"full_run_name","site_name","region_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha.","Root.C.kgC.ha."
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2018,635.925668,1690.774552,1690.774552,2357.329904
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2018,262.677347,2258.544444,2258.544444,3143.554877
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2018,286.337169,88.711748,88.711748,143.287304
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2018,284.812093,90.997007,90.997007,142.52403
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2018,286.337169,88.711748,88.711748,143.287304
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2018,284.812093,90.997007,90.997007,142.52403
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2019,674.463467,1405.029992,1405.029992,1592.367324
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2019,496.44683,1419.268707,1419.268707,1608.504534
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2019,677.244391,1110.163199,1110.163199,1258.184959
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2019,541.411181,1171.157702,1171.157702,1327.312062
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2019,630.609248,1013.494063,1013.494063,1148.626604
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2019,528.897812,1177.787527,1177.787527,1334.825864
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2019,73.236748,2287.170371,2287.170371,3188.843305
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2019,12.011951,2452.398342,2452.398342,3419.209227
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2019,79.505185,2335.127204,2335.127204,3255.706198
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2019,11.873166,2512.973099,2512.973099,3503.664416
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2019,73.948686,2323.593201,2323.593201,3239.625136
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2019,12.011951,2450.688145,2450.688145,3416.824818
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2019,288.237338,100.05818,100.05818,144.244734
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2019,286.482544,95.663097,93.785047,143.361616
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2019,288.237338,100.05818,100.05818,144.244734
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2019,286.482544,95.663097,93.785047,143.361616
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2020,1704.211591,1046.426324,1046.426324,1185.949834
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2020,1126.375091,1507.820836,1507.820836,1708.863614
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2020,1225.840972,1040.485873,1040.485873,1179.217323
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2020,819.277785,1171.157702,1171.157702,1327.312062
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2020,1025.656862,1043.502222,1043.502222,1182.635851
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2020,774.286276,1177.787527,1177.787527,1334.825864
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2020,628.556937,1099.417693,1099.417693,1532.841976
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2020,430.612866,1535.90174,1535.90174,2141.401464
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2020,625.487833,1123.855892,1123.855892,1566.914465
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2020,456.650057,1531.732719,1531.732719,2135.588888
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2020,629.02587,1082.330243,1082.330243,1509.018127
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2020,454.0872,1529.945058,1529.945058,2133.096475
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2020,290.135223,100.467907,100.467907,145.193697
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2020,288.129996,100.84392,100.84392,144.191182
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2020,290.135223,100.467907,100.467907,145.193697
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2020,288.129996,100.84392,100.84392,144.191182
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2021,1295.49292,1701.020133,1701.020133,1927.822818
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2021,546.863415,1560.68888,1560.68888,1768.78073
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2021,1007.537361,1241.331025,1241.331025,1406.841828
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2021,654.532329,1168.094143,1168.094143,1323.840029
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2021,897.029122,1204.482255,1204.482255,1365.079889
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2021,634.272992,1129.953501,1129.953501,1280.613968
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2021,338.17441,1637.203709,1637.203709,2269.407161
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2021,297.069847,1957.675201,1957.675201,2729.451002
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2021,332.222638,1658.646571,1658.646571,2299.009319
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2021,293.703918,1956.406529,1956.406529,2727.68218
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2021,336.893038,1623.023307,1623.023307,2249.842074
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2021,297.069847,1957.501501,1957.501501,2729.208824
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2021,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2021,292.019583,99.454836,99.454836,146.139578
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2021,289.777135,106.511143,99.189456,145.009206
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2021,292.019583,99.454836,99.454836,146.139578
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2021,289.777135,106.511143,99.189456,145.009206
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2022,667.008848,1701.020133,1701.020133,1912.263458
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2022,1211.597122,1407.703147,1407.703147,1595.3969
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2022,777.824881,1256.994561,1256.994561,1424.593836
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2022,1113.671562,1178.76092,1178.76092,1335.929043
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2022,747.061594,1250.906195,1250.906195,1417.693688
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2022,1075.744644,1129.953501,1129.953501,1280.613968
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2022,626.714543,2124.0846,2124.0846,2944.05824
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2022,661.289445,2069.22721,2069.22721,2884.980245
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2022,692.735009,2149.744337,2149.744337,2979.481544
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2022,653.884099,2083.645349,2083.645349,2905.082458
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2022,667.577832,2150.965733,2150.965733,2981.242169
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2022,661.299054,2091.94046,2091.94046,2916.647757
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2022,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2022,293.904515,102.940643,95.892709,147.077204
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2022,291.381133,97.463878,97.463878,145.817532
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2022,293.904515,102.940643,95.892709,147.077204
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2022,291.381133,97.463878,97.463878,145.817532
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2023,973.785341,1623.333462,1623.333462,1839.777924
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2023,562.881113,1448.36075,1448.36075,1641.475517
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2023,1144.978779,1256.994561,1256.994561,1424.593836
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2023,663.827597,1253.32884,1253.32884,1420.439352
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2023,1097.536493,1250.906195,1250.906195,1417.693688
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2023,640.032435,1197.463594,1197.463594,1357.125407
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2023,444.97401,2486.592141,2486.592141,3466.883274
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2023,153.188398,2600.180244,2600.180244,3625.251301
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2023,439.790002,2526.661582,2526.661582,3522.749321
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2023,151.480849,2629.741734,2629.741734,3666.466841
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2023,444.974011,2483.353196,2483.353196,3462.367436
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2023,153.188398,2609.286118,2609.286118,3637.946991
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2023,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2023,295.715756,99.496928,99.496928,147.986824
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2023,292.979419,100.86367,100.86367,146.618417
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2023,295.715756,99.496928,99.496928,147.986824
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2023,292.979419,100.86367,100.86367,146.618417
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2024,1507.272014,928.332866,928.332866,1052.110581
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2024,1113.099179,1379.208357,1379.208357,1563.102804
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2024,1257.207462,926.01159,926.01159,1049.479802
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2024,1147.238886,1223.706635,1223.706635,1386.86752
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2024,1070.308776,933.343454,933.343454,1057.789247
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2024,1130.146424,1152.838557,1152.838557,1306.550364
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2024,537.140342,1600.832079,1600.832079,2231.929341
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2024,770.735538,2278.046927,2278.046927,3176.123119
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2024,531.058726,1594.791546,1594.791546,2223.507444
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2024,762.169899,2258.606679,2258.606679,3149.018927
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2024,537.140341,1601.82126,1601.82126,2233.308488
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2024,770.736555,2284.894987,2284.894987,3185.670895
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2024,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2024,297.451169,103.601644,97.673084,148.850774
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2024,294.564839,94.509495,94.509495,147.415649
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2024,297.451169,103.601644,97.673084,148.850774
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2024,294.564839,94.509495,94.509495,147.415649
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2025,1434.861861,1350.45491,1350.45491,1530.515565
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2025,1664.097149,1130.673608,1130.673608,1281.430089
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2025,1339.980337,1305.488081,1305.488081,1479.553159
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2025,1582.776646,1141.648101,1141.648101,1293.867848
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2025,1285.743597,1255.830983,1255.830983,1423.275114
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2025,1587.023655,1141.424288,1141.424288,1293.614193
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2025,473.077132,1903.194988,1903.194988,2653.493013
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2025,890.914402,1669.809512,1669.809512,2328.099801
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2025,467.871434,1896.056016,1896.056016,2643.539638
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2025,881.026022,1662.348922,1662.348922,2317.698017
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2025,473.080151,1905.657752,1905.657752,2656.926673
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2025,890.914414,1676.950544,1676.950544,2338.056047
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2025,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2025,299.101615,107.424342,97.201668,149.675455
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2025,296.194293,96.171261,95.633776,148.222075
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2025,299.101615,107.424342,97.201668,149.675455
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2025,296.194293,96.171261,95.633776,148.222075
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2026,1108.992043,1350.45491,1350.45491,1522.743926
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2026,1139.252484,1130.673608,1130.673608,1281.430089
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2026,760.067963,1305.488081,1305.488081,1472.040297
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2026,1128.501744,1141.648101,1141.648101,1293.867848
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2026,732.598746,1255.830983,1255.830983,1416.04802
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2026,1103.087271,1141.424288,1141.424288,1293.614193
"v_12__CA__grape-a__ct-lc__rcp26","v_12","CA","ct-lc","rcp26","grape-a","faba_bean",2026,115.922525,1929.216053,1929.216053,2681.638314
"v_12__CA__grape-a__ct-lc__rcp60","v_12","CA","ct-lc","rcp60","grape-a","faba_bean",2026,383.281316,2015.47311,2015.47311,2810.034624
"v_12__CA__grape-a__nt-lc__rcp26","v_12","CA","nt-lc","rcp26","grape-a","faba_bean",2026,114.675895,1896.540762,1896.540762,2636.252324
"v_12__CA__grape-a__nt-lc__rcp60","v_12","CA","nt-lc","rcp60","grape-a","faba_bean",2026,381.36814,2008.811908,2008.811908,2800.747372
"v_12__CA__grape-a__rt-lc__rcp26","v_12","CA","rt-lc","rcp26","grape-a","faba_bean",2026,115.922525,1932.985129,1932.985129,2686.866913
"v_12__CA__grape-a__rt-lc__rcp60","v_12","CA","rt-lc","rcp60","grape-a","faba_bean",2026,388.64564,2017.746199,2017.746199,2813.203835
"v_12__CA__grape-a__ct-nc__rcp26","v_12","CA","ct-nc","rcp26","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-a__ct-nc__rcp60","v_12","CA","ct-nc","rcp60","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp26","v_12","CA","nt-nc","rcp26","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-a__nt-nc__rcp60","v_12","CA","nt-nc","rcp60","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp26","v_12","CA","rt-nc","rcp26","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-a__rt-nc__rcp60","v_12","CA","rt-nc","rcp60","grape-a","fallow",2026,0,0,0,0
"v_12__CA__grape-c__cn__rcp26","v_12","CA","cn","rcp26","grape-c","grape",2026,300.677015,100.954206,97.165923,150.465331
"v_12__CA__grape-c__cn__rcp60","v_12","CA","cn","rcp60","grape-c","grape",2026,297.805011,99.481624,99.481624,149.02966
"v_12__CA__grape-c__rn__rcp26","v_12","CA","rn","rcp26","grape-c","grape",2026,300.677015,100.954206,97.165923,150.465331
"v_12__CA__grape-c__rn__rcp60","v_12","CA","rn","rcp60","grape-c","grape",2026,297.805011,99.481624,99.481624,149.02966
"v_12__CA__grape-a__ct-bc__rcp26","v_12","CA","ct-bc","rcp26","grape-a","barley",2027,1483.130586,1132.24106,1132.24106,1283.206534
"v_12__CA__grape-a__ct-bc__rcp60","v_12","CA","ct-bc","rcp60","grape-a","barley",2027,1769.852558,1212.008943,1212.008943,1373.610135
"v_12__CA__grape-a__nt-bc__rcp26","v_12","CA","nt-bc","rcp26","grape-a","barley",2027,1249.979112,1141.282985,1141.282985,1293.45405
"v_12__CA__grape-a__nt-bc__rcp60","v_12","CA","nt-bc","rcp60","grape-a","barley",2027,1394.009798,1351.604624,1351.604624,1531.818574
"v_12__CA__grape-a__rt-bc__rcp26","v_12","CA","rt-bc","rcp26","grape-a","barley",2027,1284.028003,1141.253357,1141.253357,1293.420471
"v_12__CA__grape-a__rt-bc__rcp60","v_12","CA","rt-bc","rcp60","grape-a","barley",2027,1299.06221,1321.003955,1321.003955,1497.137816
