"full_run_name","site_name","region_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha.","Root.C.kgC.ha."
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2054,2130.297362,1704.426752,1704.426752,2376.364222
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2054,1312.595429,2110.477084,2110.477084,2942.492088
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2054,318.876379,159.425964,127.365442,159.571917
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2054,356.396219,178.185754,133.23261,178.350916
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2054,318.876379,159.425964,127.365442,159.571917
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2054,356.396219,178.185754,133.23261,178.350916
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2055,1921.110855,705.944399,721.291016,817.463152
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2055,2553.397243,1814.064826,1853.501017,2100.634486
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2055,1926.373848,729.209688,745.062072,844.403682
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2055,2571.388559,1817.041289,1856.542186,2104.081145
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2055,1922.138475,713.570113,729.082507,826.293508
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2055,2563.271176,1815.711081,1855.183061,2102.540802
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2055,1023.71465,818.124805,818.124805,1140.654777
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2055,1300.924823,2134.193526,2134.193526,2975.558282
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2055,1023.11908,821.763613,821.763613,1145.728114
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2055,1293.945936,2217.094516,2217.094516,3090.986835
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2055,1022.869398,823.313344,823.313344,1147.888797
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2055,1307.726597,2110.477084,2110.477084,2942.492088
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2055,318.777125,110.228895,110.228895,159.523246
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2055,358.887453,179.430759,132.191287,179.602057
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2055,318.777125,110.228895,110.228895,159.523246
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2055,358.887453,179.430759,132.191287,179.602057
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2056,1033.184793,966.341336,987.348757,1118.995258
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2056,3131.687635,1278.485617,1306.278782,1480.449287
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2056,1049.674226,981.00561,1002.331819,1135.976061
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2056,3133.390395,1344.05641,1373.275028,1556.378365
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2056,1047.375918,969.39748,990.471338,1122.534183
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2056,3029.624045,1289.630372,1317.665815,1493.35459
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2056,1853.601459,766.396477,766.396477,1068.53355
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2056,3211.696074,1629.925987,1629.925987,2272.492962
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2056,1949.907579,775.155366,775.155366,1080.745463
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2056,3190.086334,1727.955393,1727.955393,2409.168577
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2056,1868.381709,767.078812,767.078812,1069.484881
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2056,3207.678052,1629.174176,1629.174176,2271.444764
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2056,318.661733,159.319129,121.85228,159.46798
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2056,361.424009,170.688245,133.199678,180.87411
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2056,318.661733,159.319129,121.85228,159.46798
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2056,361.424009,170.688245,133.199678,180.87411
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2057,2051.232835,966.341336,987.348757,1118.939308
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2057,2758.493113,844.198963,862.551115,977.55793
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2057,2047.868984,981.00561,1002.331819,1135.919263
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2057,3027.10772,867.101848,885.951889,1004.078807
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2057,2051.114838,969.39748,990.471338,1122.478056
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2057,2805.878339,866.583364,885.422132,1003.478417
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2057,1978.814974,1738.458097,1738.458097,2423.811769
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2057,1942.142558,1629.925987,1629.925987,2272.492962
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2057,1981.485157,1791.468518,1791.468518,2497.72053
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2057,2177.693443,1681.747562,1681.747562,2344.744197
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2057,1977.231047,1734.365575,1734.365575,2418.10585
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2057,2031.975607,1629.174176,1629.174176,2271.444764
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2057,318.529985,159.254671,120.856851,159.403697
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2057,364.027198,174.861802,129.776211,182.169971
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2057,318.529985,159.254671,120.856851,159.403697
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2057,364.027198,174.861802,129.776211,182.169971
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2058,2842.024453,1572.667626,1606.856052,1821.103526
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2058,2300.722316,877.753606,896.835206,1016.413233
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2058,2842.024453,1620.333146,1655.557779,1876.298817
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2058,2501.138928,916.985566,936.920035,1061.842706
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2058,2842.024453,1586.033723,1620.512717,1836.58108
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2058,2306.173189,902.465847,922.08467,1045.029293
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2058,2265.378419,1738.458097,1738.458097,2423.811769
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2058,934.68165,1186.845746,1186.845746,1654.736857
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2058,2253.782224,1791.468518,1791.468518,2497.72053
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2058,924.78384,1198.483579,1198.483579,1670.962682
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2058,2272.29329,1734.365575,1734.365575,2418.10585
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2058,933.168049,1195.916356,1195.916356,1667.383381
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2058,318.387527,115.633695,115.633695,159.333637
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2058,366.671252,183.323813,142.916326,183.495378
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2058,318.387527,115.633695,115.633695,159.333637
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2058,366.671252,183.323813,142.916326,183.495378
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2059,1290.049382,1572.667626,1606.856052,1821.103526
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2059,3081.34054,1452.32073,1483.89292,1681.745309
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2059,1441.395318,1620.333146,1655.557779,1876.298817
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2059,3124.752717,1470.922981,1502.899568,1703.286177
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2059,1295.702656,1586.033723,1620.512717,1836.58108
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2059,3089.278072,1458.750393,1490.462359,1689.190673
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2059,1289.689156,1346.567386,1346.567386,1877.425682
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2059,3128.124414,2020.01474,2020.01474,2816.366704
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2059,1283.95579,1418.726934,1418.726934,1978.032745
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2059,3094.350895,2069.859471,2069.859471,2885.861762
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2059,1282.802599,1328.821593,1328.821593,1852.683951
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2059,3136.466724,1936.825511,1936.825511,2700.381722
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2059,318.242965,118.794664,112.075293,159.255871
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2059,369.372269,184.672845,144.806817,184.845216
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2059,318.242965,118.794664,112.075293,159.255871
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2059,369.372269,184.672845,144.806817,184.845216
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2060,2325.03748,1478.515929,1510.65758,1712.07859
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2060,3230.539216,1452.32073,1483.89292,1681.745309
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2060,2325.881488,1493.186959,1525.647545,1729.067217
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2060,3230.864711,1470.922981,1502.899568,1703.286177
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2060,2326.196575,1483.998908,1516.259753,1718.427721
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2060,3245.095652,1458.750393,1490.462359,1689.190673
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2060,1562.016344,1540.791223,1540.791223,2148.218533
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2060,1980.565046,2020.01474,2020.01474,2816.366704
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2060,1562.016344,1557.187128,1557.187128,2171.078207
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2060,1985.702394,2069.859471,2069.859471,2885.861762
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2060,1562.016344,1541.996208,1541.996208,2149.898559
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2060,2002.499435,1936.825511,1936.825511,2700.381722
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2060,318.064015,109.178932,109.178932,159.168068
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2060,372.106202,141.067128,132.168016,186.216778
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2060,318.064015,109.178932,109.178932,159.168068
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2060,372.106202,141.067128,132.168016,186.216778
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2061,1970.302002,1862.925498,1903.423879,2084.370242
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2061,959.598256,1155.895831,1181.024001,1338.493868
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2061,2132.014353,1862.925498,1903.423879,2084.370242
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2061,969.490979,1174.597143,1200.131863,1360.149445
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2061,2015.772252,1862.925498,1903.423879,2084.370242
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2061,966.830547,1157.807764,1182.977498,1340.707831
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2061,1608.800903,2356.729916,2356.729916,3285.825364
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2061,1805.973662,943.808456,943.808456,1315.886789
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2061,1624.911428,2458.935079,2458.935079,3428.322947
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2061,1865.682736,951.567292,951.567292,1326.704397
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2061,1629.924207,2337.904429,2337.904429,3259.57829
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2061,1838.162101,945.608072,945.608072,1318.395869
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2061,317.863346,158.919907,113.487927,159.068518
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2061,374.888889,187.431359,138.292913,187.608424
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2061,317.863346,158.919907,113.487927,159.068518
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2061,374.888889,187.431359,138.292913,187.608424
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2062,2835.642409,2173.992513,2012.374471,2084.370242
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2062,2272.602548,1155.895831,1181.024001,1338.493868
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2062,2698.013286,1862.925498,1903.423879,2084.370242
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2062,2272.932089,1174.597143,1200.131863,1360.149445
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2062,2835.642409,2173.992513,2012.373932,2084.370242
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2062,2272.613107,1157.807764,1182.977498,1340.707831
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2062,2837.492279,2386.855221,2386.855221,3327.662699
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2062,2212.108643,1755.082891,1755.082891,2446.990569
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2062,2837.492279,2489.553791,2489.553791,3470.841081
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2062,2212.855969,1763.065731,1763.065731,2458.12049
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2062,2837.197999,2368.061349,2368.061349,3301.461018
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2062,2210.502828,1733.018935,1733.018935,2416.228322
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2062,317.61787,144.559713,116.053255,158.952256
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2062,377.698367,188.834877,140.939733,189.011957
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2062,317.61787,144.559713,116.053255,158.952256
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2062,377.698367,188.834877,140.939733,189.011957
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2063,443.549575,1207.415933,1233.664106,1398.152653
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2063,3383.278247,935.376454,934.874459,1059.524387
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2063,471.309231,1219.366604,1245.874574,1411.991184
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2063,3383.278247,950.758999,958.40517,1086.192527
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2063,452.1107,1215.396262,1241.81792,1407.393643
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2063,3383.278247,942.210456,944.410736,1070.332167
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2063,2288.057076,1044.467788,1044.467788,1456.229128
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2063,3007.970203,1755.082891,1755.082891,2446.990569
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2063,2314.818789,1122.769709,1122.769709,1565.400074
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2063,3060.179031,1763.065731,1763.065731,2458.12049
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2063,2281.169752,1073.230546,1073.230546,1496.331049
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2063,3075.982847,1733.018935,1733.018935,2416.228322
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2063,317.361244,158.669194,121.121384,158.818453
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2063,380.538139,190.254233,154.299774,190.430829
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2063,317.361244,158.669194,121.121384,158.818453
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2063,380.538139,190.254233,154.299774,190.430829
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2064,1376.909716,1336.333392,1365.384118,1547.435334
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2064,1276.603308,914.983513,934.874459,1059.524387
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2064,1378.826028,1322.312215,1351.058133,1531.199218
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2064,1324.082359,938.013571,958.40517,1086.192527
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2064,1377.328665,1343.74326,1372.95507,1556.015746
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2064,1346.954883,924.31689,944.410736,1070.332167
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2064,1821.096802,1571.300069,1571.300069,2190.754904
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2064,3058.496081,1130.943756,1130.943756,1576.796583
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2064,1820.579067,1596.028513,1596.028513,2225.232061
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2064,3042.629827,1120.770511,1120.770511,1562.612732
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2064,1821.096706,1567.446722,1567.446722,2185.382449
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2064,3058.076411,1136.935496,1136.935496,1585.150451
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2064,317.052788,154.586317,115.910806,158.666133
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2064,383.384994,180.129741,138.448436,191.862723
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2064,317.052788,154.586317,115.910806,158.666133
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2064,383.384994,180.129741,138.448436,191.862723
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2065,2419.474837,1474.712894,1506.77187,1707.674785
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2065,2191.22405,1040.949647,1063.578987,1205.389519
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2065,2480.829242,1491.949416,1524.383099,1727.634179
"v_15__CA__grape-a__nt-bc__rcp60","v_15","CA","nt-bc","rcp60","grape-a","barley",2065,2224.676636,1050.640167,1073.480171,1216.61086
"v_15__CA__grape-a__rt-bc__rcp26","v_15","CA","rt-bc","rcp26","grape-a","barley",2065,2414.395117,1491.357091,1523.777898,1726.948284
"v_15__CA__grape-a__rt-bc__rcp60","v_15","CA","rt-bc","rcp60","grape-a","barley",2065,2202.16799,1047.044432,1069.806267,1212.447103
"v_15__CA__grape-a__ct-lc__rcp26","v_15","CA","ct-lc","rcp26","grape-a","faba_bean",2065,2090.241853,2175.50565,2175.50565,3033.156916
"v_15__CA__grape-a__ct-lc__rcp60","v_15","CA","ct-lc","rcp60","grape-a","faba_bean",2065,2206.074505,1130.943756,1130.943756,1576.796583
"v_15__CA__grape-a__nt-lc__rcp26","v_15","CA","nt-lc","rcp26","grape-a","faba_bean",2065,2089.460735,2168.26564,2168.26564,3023.062671
"v_15__CA__grape-a__nt-lc__rcp60","v_15","CA","nt-lc","rcp60","grape-a","faba_bean",2065,2302.88574,1120.770511,1120.770511,1562.612732
"v_15__CA__grape-a__rt-lc__rcp26","v_15","CA","rt-lc","rcp26","grape-a","faba_bean",2065,2081.570627,2185.92882,2185.92882,3047.68922
"v_15__CA__grape-a__rt-lc__rcp60","v_15","CA","rt-lc","rcp60","grape-a","faba_bean",2065,2270.947292,1136.935496,1136.935496,1585.150451
"v_15__CA__grape-c__cn__rcp26","v_15","CA","cn","rcp26","grape-c","grape",2065,316.716637,158.347388,120.379668,158.495548
"v_15__CA__grape-c__cn__rcp60","v_15","CA","cn","rcp60","grape-c","grape",2065,386.280684,193.126818,151.527837,193.307585
"v_15__CA__grape-c__rn__rcp26","v_15","CA","rn","rcp26","grape-c","grape",2065,316.716637,158.347388,120.379668,158.495548
"v_15__CA__grape-c__rn__rcp60","v_15","CA","rn","rcp60","grape-c","grape",2065,386.280684,193.126818,151.527837,193.307585
"v_15__CA__grape-a__ct-bc__rcp26","v_15","CA","ct-bc","rcp26","grape-a","barley",2066,2824.768542,1796.125224,1835.171425,2079.36487
"v_15__CA__grape-a__ct-bc__rcp60","v_15","CA","ct-bc","rcp60","grape-a","barley",2066,1799.700238,1040.949647,1063.578987,1205.389519
"v_15__CA__grape-a__nt-bc__rcp26","v_15","CA","nt-bc","rcp26","grape-a","barley",2066,2824.768542,1885.834284,1840.509427,2079.36487
