"name","scenario","year","season","ssn.tot","rainyd","intens"
"IL-s_10","rcp26",2025,"Fall",88.6216461270814,49,1.80860502300166
"IL-s_10","rcp26",2026,"Winter",203.322410242632,65,3.12803708065588
"IL-s_10","rcp26",2026,"Spring",281.537014645291,69,4.0802465890622
"IL-s_10","rcp26",2026,"Summer",294.416373294662,68,4.32965254845091
"IL-s_10","rcp26",2026,"Fall",386.942301036324,62,6.24100485542458
"IL-s_10","rcp26",2027,"Winter",169.843428501626,63,2.69592743653375
"IL-s_10","rcp26",2027,"Spring",303.126651724335,81,3.74230434227574
"IL-s_10","rcp26",2027,"Summer",457.363199961837,88,5.19730909047542
"IL-s_10","rcp26",2027,"Fall",328.761709038634,61,5.3895362137481
"IL-s_10","rcp26",2028,"Winter",184.10620190762,84,2.19174049890024
"IL-s_10","rcp26",2028,"Spring",266.800425344612,68,3.92353566683254
"IL-s_10","rcp26",2028,"Summer",314.208438964561,75,4.18944585286081
"IL-s_10","rcp26",2028,"Fall",238.452039913041,50,4.76904079826083
"IL-s_10","rcp26",2029,"Winter",173.277034072555,50,3.46554068145109
"IL-s_10","rcp26",2029,"Spring",237.605973242666,64,3.71259333191665
"IL-s_10","rcp26",2029,"Summer",339.274232209544,80,4.2409279026193
"IL-s_10","rcp26",2029,"Fall",155.632240899024,52,2.99292770959661
"IL-s_10","rcp26",2030,"Winter",141.801478331909,54,2.62595330244275
"IL-s_10","rcp26",2030,"Spring",166.934753435198,63,2.64975799103489
"IL-s_10","rcp26",2030,"Summer",201.741390371229,74,2.72623500501661
"IL-s_10","rcp26",2030,"Fall",173.477842812776,57,3.04347092653992
"IL-s_10","rcp26",2031,"Winter",164.305851589423,56,2.93403306409683
"IL-s_10","rcp26",2031,"Spring",240.942732040886,67,3.59616017971471
"IL-s_10","rcp26",2031,"Summer",215.622250995599,78,2.76438783327691
"IL-s_10","rcp26",2031,"Fall",242.28538744885,61,3.97189159752213
"IL-s_10","rcp26",2032,"Winter",213.16963842453,67,3.18163639439597
"IL-s_10","rcp26",2032,"Spring",438.111523648491,70,6.2587360521213
"IL-s_10","rcp26",2032,"Summer",282.95577736164,75,3.7727436981552
"IL-s_10","rcp26",2032,"Fall",172.136069824919,49,3.51298101683508
"IL-s_10","rcp26",2033,"Winter",169.692604986951,52,3.26331932667213
"IL-s_10","rcp26",2033,"Spring",400.633868842386,71,5.64273054707585
"IL-s_10","rcp26",2033,"Summer",209.204504412075,72,2.90561811683438
"IL-s_10","rcp26",2033,"Fall",152.501256002113,50,3.05002512004226
"IL-s_10","rcp26",2034,"Winter",78.791309169028,40,1.9697827292257
"IL-s_10","rcp26",2034,"Spring",195.342526434339,57,3.4270618672691
"IL-s_10","rcp26",2034,"Summer",183.591922387946,67,2.74017794608875
"IL-s_10","rcp26",2034,"Fall",139.156296679168,43,3.23619294602716
"IL-s_10","rcp26",2035,"Winter",63.2401797292987,36,1.75667165914719
"IL-s_10","rcp26",2035,"Spring",232.670746280346,65,3.57954994277456
"IL-s_10","rcp26",2035,"Summer",270.263648538268,66,4.09490376573133
"IL-s_10","rcp26",2035,"Fall",268.084311638086,50,5.36168623276171
"IL-s_10","rcp26",2036,"Winter",185.823897866998,76,2.44505128772366
"IL-s_10","rcp26",2036,"Spring",231.366832609871,67,3.45323630761001
"IL-s_10","rcp26",2036,"Summer",169.636314063799,67,2.53188528453431
"IL-s_10","rcp26",2036,"Fall",179.126876326627,61,2.93650616928897
"IL-s_10","rcp26",2037,"Winter",118.707740949001,53,2.23976869715097
"IL-s_10","rcp26",2037,"Spring",194.799134284607,76,2.56314650374483
"IL-s_10","rcp26",2037,"Summer",104.847469004686,67,1.56488759708487
"IL-s_10","rcp26",2037,"Fall",198.352589771443,51,3.88926646610672
"IL-s_10","rcp26",2038,"Winter",91.1601220007288,40,2.27900305001822
"IL-s_10","rcp26",2038,"Spring",275.523320812034,65,4.23882032018513
"IL-s_10","rcp26",2038,"Summer",162.665288629942,59,2.75703879033799
"IL-s_10","rcp26",2038,"Fall",371.20924688701,67,5.54043652070165
"IL-s_10","rcp26",2039,"Winter",195.402839890681,53,3.68684603567323
"IL-s_10","rcp26",2039,"Spring",310.374602387776,62,5.00604197399638
"IL-s_10","rcp26",2039,"Summer",403.05126504763,72,5.59793423677264
"IL-s_10","rcp26",2039,"Fall",338.064981076284,65,5.20099970886591
"IL-s_10","rcp26",2040,"Winter",254.171609363402,58,4.38226912695521
"IL-s_10","rcp26",2040,"Spring",295.260610638535,74,3.9900082518721
"IL-s_10","rcp26",2040,"Summer",206.844598410069,70,2.95492283442956
"IL-s_10","rcp26",2040,"Fall",170.988622011035,48,3.56226295856322
"IL-s_10","rcp26",2041,"Winter",222.817860049079,54,4.12625666757554
"IL-s_10","rcp26",2041,"Spring",338.513537266641,63,5.37323075026415
"IL-s_10","rcp26",2041,"Summer",342.163934355602,75,4.56218579140802
"IL-s_10","rcp26",2041,"Fall",319.656782881939,66,4.84328458912029
"IL-s_10","rcp26",2042,"Winter",194.051494611893,72,2.6951596473874
"IL-s_10","rcp26",2042,"Spring",320.242456310894,71,4.51045713113936
"IL-s_10","rcp26",2042,"Summer",266.582447647583,71,3.75468236123356
"IL-s_10","rcp26",2042,"Fall",247.228132877499,60,4.12046888129165
"IL-s_10","rcp26",2043,"Winter",219.533655777341,45,4.87852568394091
"IL-s_10","rcp26",2043,"Spring",347.475052470691,78,4.45480836500885
"IL-s_10","rcp26",2043,"Summer",169.997530339053,72,2.36107681026462
"IL-s_10","rcp26",2043,"Fall",276.688552911393,61,4.53587791658022
"IL-s_10","rcp26",2044,"Winter",76.4387595545268,52,1.46997614527936
"IL-s_10","rcp26",2044,"Spring",301.745678229956,75,4.02327570973275
"IL-s_10","rcp26",2044,"Summer",300.105897526257,81,3.70501108057107
"IL-s_10","rcp26",2044,"Fall",291.690575074404,51,5.7194230406746
"IL-s_10","rcp26",2045,"Winter",75.7643153810641,47,1.61200671023541
"IL-s_10","rcp26",2045,"Spring",342.030416720314,66,5.18227904121688
"IL-s_10","rcp26",2045,"Summer",83.0039624861674,59,1.40684682179945
"IL-s_10","rcp26",2045,"Fall",241.017932573333,58,4.15548159609195
"IL-s_10","rcp26",2046,"Winter",82.3216681040358,55,1.49675760189156
"IL-s_10","rcp26",2046,"Spring",335.023755150032,65,5.1542116176928
"IL-s_10","rcp26",2046,"Summer",237.042301209876,73,3.24715481109419
"IL-s_10","rcp26",2046,"Fall",226.825472401339,51,4.44755828237919
"IL-s_10","rcp26",2047,"Winter",51.2085405054968,41,1.248988792817
"IL-s_10","rcp26",2047,"Spring",303.512284106924,68,4.46341594274889
"IL-s_10","rcp26",2047,"Summer",355.974118642625,75,4.74632158190167
"IL-s_10","rcp26",2047,"Fall",275.996947348467,51,5.41170484996994
"IL-s_10","rcp26",2048,"Winter",70.332759948913,55,1.2787774536166
"IL-s_10","rcp26",2048,"Spring",321.551676925272,72,4.465995512851
"IL-s_10","rcp26",2048,"Summer",237.48633310257,75,3.1664844413676
"IL-s_10","rcp26",2048,"Fall",265.788572900579,56,4.74622451608177
"IL-s_10","rcp26",2049,"Winter",210.082832443295,60,3.50138054072159
"IL-s_10","rcp26",2049,"Spring",262.1721565685,72,3.64127995234028
"IL-s_10","rcp26",2049,"Summer",122.569599712733,65,1.88568614942666
"IL-s_10","rcp26",2049,"Fall",261.870396213955,60,4.36450660356592
"IL-s_10","rcp26",2050,"Winter",138.173155068071,59,2.34191788250967
"IL-s_10","rcp26",2050,"Spring",245.088955767569,72,3.40401327454957
"IL-s_10","rcp26",2050,"Summer",261.342417956213,73,3.58003312268786
"IL-s_10","rcp26",2050,"Fall",231.415253903717,54,4.28546766488364
"IL-s_10","rcp26",2051,"Winter",106.408835908398,53,2.00771388506411
"IL-s_10","rcp26",2051,"Spring",265.285840616329,64,4.14509125963013
"IL-s_10","rcp26",2051,"Summer",78.3365262248553,62,1.26349235846541
"IL-s_10","rcp26",2051,"Fall",129.556736983592,54,2.39919883302948
"IL-s_10","rcp26",2052,"Winter",241.315007140976,73,3.30568502932844
"IL-s_10","rcp26",2052,"Spring",239.509807272116,64,3.74234073862681
"IL-s_10","rcp26",2052,"Summer",263.668993496685,68,3.87748519848067
"IL-s_10","rcp26",2052,"Fall",266.639683690853,55,4.84799424892461
"IL-s_10","rcp26",2053,"Winter",221.511060464196,72,3.07654250644716
"IL-s_10","rcp26",2053,"Spring",361.303700014949,78,4.63209871814037
"IL-s_10","rcp26",2053,"Summer",412.165689765476,66,6.2449346934163
"IL-s_10","rcp26",2053,"Fall",165.854990459862,60,2.7642498409977
"IL-s_10","rcp26",2054,"Winter",317.650714885152,75,4.23534286513536
"IL-s_10","rcp26",2054,"Spring",256.196928342688,72,3.55829067142622
"IL-s_10","rcp26",2054,"Summer",232.296132700518,67,3.46710645821668
"IL-s_10","rcp26",2054,"Fall",226.264212325215,58,3.90110710905544
"IL-s_10","rcp26",2055,"Winter",216.88697923522,50,4.33773958470439
"IL-s_10","rcp26",2055,"Spring",266.357977778418,67,3.97549220564803
"IL-s_10","rcp26",2055,"Summer",182.722660955856,64,2.85504157743526
"IL-s_10","rcp26",2055,"Fall",107.528402422205,50,2.15056804844411
"IL-s_10","rcp26",2056,"Winter",132.693081876961,61,2.17529642421248
"IL-s_10","rcp26",2056,"Spring",317.580671718344,66,4.81182835936885
"IL-s_10","rcp26",2056,"Summer",275.938482944854,66,4.18088610522505
"IL-s_10","rcp26",2056,"Fall",274.859780112747,56,4.9082103591562
"IL-s_10","rcp26",2057,"Winter",124.382678356837,51,2.43887604621248
"IL-s_10","rcp26",2057,"Spring",354.464031378506,67,5.29050793102247
"IL-s_10","rcp26",2057,"Summer",346.370557548245,61,5.67820586144665
"IL-s_10","rcp26",2057,"Fall",187.964723821147,46,4.08618964828581
"IL-s_10","rcp26",2058,"Winter",129.334392403951,49,2.639477395999
"IL-s_10","rcp26",2058,"Spring",226.047901605489,53,4.26505474727337
"IL-s_10","rcp26",2058,"Summer",183.844946891069,65,2.82838379832415
"IL-s_10","rcp26",2058,"Fall",216.078078222577,52,4.15534765812649
"IL-s_10","rcp26",2059,"Winter",159.662184629706,66,2.41912400954099
"IL-s_10","rcp26",2059,"Spring",179.541784173111,57,3.14985586268615
"IL-s_10","rcp26",2059,"Summer",182.087255608698,72,2.52898966123191
"IL-s_10","rcp26",2059,"Fall",200.643063954543,63,3.18481053896101
"IL-s_10","rcp26",2060,"Winter",188.407212669496,78,2.41547708550635
"IL-s_10","rcp26",2060,"Spring",250.747033726075,68,3.68745637832463
"IL-s_10","rcp26",2060,"Summer",199.569782260805,58,3.44085831484147
"IL-s_10","rcp26",2060,"Fall",128.281129858224,55,2.33238417924043
"IL-s_10","rcp26",2061,"Winter",161.117642768309,48,3.35661755767311
"IL-s_10","rcp26",2061,"Spring",212.811934837024,63,3.3779672196353
"IL-s_10","rcp26",2061,"Summer",217.685374255292,61,3.56861269270971
"IL-s_10","rcp26",2061,"Fall",247.500219816575,71,3.48591858896584
"IL-s_10","rcp26",2062,"Winter",113.096555517754,33,3.42716834902284
"IL-s_10","rcp26",2062,"Spring",301.070381149068,66,4.56167244165254
"IL-s_10","rcp26",2062,"Summer",407.657437411952,70,5.8236776773136
"IL-s_10","rcp26",2062,"Fall",141.517897674115,54,2.62070180877991
"IL-s_10","rcp26",2063,"Winter",160.075644194614,49,3.26684988152274
"IL-s_10","rcp26",2063,"Spring",275.45858287951,85,3.24068921034717
"IL-s_10","rcp26",2063,"Summer",219.651990056271,75,2.92869320075028
"IL-s_10","rcp26",2063,"Fall",230.26686976559,56,4.11190838867125
"IL-s_10","rcp26",2064,"Winter",213.378004973987,62,3.44158072538689
"IL-s_10","rcp26",2064,"Spring",360.933862076956,74,4.87748462266157
"IL-s_10","rcp26",2064,"Summer",309.819381495006,72,4.30304696520842
"IL-s_10","rcp26",2064,"Fall",174.628306378028,61,2.86275912095129
"IL-s_10","rcp26",2065,"Winter",71.8987298884895,36,1.99718694134693
"IL-s_10","rcp26",2065,"Spring",333.824425860774,67,4.98245411732498
"IL-s_10","rcp26",2065,"Summer",244.108155725058,76,3.21194941743498
"IL-s_10","rcp26",2065,"Fall",326.923244343488,58,5.63660766109463
"IL-s_10","rcp26",2066,"Winter",193.552863790304,56,3.45630113911258
"IL-s_10","rcp26",2066,"Spring",358.769330995157,69,5.19955552166895
"IL-s_10","rcp26",2066,"Summer",321.389493083116,65,4.94445373974024
"IL-s_10","rcp26",2066,"Fall",294.872897715191,64,4.60738902679986
"IL-s_10","rcp26",2067,"Winter",249.324480273761,61,4.08728656186493
"IL-s_10","rcp26",2067,"Spring",203.01985556283,79,2.56987158940291
"IL-s_10","rcp26",2067,"Summer",383.219304229366,73,5.24957950999131
"IL-s_10","rcp26",2067,"Fall",234.629907086841,57,4.11631415941826
"IL-s_10","rcp26",2068,"Winter",154.28205992491,62,2.48842032136951
"IL-s_10","rcp26",2068,"Spring",348.265137370676,72,4.83701579681494
"IL-s_10","rcp26",2068,"Summer",324.793117013644,66,4.92110783354005
"IL-s_10","rcp26",2068,"Fall",181.025915999315,58,3.12113648274681
"IL-s_10","rcp26",2069,"Winter",117.121212275117,69,1.69740887355242
"IL-s_10","rcp26",2069,"Spring",345.270815114025,76,4.54303704097401
"IL-s_10","rcp26",2069,"Summer",212.517033189535,69,3.07995700274689
"IL-s_10","rcp26",2069,"Fall",223.74727187166,58,3.85771158399414
"IL-s_10","rcp26",2070,"Winter",137.335757127614,56,2.45242423442167
"IL-s_10","rcp26",2070,"Spring",299.671706344001,66,4.54048039915153
"IL-s_10","rcp26",2070,"Summer",146.537618203438,77,1.903085950694
"IL-s_10","rcp26",2070,"Fall",258.562029497116,61,4.23872179503469
"IL-s_10","rcp26",2071,"Winter",130.09314057976,68,1.91313442029059
"IL-s_10","rcp26",2071,"Spring",222.598155742395,75,2.9679754098986
"IL-s_10","rcp26",2071,"Summer",190.725662539713,68,2.80478915499578
"IL-s_10","rcp26",2071,"Fall",97.3604581238469,46,2.1165316983445
"IL-s_10","rcp26",2072,"Winter",247.532399558462,60,4.12553999264104
"IL-s_10","rcp26",2072,"Spring",331.512376254541,73,4.54126542814439
"IL-s_10","rcp26",2072,"Summer",180.851645358023,66,2.74017644481853
"IL-s_10","rcp26",2072,"Fall",226.458385586273,55,4.11742519247769
"IL-s_10","rcp26",2073,"Winter",161.18176754599,60,2.68636279243316
"IL-s_10","rcp26",2073,"Spring",184.069798859884,70,2.6295685551412
"IL-s_10","rcp26",2073,"Summer",197.507215675781,65,3.03857254885818
"IL-s_10","rcp26",2073,"Fall",236.038894163212,56,4.2149802529145
"IL-s_10","rcp26",2074,"Winter",123.923078740947,51,2.42986428903817
"IL-s_10","rcp26",2074,"Spring",358.133056734689,73,4.90593228403683
"IL-s_10","rcp26",2074,"Summer",125.151978011942,74,1.69124294610732
"IL-s_10","rcp26",2074,"Fall",302.247795176692,59,5.12284398604563
"IL-s_10","rcp26",2075,"Winter",136.096666912083,56,2.43029762343005
"IL-s_10","rcp26",2075,"Spring",247.2621617181,67,3.69048002564328
"IL-s_10","rcp26",2075,"Summer",335.216235045227,74,4.5299491222328
"IL-s_10","rcp26",2075,"Fall",330.249280632823,59,5.59744543445462
"IL-s_10","rcp26",2076,"Winter",90.9002287477487,36,2.52500635410413
"IL-s_10","rcp26",2076,"Spring",232.275292695034,81,2.86759620611153
"IL-s_10","rcp26",2076,"Summer",293.0693375431,75,3.90759116724134
"IL-s_10","rcp26",2076,"Fall",398.034070733236,78,5.10300090683636
"IL-s_10","rcp26",2077,"Winter",133.723913786816,66,2.02611990586085
"IL-s_10","rcp26",2077,"Spring",384.024909102707,77,4.98733648185334
"IL-s_10","rcp26",2077,"Summer",279.512966147508,72,3.88212452982649
"IL-s_10","rcp26",2077,"Fall",346.198273211717,61,5.67538152806094
"IL-s_10","rcp26",2078,"Winter",174.377197837573,50,3.48754395675147
"IL-s_10","rcp26",2078,"Spring",254.817355950829,64,3.9815211867317
"IL-s_10","rcp26",2078,"Summer",230.820519802161,72,3.20584055280779
"IL-s_10","rcp26",2078,"Fall",263.755248620291,65,4.05777305569679
"IL-s_10","rcp26",2079,"Winter",109.757423987612,56,1.95995399977879
"IL-s_10","rcp26",2079,"Spring",252.017377123237,66,3.81844510792783
"IL-s_10","rcp26",2079,"Summer",358.212526030256,70,5.11732180043223
"IL-s_10","rcp26",2079,"Fall",293.736090232618,59,4.97857780055285
"IL-s_10","rcp26",2080,"Winter",227.602126126178,60,3.79336876876963
"IL-s_10","rcp26",2080,"Spring",292.439563770779,61,4.79409120935702
"IL-s_10","rcp26",2080,"Summer",266.488518713974,69,3.86215244513005
"IL-s_10","rcp26",2080,"Fall",267.264123821631,60,4.45440206369385
"IL-s_10","rcp26",2081,"Winter",146.55739155109,58,2.52685157846708
"IL-s_10","rcp26",2081,"Spring",267.207595902961,69,3.8725738536661
"IL-s_10","rcp26",2081,"Summer",222.303320170147,69,3.22178724884272
"IL-s_10","rcp26",2081,"Fall",308.265118946787,66,4.67068362040586
"IL-s_10","rcp26",2082,"Winter",190.441196256899,58,3.28346890098102
"IL-s_10","rcp26",2082,"Spring",253.319904752076,65,3.89722930387809
"IL-s_10","rcp26",2082,"Summer",467.443949569017,76,6.15057828380285
"IL-s_10","rcp26",2082,"Fall",323.22012581327,61,5.29869058710278
"IL-s_10","rcp26",2083,"Winter",187.43408906518,64,2.92865764164344
"IL-s_10","rcp26",2083,"Spring",199.638655544492,73,2.7347761033492
"IL-s_10","rcp26",2083,"Summer",378.92644490418,73,5.19077321786548
"IL-s_10","rcp26",2083,"Fall",266.115343829384,58,4.58819558326524
"IL-s_10","rcp26",2084,"Winter",109.033792010719,50,2.18067584021439
"IL-s_10","rcp26",2084,"Spring",247.231625971152,73,3.38673460234454
"IL-s_10","rcp26",2084,"Summer",174.476277818554,73,2.39008599751444
"IL-s_10","rcp26",2084,"Fall",183.1122208694,51,3.59043570332156
"IL-s_10","rcp26",2085,"Winter",110.294591388316,53,2.08103002619464
"IL-s_10","rcp26",2085,"Spring",296.3515037857,76,3.8993618919171
"IL-s_10","rcp26",2085,"Summer",217.474285910605,72,3.02047619320284
"IL-s_10","rcp26",2085,"Fall",401.714492746629,63,6.37642051978776
"IL-s_10","rcp60",2006,"Winter",86.0297873212257,64,1.34421542689415
"IL-s_10","rcp60",2006,"Spring",269.365363923251,70,3.84807662747501
"IL-s_10","rcp60",2006,"Summer",214.874175947276,67,3.20707725294442
"IL-s_10","rcp60",2006,"Fall",234.108627554378,66,3.54710041749058
"IL-s_10","rcp60",2007,"Winter",124.39354689722,49,2.53864381422897
"IL-s_10","rcp60",2007,"Spring",203.263101105462,60,3.3877183517577
"IL-s_10","rcp60",2007,"Summer",249.717708257958,64,3.9018391915306
"IL-s_10","rcp60",2007,"Fall",321.539919353556,64,5.02406123989931
"IL-s_10","rcp60",2008,"Winter",161.565152605996,75,2.15420203474661
"IL-s_10","rcp60",2008,"Spring",246.769636567216,62,3.98015542850349
"IL-s_10","rcp60",2008,"Summer",327.11249161954,74,4.42043907593974
"IL-s_10","rcp60",2008,"Fall",333.031747038476,61,5.45953683669633
"IL-s_10","rcp60",2009,"Winter",167.519811677281,53,3.16075116372228
"IL-s_10","rcp60",2009,"Spring",171.029749477864,58,2.94878878410111
"IL-s_10","rcp60",2009,"Summer",198.166599471006,61,3.24863277821321
"IL-s_10","rcp60",2009,"Fall",291.557634758065,67,4.35160648892634
"IL-s_10","rcp60",2010,"Winter",83.8741592914448,48,1.74737831857177
"IL-s_10","rcp60",2010,"Spring",367.310672091669,65,5.65093341679491
"IL-s_10","rcp60",2010,"Summer",263.868168194313,82,3.21790449017454
"IL-s_10","rcp60",2010,"Fall",266.076058424427,60,4.43460097374045
"IL-s_10","rcp60",2011,"Winter",182.860287872609,45,4.06356195272464
"IL-s_10","rcp60",2011,"Spring",240.420358363073,70,3.4345765480439
"IL-s_10","rcp60",2011,"Summer",112.383885561023,62,1.81264331550037
"IL-s_10","rcp60",2011,"Fall",214.566025983309,44,4.87650059052976
"IL-s_10","rcp60",2012,"Winter",126.892463037395,53,2.39419741579991
"IL-s_10","rcp60",2012,"Spring",263.152343376438,73,3.60482662159504
"IL-s_10","rcp60",2012,"Summer",309.678086798987,74,4.18483901079713
"IL-s_10","rcp60",2012,"Fall",300.463336172979,66,4.55247479049969
"IL-s_10","rcp60",2013,"Winter",129.913420485449,53,2.451196612933
"IL-s_10","rcp60",2013,"Spring",275.369816067163,64,4.30265337604942
"IL-s_10","rcp60",2013,"Summer",225.310730287689,71,3.17339056743224
"IL-s_10","rcp60",2013,"Fall",378.221177229541,59,6.41052842761934
"IL-s_10","rcp60",2014,"Winter",85.8033707998694,47,1.82560363403977
"IL-s_10","rcp60",2014,"Spring",150.734791121795,61,2.47106214953762
"IL-s_10","rcp60",2014,"Summer",455.802762849024,78,5.84362516473107
"IL-s_10","rcp60",2014,"Fall",248.384159705834,66,3.76339635917931
"IL-s_10","rcp60",2015,"Winter",102.312460865127,63,1.62400731531947
"IL-s_10","rcp60",2015,"Spring",178.750110989204,63,2.83730334903498
"IL-s_10","rcp60",2015,"Summer",230.379948097863,72,3.19972150135921
"IL-s_10","rcp60",2015,"Fall",254.508550945669,64,3.97669610852609
"IL-s_10","rcp60",2016,"Winter",177.016053949948,56,3.16100096339194
"IL-s_10","rcp60",2016,"Spring",301.186822373187,74,4.07009219423226
"IL-s_10","rcp60",2016,"Summer",185.34334300668,66,2.80823246979818
"IL-s_10","rcp60",2016,"Fall",286.30231258343,51,5.61377083496921
"IL-s_10","rcp60",2017,"Winter",179.230943333707,58,3.09018867816736
"IL-s_10","rcp60",2017,"Spring",367.330867617973,74,4.96393064348612
"IL-s_10","rcp60",2017,"Summer",301.470706040505,65,4.63801086216162
"IL-s_10","rcp60",2017,"Fall",238.625947017223,51,4.6789401375926
"IL-s_10","rcp60",2018,"Winter",275.754861310241,58,4.75439416052139
"IL-s_10","rcp60",2018,"Spring",241.650943932589,74,3.26555329638634
"IL-s_10","rcp60",2018,"Summer",183.57335992204,70,2.62247657031486
"IL-s_10","rcp60",2018,"Fall",269.539450007374,61,4.41867950831761
"IL-s_10","rcp60",2019,"Winter",201.984900702955,65,3.1074600108147
"IL-s_10","rcp60",2019,"Spring",274.334530243883,63,4.35451635307751
"IL-s_10","rcp60",2019,"Summer",217.769224749296,70,3.11098892498994
"IL-s_10","rcp60",2019,"Fall",169.29939812934,58,2.91895514016104
"IL-s_10","rcp60",2020,"Winter",139.105072270846,63,2.20801702017216
"IL-s_10","rcp60",2020,"Spring",328.153272539494,72,4.5576843408263
"IL-s_10","rcp60",2020,"Summer",261.448645977187,66,3.96134312086647
"IL-s_10","rcp60",2020,"Fall",360.443199174479,66,5.46126059355271
"IL-s_10","rcp60",2021,"Winter",128.036251410493,58,2.20752157604298
"IL-s_10","rcp60",2021,"Spring",187.535368687823,64,2.93024013574723
"IL-s_10","rcp60",2021,"Summer",232.829397855326,72,3.23374163687953
"IL-s_10","rcp60",2021,"Fall",151.778206695104,52,2.91881166721354
"IL-s_10","rcp60",2022,"Winter",197.756058011553,60,3.29593430019255
"IL-s_10","rcp60",2022,"Spring",256.025937926257,66,3.87918087767056
"IL-s_10","rcp60",2022,"Summer",144.49036100856,79,1.82899191150076
"IL-s_10","rcp60",2022,"Fall",338.111894298228,63,5.36685546505124
"IL-s_10","rcp60",2023,"Winter",121.70972591755,52,2.34057165226057
"IL-s_10","rcp60",2023,"Spring",264.960681306082,65,4.07631817393972
"IL-s_10","rcp60",2023,"Summer",221.226838511415,63,3.51153711922881
"IL-s_10","rcp60",2023,"Fall",249.635718237492,58,4.30406410754297
"IL-s_10","rcp60",2024,"Winter",137.58727429586,53,2.59598630746906
"IL-s_10","rcp60",2024,"Spring",281.866720000166,67,4.20696597015173
"IL-s_10","rcp60",2024,"Summer",226.382802508189,55,4.11605095469435
"IL-s_10","rcp60",2024,"Fall",298.743778001983,57,5.24111891231549
"IL-s_10","rcp60",2025,"Winter",202.643891892862,61,3.32203101463707
"IL-s_10","rcp60",2025,"Spring",297.639627457364,73,4.07725517064882
"IL-s_10","rcp60",2025,"Summer",294.299652729882,71,4.14506553140679
"IL-s_10","rcp60",2025,"Fall",272.073607549071,54,5.03840013979761
"IL-s_10","rcp60",2026,"Winter",100.541768591269,54,1.86188460354202
"IL-s_10","rcp60",2026,"Spring",345.38562825229,76,4.54454774016171
"IL-s_10","rcp60",2026,"Summer",384.403153701569,77,4.99224874937102
"IL-s_10","rcp60",2026,"Fall",252.606882699998,58,4.35529108103445
"IL-s_10","rcp60",2027,"Winter",49.2139911195263,40,1.23034977798816
"IL-s_10","rcp60",2027,"Spring",270.632500954904,70,3.86617858507005
"IL-s_10","rcp60",2027,"Summer",143.837784673436,71,2.02588429117516
"IL-s_10","rcp60",2027,"Fall",374.078615830506,67,5.58326292284337
"IL-s_10","rcp60",2028,"Winter",116.646722958802,66,1.76737459028487
"IL-s_10","rcp60",2028,"Spring",178.001152847428,75,2.37334870463237
"IL-s_10","rcp60",2028,"Summer",292.547179382294,68,4.3021644026808
"IL-s_10","rcp60",2028,"Fall",176.653502521105,59,2.99412716137466
"IL-s_10","rcp60",2029,"Winter",112.423413201235,48,2.3421544416924
"IL-s_10","rcp60",2029,"Spring",186.209684584756,69,2.69869108093849
"IL-s_10","rcp60",2029,"Summer",86.1032613525167,62,1.3887622798793
"IL-s_10","rcp60",2029,"Fall",241.172452348634,60,4.01954087247723
"IL-s_10","rcp60",2030,"Winter",158.214353652089,71,2.22837117819844
"IL-s_10","rcp60",2030,"Spring",150.584933105158,69,2.18239033485736
"IL-s_10","rcp60",2030,"Summer",270.073200540617,61,4.4274295170593
"IL-s_10","rcp60",2030,"Fall",193.532583249034,70,2.76475118927192
"IL-s_10","rcp60",2031,"Winter",133.800459800986,64,2.09063218439041
"IL-s_10","rcp60",2031,"Spring",417.29314537812,68,6.13666390261942
"IL-s_10","rcp60",2031,"Summer",575.277116950136,75,7.67036155933514
"IL-s_10","rcp60",2031,"Fall",287.67079532519,71,4.05170134260831
"IL-s_10","rcp60",2032,"Winter",112.970066117472,48,2.353543044114
"IL-s_10","rcp60",2032,"Spring",200.840019766241,63,3.18793682168637
"IL-s_10","rcp60",2032,"Summer",312.768091129954,67,4.66818046462618
"IL-s_10","rcp60",2032,"Fall",259.950109735131,48,5.41562728614857
"IL-s_10","rcp60",2033,"Winter",198.32904569176,56,3.54159010163858
"IL-s_10","rcp60",2033,"Spring",198.243002693751,66,3.00368185899623
"IL-s_10","rcp60",2033,"Summer",165.175152045558,70,2.35964502922226
"IL-s_10","rcp60",2033,"Fall",209.279819957679,62,3.37548096705934
"IL-s_10","rcp60",2034,"Winter",191.792530739214,74,2.59179095593533
"IL-s_10","rcp60",2034,"Spring",261.554595756694,69,3.7906463153144
"IL-s_10","rcp60",2034,"Summer",357.915115400799,65,5.50638639078153
"IL-s_10","rcp60",2034,"Fall",326.299785336363,56,5.82678188100648
"IL-s_10","rcp60",2035,"Winter",256.943166989717,68,3.7785759851429
"IL-s_10","rcp60",2035,"Spring",261.971935149631,64,4.09331148671299
"IL-s_10","rcp60",2035,"Summer",247.689030362177,64,3.87014109940901
"IL-s_10","rcp60",2035,"Fall",208.990422071191,60,3.48317370118651
"IL-s_10","rcp60",2036,"Winter",127.815908270888,56,2.28242693340872
"IL-s_10","rcp60",2036,"Spring",312.621678063413,72,4.34196775088074
"IL-s_10","rcp60",2036,"Summer",259.114232799038,69,3.75527873621795
"IL-s_10","rcp60",2036,"Fall",194.528743299888,53,3.67035364716771
"IL-s_10","rcp60",2037,"Winter",110.54401455645,70,1.57920020794928
"IL-s_10","rcp60",2037,"Spring",244.619617437827,72,3.39749468663649
