"site","rcp","fit.1mo","dat","fit.12mo"
"a_8","rcp60",1.35567921740161,Jan 2046,0.285550272356262
"a_8","rcp60",1.36928827358592,Feb 2046,1.08349472417329
"a_8","rcp60",0.595234462725013,Mar 2046,1.37662170743912
"a_8","rcp60",1.94204626478706,Apr 2046,1.62875761772343
"a_8","rcp60",1.72926368685112,May 2046,1.73959272700812
"a_8","rcp60",1.35335703396263,Jun 2046,1.77104306701643
"a_8","rcp60",-0.191469567208508,Jul 2046,1.75606182673541
"a_8","rcp60",-0.265921023571306,Aug 2046,1.7689078295563
"a_8","rcp60",-0.566269996346056,Sep 2046,1.7780973029642
"a_8","rcp60",-0.453611313497886,Oct 2046,1.84747412807415
"a_8","rcp60",-0.883029440423126,Nov 2046,1.69751479533065
"a_8","rcp60",-1.49701280055244,Dec 2046,1.23860618699989
"a_8","rcp60",0.895426939274803,Jan 2047,1.30006078254263
"a_8","rcp60",-0.0729226913185855,Feb 2047,0.563089739932272
"a_8","rcp60",0.144750292516626,Mar 2047,0.482215423873732
"a_8","rcp60",1.25113380277321,Apr 2047,0.22159195034776
"a_8","rcp60",-0.818457097093264,May 2047,-0.109898303740074
"a_8","rcp60",-0.290752886953534,Jun 2047,-0.208203642813341
"a_8","rcp60",0.397049527883327,Jul 2047,-0.168095261702084
"a_8","rcp60",1.33676343897093,Aug 2047,-0.0531916162693522
"a_8","rcp60",0.562650426799609,Sep 2047,0.00962914416746834
"a_8","rcp60",0.272025444520473,Oct 2047,0.0621239198290714
"a_8","rcp60",-0.93493773348164,Nov 2047,0.0542422132320609
"a_8","rcp60",-0.55094691070214,Dec 2047,0.114201434223896
"a_8","rcp60",-1.60115380076143,Jan 2048,-0.944471308508443
"a_8","rcp60",-0.15211580395812,Feb 2048,-0.888216304124836
"a_8","rcp60",0.0589860665118586,Mar 2048,-0.872046920773485
"a_8","rcp60",-0.918867100510617,Apr 2048,-1.17956995929964
"a_8","rcp60",-1.7480282033591,May 2048,-1.30133480563761
"a_8","rcp60",0.886260737147091,Jun 2048,-1.18729794052624
"a_8","rcp60",-1.2238717072767,Jul 2048,-1.33733077228969
"a_8","rcp60",-1.33480151006103,Aug 2048,-1.45338542741988
"a_8","rcp60",0.163416669450847,Sep 2048,-1.4275592866527
"a_8","rcp60",-0.679917789130262,Oct 2048,-1.55033219342964
"a_8","rcp60",-0.816683122239519,Nov 2048,-1.48330736109234
"a_8","rcp60",-0.153392105932009,Dec 2048,-1.46967391563844
"a_8","rcp60",1.61063156044737,Jan 2049,-0.324952048875994
"a_8","rcp60",1.30804676286172,Feb 2049,0.547686485736303
"a_8","rcp60",0.39743209673251,Mar 2049,0.637845412101201
"a_8","rcp60",0.0247786026182631,Apr 2049,0.70277804002653
"a_8","rcp60",-0.021961399155591,May 2049,0.886251104032132
"a_8","rcp60",-0.627649717991139,Jun 2049,0.796162510496887
"a_8","rcp60",0.803842794669946,Jul 2049,0.919596002949995
"a_8","rcp60",-1.13776904743274,Aug 2049,0.899599393363477
"a_8","rcp60",-2.05497046001646,Sep 2049,0.768793754162885
"a_8","rcp60",0.311293311103668,Oct 2049,0.852563107073167
"a_8","rcp60",-0.404638547715177,Nov 2049,0.88667770635065
"a_8","rcp60",1.65860323620738,Dec 2049,1.56272496448129
"a_8","rcp60",0.805306111145018,Jan 2050,1.53460293560752
"a_8","rcp60",1.2884742445238,Feb 2050,1.42243255832149
"a_8","rcp60",0.697890232399058,Mar 2050,1.40881664684553
"a_8","rcp60",-0.252961523906275,Apr 2050,1.29269154926724
"a_8","rcp60",0.0298961536680314,May 2050,1.26939622781763
"a_8","rcp60",-0.623327385135629,Jun 2050,1.25597434064545
"a_8","rcp60",2.94705823389538,Jul 2050,1.36352453520619
"a_8","rcp60",-0.139496134672256,Aug 2050,1.36061324446056
"a_8","rcp60",-1.3830163451762,Sep 2050,1.37114741675415
"a_8","rcp60",1.19545124097218,Oct 2050,1.47375692336959
"a_8","rcp60",0.609490938042048,Nov 2050,1.56300645680341
"a_8","rcp60",0.115058482725513,Dec 2050,1.04776621463014
"a_8","rcp60",-0.125887878862411,Jan 2051,0.935092354679719
"a_8","rcp60",-0.977963880841014,Feb 2051,-0.0851301966833775
"a_8","rcp60",1.39274447254849,Mar 2051,0.161548559783092
"a_8","rcp60",1.94596449382752,Apr 2051,0.645079867976553
"a_8","rcp60",0.270264073585937,May 2051,0.658098013215699
"a_8","rcp60",0.112509015938597,Jun 2051,0.71815073195032
"a_8","rcp60",1.5466787775379,Jul 2051,0.616794310131351
"a_8","rcp60",-1.37488700413815,Aug 2051,0.522901717284615
"a_8","rcp60",1.44500161912226,Sep 2051,0.654078933965209
"a_8","rcp60",1.7460459017235,Oct 2051,0.750882660154048
"a_8","rcp60",1.48730905263548,Nov 2051,0.931333204783744
"a_8","rcp60",-0.677686357798982,Dec 2051,0.77182594892626
"a_8","rcp60",-0.647138065992763,Jan 2052,0.780492634468243
"a_8","rcp60",1.40104227095578,Feb 2052,1.60933749607261
"a_8","rcp60",-1.21818194029686,Mar 2052,1.10878312801117
"a_8","rcp60",-1.5721352357674,Apr 2052,0.460335251019392
"a_8","rcp60",1.17666622094476,May 2052,0.555912909965101
"a_8","rcp60",-0.40556113110162,Jun 2052,0.53012227854359
"a_8","rcp60",0.4149298031503,Jul 2052,0.451116504716039
"a_8","rcp60",0.340320467019107,Aug 2052,0.535875679299427
"a_8","rcp60",-0.305980132855066,Sep 2052,0.429608180367201
"a_8","rcp60",-0.0427491158401655,Oct 2052,0.202285421410784
"a_8","rcp60",0.201377001123698,Nov 2052,-0.12307904519963
"a_8","rcp60",0.320144748428729,Dec 2052,0.0202981402143679
"a_8","rcp60",0.769088555513624,Jan 2053,0.625486450717354
"a_8","rcp60",1.2830348429307,Feb 2053,0.54402584834782
"a_8","rcp60",1.28466290774691,Mar 2053,1.07405880138819
"a_8","rcp60",0.0931479040467281,Apr 2053,1.15733386001759
"a_8","rcp60",1.7117957891148,May 2053,1.18559553571473
"a_8","rcp60",1.32585623140149,Jun 2053,1.25518006660494
"a_8","rcp60",1.74235485128652,Jul 2053,1.31809675414337
"a_8","rcp60",1.57987188171937,Aug 2053,1.32493056639455
"a_8","rcp60",1.30587576021152,Sep 2053,1.36151356032963
"a_8","rcp60",-0.121534156419573,Oct 2053,1.39509433587185
"a_8","rcp60",1.20008091040505,Nov 2053,1.51715017470448
"a_8","rcp60",-0.823102335308056,Dec 2053,1.41910078826921
"a_8","rcp60",-1.0737397614048,Jan 2054,1.18150204577361
"a_8","rcp60",-0.324943322285782,Feb 2054,0.411156379612303
"a_8","rcp60",-0.317141027070077,Mar 2054,0.0402569041187281
"a_8","rcp60",-0.725406695330211,Apr 2054,-0.0713267620047673
"a_8","rcp60",-0.554493315365918,May 2054,-0.371169230599815
"a_8","rcp60",-0.773615744872744,Jun 2054,-0.521979621434914
"a_8","rcp60",-0.550875630780928,Jul 2054,-0.718209751849765
"a_8","rcp60",-0.621575780451035,Aug 2054,-0.828005112818453
"a_8","rcp60",-0.301004290907568,Sep 2054,-0.90580788924057
"a_8","rcp60",1.7305638555414,Oct 2054,-0.670679688208836
"a_8","rcp60",1.15745767823238,Nov 2054,-0.664756769610372
"a_8","rcp60",-0.495879354083683,Dec 2054,-0.7133253645588
"a_8","rcp60",-0.885559013904601,Jan 2055,-0.857143565132091
"a_8","rcp60",-1.09774729149996,Feb 2055,-1.03186194859198
"a_8","rcp60",0.762474520518722,Mar 2055,-0.702281601085677
"a_8","rcp60",-1.66873023855539,Apr 2055,-0.744848467864861
"a_8","rcp60",-1.48422868226215,May 2055,-0.864932962146819
"a_8","rcp60",-0.959477948646057,Jun 2055,-0.86428601861982
"a_8","rcp60",-0.949731527373188,Jul 2055,-0.905960069931571
"a_8","rcp60",-0.779798622541362,Aug 2055,-0.865995725334373
"a_8","rcp60",0.0925864381734696,Sep 2055,-0.81601390382699
"a_8","rcp60",1.83919017801617,Oct 2055,-0.820871429390503
"a_8","rcp60",0.893687016010963,Nov 2055,-0.872014380010933
"a_8","rcp60",0.912578796483634,Dec 2055,-0.528018147354934
"a_8","rcp60",1.31582612892612,Jan 2056,0.406777710817176
"a_8","rcp60",-1.14678965553933,Feb 2056,0.423613824839597
"a_8","rcp60",0.565959407621662,Mar 2056,0.404246587685823
"a_8","rcp60",1.16811454859681,Apr 2056,0.768257948196616
"a_8","rcp60",-0.813885950297096,May 2056,0.833386802623061
"a_8","rcp60",-0.224416911361035,Jun 2056,0.891172736064538
"a_8","rcp60",0.936355659529049,Jul 2056,0.997207982088173
"a_8","rcp60",1.37619468539801,Aug 2056,1.05829046068917
"a_8","rcp60",1.41146150415399,Sep 2056,1.09363688876022
"a_8","rcp60",0.388881936076099,Oct 2056,0.958677887080196
"a_8","rcp60",-1.26618875236483,Nov 2056,0.651876308972753
"a_8","rcp60",0.781720944002786,Dec 2056,0.553720129266344
"a_8","rcp60",-0.756629111035943,Jan 2057,-0.353641700392967
"a_8","rcp60",0.0364909158075125,Feb 2057,0.148179143147066
"a_8","rcp60",-1.6863524924284,Mar 2057,-0.435219977897865
