"site","rcp","fit.1mo","dat","ns","fit.12mo"
"IL-s_11","rcp26",-1.62524474966165,Dec 2037,"South",-1.66555754284503
"IL-s_11","rcp26",-0.956252227175954,Jan 2038,"South",-1.87629672207645
"IL-s_11","rcp26",-1.62446172770681,Feb 2038,"South",-1.96521854696119
"IL-s_11","rcp26",-0.469120697539161,Mar 2038,"South",-1.9051717945911
"IL-s_11","rcp26",-0.324802526264325,Apr 2038,"South",-1.95559294992857
"IL-s_11","rcp26",0.588850148485195,May 2038,"South",-1.86564114047154
"IL-s_11","rcp26",-0.30126419039684,Jun 2038,"South",-1.82117878301778
"IL-s_11","rcp26",-1.56477163458084,Jul 2038,"South",-1.90474887284964
"IL-s_11","rcp26",-0.0827546079251623,Aug 2038,"South",-1.58062454277694
"IL-s_11","rcp26",0.184453873600452,Sep 2038,"South",-1.16847216682693
"IL-s_11","rcp26",1.08237583490396,Oct 2038,"South",-1.07958668534211
"IL-s_11","rcp26",1.98724754399262,Nov 2038,"South",-0.652649913136847
"IL-s_11","rcp26",-0.240837617872349,Dec 2038,"South",-0.51359961835437
"IL-s_11","rcp26",0.104903692521055,Jan 2039,"South",-0.393297231190058
"IL-s_11","rcp26",-1.58950358151554,Feb 2039,"South",-0.371492492975339
"IL-s_11","rcp26",-0.257787380769879,Mar 2039,"South",-0.351072694106615
"IL-s_11","rcp26",-0.62061642819917,Apr 2039,"South",-0.394242421666199
"IL-s_11","rcp26",0.469428351469098,May 2039,"South",-0.351311539786322
"IL-s_11","rcp26",2.58505798445241,Jun 2039,"South",0.78211839366663
"IL-s_11","rcp26",1.27826062884088,Jul 2039,"South",1.64632613600064
"IL-s_11","rcp26",0.523671553154901,Aug 2039,"South",1.67613529918721
"IL-s_11","rcp26",1.19824627996569,Sep 2039,"South",1.91427470537193
"IL-s_11","rcp26",0.776900051387199,Oct 2039,"South",1.90207706056394
"IL-s_11","rcp26",1.50341535709805,Nov 2039,"South",1.72809925304667
"IL-s_11","rcp26",1.24670870458787,Dec 2039,"South",2.06092717473388
"IL-s_11","rcp26",-1.39484442265621,Jan 2040,"South",1.89370229180534
"IL-s_11","rcp26",1.56737350682806,Feb 2040,"South",2.29624875503265
"IL-s_11","rcp26",0.639615295377053,Mar 2040,"South",2.46382204589072
"IL-s_11","rcp26",0.0511134509731539,Apr 2040,"South",2.48414848596586
"IL-s_11","rcp26",0.344926215948648,May 2040,"South",2.22369560146216
"IL-s_11","rcp26",0.0922078811868532,Jun 2040,"South",1.50748754644132
"IL-s_11","rcp26",0.500806050510355,Jul 2040,"South",1.43347554740277
"IL-s_11","rcp26",-2.13258706279104,Aug 2040,"South",0.758269458659128
"IL-s_11","rcp26",-0.106799978883099,Sep 2040,"South",0.386669143264039
"IL-s_11","rcp26",-0.667558067712645,Oct 2040,"South",0.159496319280226
"IL-s_11","rcp26",0.0800152240187693,Nov 2040,"South",-0.113247781960366
"IL-s_11","rcp26",1.59913879796666,Dec 2040,"South",-0.0765104171115771
"IL-s_11","rcp26",0.963816728932872,Jan 2041,"South",0.24861688236925
"IL-s_11","rcp26",1.59356591913673,Feb 2041,"South",0.259042659790419
"IL-s_11","rcp26",-0.27419536881392,Mar 2041,"South",0.117208195784472
"IL-s_11","rcp26",0.577719538302326,Apr 2041,"South",0.235738847644874
"IL-s_11","rcp26",0.810169600157638,May 2041,"South",0.410917779722599
"IL-s_11","rcp26",0.92628497800018,Jun 2041,"South",0.654396323416455
"IL-s_11","rcp26",0.92420793838021,Jul 2041,"South",0.785330346718036
"IL-s_11","rcp26",0.836564550870488,Aug 2041,"South",1.41626360613924
"IL-s_11","rcp26",0.455518049256721,Sep 2041,"South",1.5305428893167
"IL-s_11","rcp26",1.47591651533339,Oct 2041,"South",1.87183394022283
"IL-s_11","rcp26",1.20947018593605,Nov 2041,"South",2.00422399387374
"IL-s_11","rcp26",-0.595835690161773,Dec 2041,"South",1.76029209378316
"IL-s_11","rcp26",2.03831724855304,Jan 2042,"South",2.01091810773022
"IL-s_11","rcp26",-0.123059385381529,Feb 2042,"South",1.61198058401393
"IL-s_11","rcp26",0.425058002928669,Mar 2042,"South",1.74127619125195
"IL-s_11","rcp26",0.253374959775703,Apr 2042,"South",1.66764842568746
"IL-s_11","rcp26",-0.215000502093723,May 2042,"South",1.41406169218453
"IL-s_11","rcp26",-0.179393284030584,Jun 2042,"South",1.12622754607798
"IL-s_11","rcp26",-0.38710018011211,Jul 2042,"South",0.799461656322881
"IL-s_11","rcp26",-0.0489070024600842,Aug 2042,"South",0.524520369457865
"IL-s_11","rcp26",0.993609339054324,Sep 2042,"South",0.698290186730957
"IL-s_11","rcp26",-0.201999951426956,Oct 2042,"South",0.391424485588965
"IL-s_11","rcp26",-0.3810562491877,Nov 2042,"South",0.109243317938382
"IL-s_11","rcp26",0.279370385818687,Dec 2042,"South",0.211589056596916
"IL-s_11","rcp26",-1.12434752703338,Jan 2043,"South",-0.317637142580575
"IL-s_11","rcp26",0.968265441017501,Feb 2043,"South",-0.112943390171175
"IL-s_11","rcp26",1.77820698041848,Mar 2043,"South",0.106426171926342
"IL-s_11","rcp26",-0.41837012943284,Apr 2043,"South",0.000199726151408333
"IL-s_11","rcp26",0.344492105804505,May 2043,"South",0.191679773791591
"IL-s_11","rcp26",-0.615261724302902,Jun 2043,"South",0.0733328936048814
"IL-s_11","rcp26",0.128422271603006,Jul 2043,"South",0.116652048171617
"IL-s_11","rcp26",-0.893295817104781,Aug 2043,"South",-0.0615956395327676
"IL-s_11","rcp26",0.699429051827959,Sep 2043,"South",-0.131911441740717
"IL-s_11","rcp26",0.55366067430312,Oct 2043,"South",-0.0388413522712811
"IL-s_11","rcp26",0.943289475310367,Nov 2043,"South",0.186811170303629
"IL-s_11","rcp26",0.808243879156679,Dec 2043,"South",0.248073829829362
"IL-s_11","rcp26",-0.0326780476345929,Jan 2044,"South",0.397037411772442
"IL-s_11","rcp26",-1.00922777844061,Feb 2044,"South",0.0675284609220172
"IL-s_11","rcp26",0.783012296068213,Mar 2044,"South",-0.107810741513651
"IL-s_11","rcp26",1.33822944378615,Apr 2044,"South",0.267980955560986
"IL-s_11","rcp26",-0.396275503258693,May 2044,"South",0.184648685266483
"IL-s_11","rcp26",-0.824886978175736,Jun 2044,"South",0.12897323018088
"IL-s_11","rcp26",0.161995232131969,Jul 2044,"South",0.0402831771951264
"IL-s_11","rcp26",2.32067494870841,Aug 2044,"South",1.15615695484306
"IL-s_11","rcp26",0.748682978299859,Sep 2044,"South",1.16506925766869
"IL-s_11","rcp26",-1.04234671577414,Oct 2044,"South",0.951094407724234
"IL-s_11","rcp26",1.48306732634703,Nov 2044,"South",1.05123388798624
"IL-s_11","rcp26",-0.92063349597288,Dec 2044,"South",0.795958407231594
"IL-s_11","rcp26",-0.535717858901946,Jan 2045,"South",0.748890931074178
"IL-s_11","rcp26",-1.06086892069119,Feb 2045,"South",0.725549849731878
"IL-s_11","rcp26",0.0940414871361479,Mar 2045,"South",0.627638593278192
"IL-s_11","rcp26",1.12845987047363,Apr 2045,"South",0.590408399849419
"IL-s_11","rcp26",-0.591598562671284,May 2045,"South",0.601639488797283
"IL-s_11","rcp26",-1.44286553501843,Jun 2045,"South",0.415279054852056
"IL-s_11","rcp26",-1.3868168616528,Jul 2045,"South",-0.0794123210600964
"IL-s_11","rcp26",-1.84247804278463,Aug 2045,"South",-1.1905022455859
"IL-s_11","rcp26",-0.334966070206446,Sep 2045,"South",-1.36806787289646
"IL-s_11","rcp26",-1.43314963082498,Oct 2045,"South",-1.39681977473104
"IL-s_11","rcp26",0.400502041930608,Nov 2045,"South",-1.50917030645166
"IL-s_11","rcp26",-0.535556911811492,Dec 2045,"South",-1.50853487169586
"IL-s_11","rcp26",0.0850419719010754,Jan 2046,"South",-1.48553212088706
"IL-s_11","rcp26",-0.740551395649272,Feb 2046,"South",-1.43997192023662
"IL-s_11","rcp26",0.88618261809939,Mar 2046,"South",-1.3768505986463
"IL-s_11","rcp26",1.34921262654489,Apr 2046,"South",-1.37580661631334
"IL-s_11","rcp26",0.812029741068404,May 2046,"South",-1.14713496887238
"IL-s_11","rcp26",0.369780695342727,Jun 2046,"South",-0.630866399114568
"IL-s_11","rcp26",-0.193911839287309,Jul 2046,"South",-0.455506127531104
"IL-s_11","rcp26",-0.60295021224127,Aug 2046,"South",-0.156763715491976
"IL-s_11","rcp26",1.09579804084583,Sep 2046,"South",0.255395863477523
"IL-s_11","rcp26",-1.09427271190336,Oct 2046,"South",0.286826889198923
"IL-s_11","rcp26",-0.273212747114466,Nov 2046,"South",0.180071225050896
"IL-s_11","rcp26",-1.14225957329511,Dec 2046,"South",0.0546208467499339
"IL-s_11","rcp26",-0.490878605382596,Jan 2047,"South",-0.00442371631442169
"IL-s_11","rcp26",-1.68310728853739,Feb 2047,"South",-0.12461671392054
"IL-s_11","rcp26",0.416145869902966,Mar 2047,"South",-0.202902966098082
"IL-s_11","rcp26",-0.784660937395446,Apr 2047,"South",-0.597639877606933
"IL-s_11","rcp26",-1.3258372575898,May 2047,"South",-0.962185013521514
"IL-s_11","rcp26",-0.0565076767091963,Jun 2047,"South",-1.05256288370878
"IL-s_11","rcp26",1.8083049472486,Jul 2047,"South",-0.469356548420283
"IL-s_11","rcp26",0.371750567840336,Aug 2047,"South",-0.214158803666479
"IL-s_11","rcp26",0.263191903944099,Sep 2047,"South",-0.42728820106824
"IL-s_11","rcp26",2.31156519784076,Oct 2047,"South",0.214014485942331
"IL-s_11","rcp26",-1.58692091204231,Nov 2047,"South",0.0208651523717174
"IL-s_11","rcp26",-1.69093228407424,Dec 2047,"South",-0.107014163879817
"IL-s_11","rcp26",0.56291823163802,Jan 2048,"South",0.0420763453563729
"IL-s_11","rcp26",-1.37946889528451,Feb 2048,"South",0.0925920223912996
"IL-s_11","rcp26",0.482043142771718,Mar 2048,"South",0.0990353504181099
"IL-s_11","rcp26",-0.228412361681539,Apr 2048,"South",0.215361129246692
"IL-s_11","rcp26",0.766096996845289,May 2048,"South",0.705511339593682
"IL-s_11","rcp26",1.012762079492,Jun 2048,"South",0.99155338129906
"IL-s_11","rcp26",-0.026150031480268,Jul 2048,"South",0.279674743664915
"IL-s_11","rcp26",-1.2278962477695,Aug 2048,"South",-0.0855671960786456
"IL-s_11","rcp26",-0.509757982679735,Sep 2048,"South",-0.242713030848057
"IL-s_11","rcp26",1.60594373247853,Oct 2048,"South",-0.471803878565605
"IL-s_11","rcp26",1.79102853252126,Nov 2048,"South",0.127875889139327
"IL-s_11","rcp26",-1.08419795332561,Dec 2048,"South",0.198076618150911
"IL-s_11","rcp26",1.01519569491151,Jan 2049,"South",0.290880531404674
"IL-s_11","rcp26",-0.340789932546955,Feb 2049,"South",0.440719089741792
"IL-s_11","rcp26",-0.899240084491504,Mar 2049,"South",0.220908598355828
"IL-s_11","rcp26",0.939634501567441,Apr 2049,"South",0.470475931831127
"IL-s_11","rcp26",0.0880208075102695,May 2049,"South",0.379723981291303
"IL-s_11","rcp26",-1.56490192730117,Jun 2049,"South",-0.394405584487741
"IL-s_11","rcp26",-0.843589863475587,Jul 2049,"South",-0.707619687576505
"IL-s_11","rcp26",-0.822721212763786,Aug 2049,"South",-0.578338264634794
"IL-s_11","rcp26",1.31801028509359,Sep 2049,"South",-0.066849141004119
"IL-s_11","rcp26",0.761202006722285,Oct 2049,"South",-0.257436315527544
"IL-s_11","rcp26",-1.12063736949278,Nov 2049,"South",-0.727076745552135
"IL-s_11","rcp26",0.322702085597153,Dec 2049,"South",-0.594981024129754
"IL-s_11","rcp26",0.0760448907233305,Jan 2050,"South",-0.719182112147386
"IL-s_11","rcp26",0.861647187312987,Feb 2050,"South",-0.518049677774924
"IL-s_11","rcp26",-1.26185391573507,Mar 2050,"South",-0.590954894221533
"IL-s_11","rcp26",-0.242446264580505,Apr 2050,"South",-0.796555632742541
"IL-s_11","rcp26",1.27453004854381,May 2050,"South",-0.471636920348736
"IL-s_11","rcp26",0.576966326507715,Jun 2050,"South",0.179453456535842
"IL-s_11","rcp26",-0.101491057395353,Jul 2050,"South",0.291214329973376
"IL-s_11","rcp26",0.909019286660286,Aug 2050,"South",0.718730341187565
"IL-s_11","rcp26",-0.830719613464658,Sep 2050,"South",0.13599782245146
"IL-s_11","rcp26",-0.0287713920578755,Oct 2050,"South",-0.00146528311323079
"IL-s_11","rcp26",1.30181924642964,Nov 2050,"South",0.411791465568762
"IL-s_11","rcp26",-0.408354570660378,Dec 2050,"South",0.277180914759218
"IL-s_11","rcp26",-1.12764302226513,Jan 2051,"South",0.144390333381594
"IL-s_11","rcp26",-1.32993789434106,Feb 2051,"South",-0.191366614687831
"IL-s_11","rcp26",1.53098816438967,Mar 2051,"South",0.257874256105598
"IL-s_11","rcp26",-0.205007911088742,Apr 2051,"South",0.28211727849192
"IL-s_11","rcp26",-1.190789593801,May 2051,"South",-0.197598871094957
"IL-s_11","rcp26",-1.43625462820929,Jun 2051,"South",-0.767605046207817
"IL-s_11","rcp26",-1.76666804957977,Jul 2051,"South",-1.20840175252331
"IL-s_11","rcp26",-0.821175116478081,Aug 2051,"South",-1.43776072155638
"IL-s_11","rcp26",-1.16067012930305,Sep 2051,"South",-1.46830454671709
"IL-s_11","rcp26",-1.80430198434219,Oct 2051,"South",-1.6058093222069
"IL-s_11","rcp26",0.386766354568779,Nov 2051,"South",-1.68029564006745
"IL-s_11","rcp26",-0.578876644593123,Dec 2051,"South",-1.72145445365201
"IL-s_11","rcp26",0.409250391134144,Jan 2052,"South",-1.64601563143435
"IL-s_11","rcp26",1.27058286449276,Feb 2052,"South",-1.35382583349752
"IL-s_11","rcp26",0.290389931176969,Mar 2052,"South",-1.49954156265867
"IL-s_11","rcp26",0.482753970453291,Apr 2052,"South",-1.45937864806843
"IL-s_11","rcp26",-0.658197001866181,May 2052,"South",-1.41071282920143
"IL-s_11","rcp26",-0.97909526389177,Jun 2052,"South",-1.26725213348225
"IL-s_11","rcp26",1.24912398777025,Jul 2052,"South",-0.592586170757884
"IL-s_11","rcp26",1.09522057601205,Aug 2052,"South",-0.0866288019013927
"IL-s_11","rcp26",0.0850826124021298,Sep 2052,"South",0.217157090856037
"IL-s_11","rcp26",1.38904053280935,Oct 2052,"South",0.698098282427543
"IL-s_11","rcp26",0.416369558893001,Nov 2052,"South",0.690083684343099
"IL-s_11","rcp26",0.962054901573767,Dec 2052,"South",0.948239254523232
"IL-s_11","rcp26",0.979720636730927,Jan 2053,"South",1.0578379858137
"IL-s_11","rcp26",-0.417976489091196,Feb 2053,"South",0.717365791640527
"IL-s_11","rcp26",0.901654519817657,Mar 2053,"South",0.822812058241352
"IL-s_11","rcp26",0.0335853190371649,Apr 2053,"South",0.752312601454324
"IL-s_11","rcp26",1.25311034216949,May 2053,"South",1.16367175988359
"IL-s_11","rcp26",0.87540398617539,Jun 2053,"South",1.56758895444088
"IL-s_11","rcp26",1.02163076899301,Jul 2053,"South",1.70822038059536
"IL-s_11","rcp26",0.85668371970739,Aug 2053,"South",1.52808203811374
"IL-s_11","rcp26",-1.50560670531666,Sep 2053,"South",1.1807643564431
"IL-s_11","rcp26",-0.0949063210326936,Oct 2053,"South",0.932300159527207
"IL-s_11","rcp26",-0.782453454803904,Nov 2053,"South",0.731186802076602
"IL-s_11","rcp26",1.1473994704171,Dec 2053,"South",0.771337683199274
"IL-s_11","rcp26",0.757313422275854,Jan 2054,"South",0.747787759030578
"IL-s_11","rcp26",1.9155571911914,Feb 2054,"South",1.23968676851947
"IL-s_11","rcp26",-0.320056411036861,Mar 2054,"South",1.07810521881478
"IL-s_11","rcp26",0.116747771920507,Apr 2054,"South",1.10030509510279
"IL-s_11","rcp26",-0.899503610261676,May 2054,"South",0.667240417872459
"IL-s_11","rcp26",0.85866516143153,Jun 2054,"South",0.656331323546554
"IL-s_11","rcp26",0.125477351953875,Jul 2054,"South",0.315994644262773
"IL-s_11","rcp26",0.699391960227052,Aug 2054,"South",0.262966792961631
"IL-s_11","rcp26",1.23821333308757,Sep 2054,"South",0.98246834324382
"IL-s_11","rcp26",-0.708966731098591,Oct 2054,"South",0.900064158704905
"IL-s_11","rcp26",-0.753844261749721,Nov 2054,"South",0.885385010378318
"IL-s_11","rcp26",1.61097862608171,Dec 2054,"South",1.00607130256634
"IL-s_11","rcp26",-0.724525768370271,Jan 2055,"South",0.81959205014861
"IL-s_11","rcp26",1.45635086774424,Feb 2055,"South",0.646443099236299
"IL-s_11","rcp26",1.11209110311739,Mar 2055,"South",0.879829732733123
"IL-s_11","rcp26",-0.0822525382377666,Apr 2055,"South",0.856821377702718
"IL-s_11","rcp26",-0.628530414190379,May 2055,"South",0.928358760240498
"IL-s_11","rcp26",0.588817015638655,Jun 2055,"South",0.840206855698609
"IL-s_11","rcp26",-1.12089550994238,Jul 2055,"South",0.504476463226156
"IL-s_11","rcp26",0.241446909566028,Aug 2055,"South",0.361699339215372
"IL-s_11","rcp26",-1.08621471032629,Sep 2055,"South",-0.231809203536246
"IL-s_11","rcp26",-1.73074373240392,Oct 2055,"South",-0.375863777861952
"IL-s_11","rcp26",-0.117934736898976,Nov 2055,"South",-0.273062136788365
"IL-s_11","rcp26",-0.300284933871169,Dec 2055,"South",-0.630279875633555
"IL-s_11","rcp26",0.920889574073218,Jan 2056,"South",-0.428148763044231
"IL-s_11","rcp26",-0.579416911926215,Feb 2056,"South",-0.751905677263612
"IL-s_11","rcp26",-0.530717304848316,Mar 2056,"South",-0.972849697765143
"IL-s_11","rcp26",0.124724610104704,Apr 2056,"South",-0.959482774147074
"IL-s_11","rcp26",1.46034997108228,May 2056,"South",-0.461504500373619
"IL-s_11","rcp26",-0.372214853696311,Jun 2056,"South",-0.716357753628074
"IL-s_11","rcp26",1.22268236931046,Jul 2056,"South",-0.15468953823726
"IL-s_11","rcp26",0.0279357578915458,Aug 2056,"South",-0.180037568786638
"IL-s_11","rcp26",1.05664610296074,Sep 2056,"South",0.386818635992023
"IL-s_11","rcp26",0.974242573775862,Oct 2056,"South",0.769968988749345
"IL-s_11","rcp26",-0.277253463197995,Nov 2056,"South",0.731091829919303
"IL-s_11","rcp26",-0.213087739418825,Dec 2056,"South",0.746952955005196
"IL-s_11","rcp26",-1.50651207616603,Jan 2057,"South",0.436475024674691
"IL-s_11","rcp26",-0.393034946784571,Feb 2057,"South",0.459677665086434
"IL-s_11","rcp26",-0.294192187982438,Mar 2057,"South",0.501898312835688
"IL-s_11","rcp26",0.740202800484661,Apr 2057,"South",0.641376543161017
"IL-s_11","rcp26",-0.307283724624628,May 2057,"South",0.272385953885451
"IL-s_11","rcp26",-0.300141464548201,Jun 2057,"South",0.295274504194058
"IL-s_11","rcp26",1.92097273991469,Jul 2057,"South",0.606666947197417
"IL-s_11","rcp26",-0.950395260949788,Aug 2057,"South",0.359614389869564
"IL-s_11","rcp26",-1.11981017702591,Sep 2057,"South",-0.177194249924729
"IL-s_11","rcp26",0.4075686135826,Oct 2057,"South",-0.285842942974172
"IL-s_11","rcp26",-1.78885741974734,Nov 2057,"South",-0.480710213169624
"IL-s_11","rcp26",-0.023696645131768,Dec 2057,"South",-0.504081949043673
"IL-s_11","rcp26",-0.752081782381896,Jan 2058,"South",-0.421692556564527
"IL-s_11","rcp26",-0.0346669984224152,Feb 2058,"South",-0.35406574007985
"IL-s_11","rcp26",-1.13263520115147,Mar 2058,"South",-0.49613949558098
"IL-s_11","rcp26",-0.38241625742891,Apr 2058,"South",-0.686685547477137
"IL-s_11","rcp26",-1.92195445736728,May 2058,"South",-0.947774167055618
"IL-s_11","rcp26",-0.43958461022879,Jun 2058,"South",-0.962658936549577
"IL-s_11","rcp26",-0.425788869586428,Jul 2058,"South",-1.65959199473655
"IL-s_11","rcp26",-0.862086999542259,Aug 2058,"South",-1.57706170577689
"IL-s_11","rcp26",1.05660317542379,Sep 2058,"South",-1.18315280553273
"IL-s_11","rcp26",-0.778245197230575,Oct 2058,"South",-1.29789328510771
"IL-s_11","rcp26",-1.65689248391066,Nov 2058,"South",-1.25466144394963
"IL-s_11","rcp26",-0.761938014153144,Dec 2058,"South",-1.3685265638853
"IL-s_11","rcp26",0.382113667905209,Jan 2059,"South",-1.29381698733372
"IL-s_11","rcp26",0.0838298432359026,Feb 2059,"South",-1.26179271583923
"IL-s_11","rcp26",-1.55868820959322,Mar 2059,"South",-1.33720260532333
"IL-s_11","rcp26",-0.924165934361836,Apr 2059,"South",-1.44030804224374
"IL-s_11","rcp26",-1.43499823874087,May 2059,"South",-1.38874749716373
"IL-s_11","rcp26",-2.74218928323175,Jun 2059,"South",-1.97190252577763
"IL-s_11","rcp26",-0.866378436437366,Jul 2059,"South",-1.94886493227879
"IL-s_11","rcp26",0.423470337140986,Aug 2059,"South",-1.71452141769144
"IL-s_11","rcp26",-0.856329230153715,Sep 2059,"South",-1.97692523574936
"IL-s_11","rcp26",-0.476896225285321,Oct 2059,"South",-1.93037885263623
"IL-s_11","rcp26",0.976414164633267,Nov 2059,"South",-1.67181803284539
"IL-s_11","rcp26",0.00516701803357127,Dec 2059,"South",-1.63622311228004
"IL-s_11","rcp26",-0.26112870379593,Jan 2060,"South",-1.71147660774659
"IL-s_11","rcp26",1.94115288355404,Feb 2060,"South",-1.42331811239264
"IL-s_11","rcp26",-0.933919725924105,Mar 2060,"South",-1.35817128393248
"IL-s_11","rcp26",-0.930115067763999,Apr 2060,"South",-1.39607828341355
"IL-s_11","rcp26",-0.664725077994525,May 2060,"South",-1.29404706342237
"IL-s_11","rcp26",-0.303926974163109,Jun 2060,"South",-0.506540040326792
"IL-s_11","rcp26",-0.0837582245932253,Jul 2060,"South",-0.428526527157325
"IL-s_11","rcp26",-1.3082797283454,Aug 2060,"South",-0.739192763254423
"IL-s_11","rcp26",-1.17979848490925,Sep 2060,"South",-0.776549851105194
"IL-s_11","rcp26",-1.78640427204302,Oct 2060,"South",-0.926976116580659
"IL-s_11","rcp26",-0.368806940113549,Nov 2060,"South",-1.07509212012151
"IL-s_11","rcp26",-0.130865460554883,Dec 2060,"South",-1.13560633047192
"IL-s_11","rcp26",0.909183187224029,Jan 2061,"South",-1.0244636451876
"IL-s_11","rcp26",0.780338782304886,Feb 2061,"South",-1.24398891876294
"IL-s_11","rcp26",-0.100836308080044,Mar 2061,"South",-1.16361961595115
"IL-s_11","rcp26",-0.457295413792601,Apr 2061,"South",-1.12581932435017
"IL-s_11","rcp26",-0.368764878500707,May 2061,"South",-1.0643458079701
"IL-s_11","rcp26",0.537179760381284,Jun 2061,"South",-0.81856969469841
"IL-s_11","rcp26",-0.740150202716541,Jul 2061,"South",-1.05242270868224
"IL-s_11","rcp26",0.438940639748183,Aug 2061,"South",-0.662001216741073
"IL-s_11","rcp26",-1.04468064298397,Sep 2061,"South",-0.611384799083829
"IL-s_11","rcp26",0.116227958531916,Oct 2061,"South",-0.392654811555244
"IL-s_11","rcp26",0.185445715093452,Nov 2061,"South",-0.298650598448732
"IL-s_11","rcp26",-0.242464370253532,Dec 2061,"South",-0.360550011132741
"IL-s_11","rcp26",-0.825872818368814,Jan 2062,"South",-0.569181523139353
"IL-s_11","rcp26",-0.45125733455959,Feb 2062,"South",-0.728183189289786
"IL-s_11","rcp26",1.37766586098729,Mar 2062,"South",-0.539145299325715
"IL-s_11","rcp26",0.40898748271093,Apr 2062,"South",-0.390399557116584
"IL-s_11","rcp26",-0.358013929616796,May 2062,"South",-0.317971977594434
"IL-s_11","rcp26",0.332783948021921,Jun 2062,"South",-0.365244850196858
"IL-s_11","rcp26",0.841014986683051,Jul 2062,"South",-0.0263009956996143
"IL-s_11","rcp26",1.79392039931176,Aug 2062,"South",0.479048730146939
"IL-s_11","rcp26",0.408697495035418,Sep 2062,"South",0.830978445207041
"IL-s_11","rcp26",-0.410499365232395,Oct 2062,"South",0.75325278401469
"IL-s_11","rcp26",-0.118382702338227,Nov 2062,"South",0.691655041858405
"IL-s_11","rcp26",-1.15804171656448,Dec 2062,"South",0.544222105765623
"IL-s_11","rcp26",-2.07395364750433,Jan 2063,"South",0.411831748206294
"IL-s_11","rcp26",1.00589374069305,Feb 2063,"South",0.66545756255418
"IL-s_11","rcp26",1.30144174416335,Mar 2063,"South",0.660108857362162
"IL-s_11","rcp26",-1.59317117624227,Apr 2063,"South",0.303420677618481
"IL-s_11","rcp26",0.18241884513017,May 2063,"South",0.476503989080478
"IL-s_11","rcp26",0.610188868547241,Jun 2063,"South",0.555076683326199
"IL-s_11","rcp26",-0.933348937288266,Jul 2063,"South",-0.0263856941058209
"IL-s_11","rcp26",-0.18157718762764,Aug 2063,"South",-0.607420611762841
"IL-s_11","rcp26",-0.644048675663691,Sep 2063,"South",-0.801653264694032
"IL-s_11","rcp26",0.435490994166289,Oct 2063,"South",-0.709413183758062
"IL-s_11","rcp26",-0.8678125113596,Nov 2063,"South",-0.780191122416966
"IL-s_11","rcp26",0.89383037587403,Dec 2063,"South",-0.556245880067783
"IL-s_11","rcp26",2.25416310366264,Jan 2064,"South",0.155849851892436
"IL-s_11","rcp26",0.00189399060518666,Feb 2064,"South",-0.0240703942717208
"IL-s_11","rcp26",1.01790382217054,Mar 2064,"South",-0.0769138093086102
"IL-s_11","rcp26",0.413476396928252,Apr 2064,"South",0.309428215963067
"IL-s_11","rcp26",-0.368749255938902,May 2064,"South",0.264674091244444
"IL-s_11","rcp26",1.19662073556716,Jun 2064,"South",0.460689110848609
"IL-s_11","rcp26",0.806940116079374,Jul 2064,"South",0.931140217872724
"IL-s_11","rcp26",0.842701844680982,Aug 2064,"South",1.13917446312142
"IL-s_11","rcp26",-0.529856310725539,Sep 2064,"South",1.1587957179986
"IL-s_11","rcp26",-1.0111926204697,Oct 2064,"South",0.967323666189187
"IL-s_11","rcp26",1.26497161724549,Nov 2064,"South",1.29483765461891
"IL-s_11","rcp26",0.263033323664254,Dec 2064,"South",1.23453930545266
"IL-s_11","rcp26",-1.14942648391883,Jan 2065,"South",0.603899808919207
"IL-s_11","rcp26",-0.604353190121944,Feb 2065,"South",0.502434436247928
"IL-s_11","rcp26",1.83463746915132,Mar 2065,"South",0.656206160793006
"IL-s_11","rcp26",-1.5044687087207,Apr 2065,"South",0.316412784870481
"IL-s_11","rcp26",1.30955229590448,May 2065,"South",0.755160855494392
"IL-s_11","rcp26",-0.0559831887849796,Jun 2065,"South",0.37515515857595
"IL-s_11","rcp26",1.4121398583728,Jul 2065,"South",0.570488936755665
"IL-s_11","rcp26",-0.512715447095511,Aug 2065,"South",0.203890544043804
"IL-s_11","rcp26",1.89876149575203,Sep 2065,"South",1.01042187777001
"IL-s_11","rcp26",0.131206503739105,Oct 2065,"South",1.16233186836076
"IL-s_11","rcp26",-0.920488013010121,Nov 2065,"South",0.773848163239384
"IL-s_11","rcp26",-1.33781403832414,Dec 2065,"South",0.520599747153099
"IL-s_11","rcp26",-1.26239398525122,Jan 2066,"South",0.523577796040427
"IL-s_11","rcp26",1.09270372685962,Feb 2066,"South",0.814397049521902
"IL-s_11","rcp26",-0.0929063056861162,Mar 2066,"South",0.502445232304201
"IL-s_11","rcp26",0.983921109192356,Apr 2066,"South",0.988632840579296
"IL-s_11","rcp26",1.02239794175477,May 2066,"South",0.925689118961872
"IL-s_11","rcp26",2.16312957081445,Jun 2066,"South",1.57305671358449
"IL-s_11","rcp26",-0.0756653151924305,Jul 2066,"South",1.29636163231737
"IL-s_11","rcp26",-0.784756200304639,Aug 2066,"South",1.16127431933787
"IL-s_11","rcp26",1.39110724360219,Sep 2066,"South",0.922457806776885
"IL-s_11","rcp26",0.889318669082745,Oct 2066,"South",1.04222840925379
"IL-s_11","rcp26",-0.506095726891561,Nov 2066,"South",1.07826960323336
"IL-s_11","rcp26",0.467198117638273,Dec 2066,"South",1.39126169309823
