"site","rcp","fit.1mo","dat","fit.12mo"
"v_1","rcp26",-1.18150492502453,Nov 2029,-0.294617401693829
"v_1","rcp26",-0.927713678356186,Dec 2029,-1.15413653039723
"v_1","rcp26",-0.286901915955046,Jan 2030,-1.5167229591825
"v_1","rcp26",0.887647660269494,Feb 2030,-1.17224118495115
"v_1","rcp26",-0.250352501262274,Mar 2030,-0.838059122991464
"v_1","rcp26",-0.887844494106698,Apr 2030,-0.686248896254223
"v_1","rcp26",0.119146133731994,May 2030,-0.66810461120883
"v_1","rcp26",0.899663811644752,Jun 2030,-0.496002826336186
"v_1","rcp26",-1.32602135440572,Jul 2030,-0.657224057101291
"v_1","rcp26",-0.608352146173649,Aug 2030,-0.727418393825308
"v_1","rcp26",1.0507350636776,Sep 2030,-0.608844423244308
"v_1","rcp26",-0.615984111459034,Oct 2030,-0.556547098521185
"v_1","rcp26",1.08665105588266,Nov 2030,-0.270758299671667
"v_1","rcp26",-0.829514516952526,Dec 2030,-0.317835440991756
"v_1","rcp26",-1.40490542625559,Jan 2031,-0.666085450715169
"v_1","rcp26",0.254236596355495,Feb 2031,-0.869111041753672
"v_1","rcp26",-1.16308564604007,Mar 2031,-1.04502809524921
"v_1","rcp26",-0.708059482476028,Apr 2031,-0.978220546133878
"v_1","rcp26",-1.03026390480433,May 2031,-1.10609357642016
"v_1","rcp26",-0.362229249471973,Jun 2031,-1.24280983774571
"v_1","rcp26",-0.614036544490412,Jul 2031,-1.0962486395159
"v_1","rcp26",-1.36978920100961,Aug 2031,-1.10076222126918
"v_1","rcp26",0.595390465744658,Sep 2031,-1.12643485438235
"v_1","rcp26",0.563382100755325,Oct 2031,-1.0281649776853
"v_1","rcp26",-1.13112797895787,Nov 2031,-1.31278814563069
"v_1","rcp26",-0.421357763770506,Dec 2031,-1.37511077977519
"v_1","rcp26",1.78856623249703,Jan 2032,0.0753584802405206
"v_1","rcp26",0.802695744534357,Feb 2032,0.313046917746918
"v_1","rcp26",-0.0850582626805983,Mar 2032,0.465502349478678
"v_1","rcp26",1.23581857105893,Apr 2032,0.749581707563522
"v_1","rcp26",-1.05671698329183,May 2032,0.747442873784111
"v_1","rcp26",0.134757310504297,Jun 2032,0.792068869278082
"v_1","rcp26",1.29440174912384,Jul 2032,0.920604350446094
"v_1","rcp26",1.03965003175264,Aug 2032,1.03452412710121
"v_1","rcp26",-1.57760129279391,Sep 2032,0.925997786968103
"v_1","rcp26",0.0155795807348557,Oct 2032,0.899566426009315
"v_1","rcp26",-0.620828607437743,Nov 2032,0.915014767042658
"v_1","rcp26",1.39291956011304,Dec 2032,1.40601601821781
"v_1","rcp26",1.06860257628784,Jan 2033,1.08219461229128
"v_1","rcp26",1.3988442461551,Feb 2033,1.24520288248142
"v_1","rcp26",1.76193197660207,Mar 2033,1.54809939868164
"v_1","rcp26",-0.141832957791543,Apr 2033,1.38051526079058
"v_1","rcp26",1.25100923778609,May 2033,1.51961622959467
"v_1","rcp26",1.61395705669942,Jun 2033,1.57902093069642
"v_1","rcp26",0.818555250233598,Jul 2033,1.53360780064905
"v_1","rcp26",0.836137185756173,Aug 2033,1.47194608199885
"v_1","rcp26",0.014981052931424,Sep 2033,1.51145766016637
"v_1","rcp26",0.992487427504164,Oct 2033,1.6090793399843
"v_1","rcp26",0.551038903590388,Nov 2033,1.68956904747451
"v_1","rcp26",-0.286473064511635,Dec 2033,1.48919678689344
"v_1","rcp26",-0.036384074028991,Jan 2034,1.27762360819335
"v_1","rcp26",-0.485405193048853,Feb 2034,0.82020965949163
"v_1","rcp26",-1.12797920220822,Mar 2034,0.116507522834297
"v_1","rcp26",-0.75256655723009,Apr 2034,-0.00496450367716615
"v_1","rcp26",-1.55140193560212,May 2034,-0.392853962408796
"v_1","rcp26",-1.96354465860492,Jun 2034,-0.821976490316265
"v_1","rcp26",-1.78267102430651,Jul 2034,-1.13042389283796
"v_1","rcp26",-0.944050271914096,Aug 2034,-1.23957830723861
"v_1","rcp26",-1.04292744887961,Sep 2034,-1.32014499374798
"v_1","rcp26",-1.00452801818282,Oct 2034,-1.57551864865891
"v_1","rcp26",0.225065836004143,Nov 2034,-1.55636431246814
"v_1","rcp26",0.146623441850124,Dec 2034,-1.60507154861306
"v_1","rcp26",-0.248672508372411,Jan 2035,-1.82459938038853
"v_1","rcp26",-1.55295603027105,Feb 2035,-2.25450199841604
"v_1","rcp26",-1.07065572138645,Mar 2035,-2.14389435993333
"v_1","rcp26",-1.040887691383,Apr 2035,-2.09750896839219
"v_1","rcp26",0.409590812907461,May 2035,-1.8020095837848
"v_1","rcp26",-0.533208289383767,Jun 2035,-1.58825089972308
"v_1","rcp26",-0.923592789587609,Jul 2035,-1.38835104952538
"v_1","rcp26",0.4397712041095,Aug 2035,-1.15344000502588
"v_1","rcp26",0.478452557015377,Sep 2035,-1.00692358944605
"v_1","rcp26",-1.57879531571063,Oct 2035,-1.07468123715269
"v_1","rcp26",-0.134671859059528,Nov 2035,-1.10073311459162
"v_1","rcp26",1.06110205090654,Dec 2035,-0.879193819873766
"v_1","rcp26",1.27408327349961,Jan 2036,-0.213772311772958
"v_1","rcp26",0.345755248299579,Feb 2036,0.364916936819933
"v_1","rcp26",0.254720002290525,Mar 2036,0.561851159820298
"v_1","rcp26",-0.353024038168811,Apr 2036,0.640921268250321
"v_1","rcp26",-0.273318775572333,May 2036,0.570852797863711
"v_1","rcp26",0.693359366603576,Jun 2036,0.675587209723685
"v_1","rcp26",0.904701241040644,Jul 2036,0.804828000725927
"v_1","rcp26",0.374548790806631,Aug 2036,0.769926726436573
"v_1","rcp26",1.5878865893851,Sep 2036,0.840659179660367
"v_1","rcp26",-0.122513123031346,Oct 2036,0.91954054771396
"v_1","rcp26",0.708816219531472,Nov 2036,0.976697362438033
"v_1","rcp26",-0.0186452686553793,Dec 2036,0.758325312340503
"v_1","rcp26",0.546603325223341,Jan 2037,0.440858078544925
"v_1","rcp26",-0.0253895151316392,Feb 2037,0.38630340658044
"v_1","rcp26",0.832291577601841,Mar 2037,0.491453991601246
"v_1","rcp26",-0.540855832030598,Apr 2037,0.43980247836701
"v_1","rcp26",1.36239126797944,May 2037,0.679925199886678
"v_1","rcp26",-1.22501153613924,Jun 2037,0.536541184962852
"v_1","rcp26",0.894595158134752,Jul 2037,0.521214829026577
"v_1","rcp26",0.923404409816393,Aug 2037,0.547373524200521
"v_1","rcp26",1.34910585834305,Sep 2037,0.541453294822401
"v_1","rcp26",0.82810805609493,Oct 2037,0.625110787278978
"v_1","rcp26",2.05940857353287,Nov 2037,0.844403640998282
"v_1","rcp26",-0.282835114429557,Dec 2037,0.84895047747915
"v_1","rcp26",-1.0862902759839,Jan 2038,0.475504363647994
"v_1","rcp26",-1.09425572070573,Feb 2038,0.257500073960123
"v_1","rcp26",-0.480881325265394,Mar 2038,-0.0584005437579514
"v_1","rcp26",-1.85864886599892,Apr 2038,-0.333163938388623
"v_1","rcp26",0.117968584412045,May 2038,-0.52669537941169
"v_1","rcp26",0.931825502085841,Jun 2038,-0.272503307079417
"v_1","rcp26",0.79985480835986,Jul 2038,-0.276147758632777
"v_1","rcp26",-0.777665247144708,Aug 2038,-0.416229912655005
"v_1","rcp26",-1.036204095474,Sep 2038,-0.589133349969396
"v_1","rcp26",1.01980371510802,Oct 2038,-0.585743213606284
"v_1","rcp26",1.2430790884639,Nov 2038,-0.836056694973937
"v_1","rcp26",1.64250066611433,Dec 2038,-0.0949005037426719
"v_1","rcp26",2.29029270079981,Jan 2039,1.60006948344235
"v_1","rcp26",1.66213815887607,Feb 2039,1.96428491192745
"v_1","rcp26",1.62321210571281,Mar 2039,2.16932053503089
"v_1","rcp26",-0.815445732693557,Apr 2039,2.23364335625832
"v_1","rcp26",-0.0210396021632043,May 2039,2.12814911476612
"v_1","rcp26",1.67829962533708,Jun 2039,2.12667837054862
"v_1","rcp26",0.716421184128109,Jul 2039,2.11109242378596
"v_1","rcp26",1.3840818934494,Aug 2039,2.1205108725905
"v_1","rcp26",-0.253541232118659,Sep 2039,2.09476659470931
"v_1","rcp26",-0.222557356363596,Oct 2039,2.11898205259923
"v_1","rcp26",0.657731666909637,Nov 2039,2.13070574508519
"v_1","rcp26",1.22181517955307,Dec 2039,2.17834621492643
"v_1","rcp26",0.478958464654102,Jan 2040,1.50802667759795
"v_1","rcp26",1.95576948958144,Feb 2040,1.5647996311884
"v_1","rcp26",-0.902122280600854,Mar 2040,1.169591357635
"v_1","rcp26",0.174706548031655,Apr 2040,1.25498710982482
"v_1","rcp26",-0.551466212222714,May 2040,1.18263081795457
"v_1","rcp26",1.05181943370713,Jun 2040,1.14441562900215
"v_1","rcp26",1.34641236142704,Jul 2040,1.16901427649726
"v_1","rcp26",0.477495353403362,Aug 2040,1.06565210573319
"v_1","rcp26",0.435568904706731,Sep 2040,1.09164431143776
"v_1","rcp26",-0.631849840875757,Oct 2040,1.0935366641704
"v_1","rcp26",1.29822840604208,Nov 2040,1.15356857171852
"v_1","rcp26",1.27090770084664,Dec 2040,1.25256252377408
"v_1","rcp26",0.0785847586410927,Jan 2041,1.22879308584473
"v_1","rcp26",-0.312329933669498,Feb 2041,0.528351511968007
"v_1","rcp26",-0.953655612652422,Mar 2041,0.49376206863505
"v_1","rcp26",-0.449353403674915,Apr 2041,0.373785541403508
"v_1","rcp26",-1.63522694157502,May 2041,0.272072844682508
"v_1","rcp26",-0.0956130766679655,Jun 2041,0.188454053038265
"v_1","rcp26",-0.721892236735208,Jul 2041,-0.0356537921906069
"v_1","rcp26",-0.155592109764233,Aug 2041,-0.0817268628847598
"v_1","rcp26",-0.467332582871644,Sep 2041,-0.122789010933666
"v_1","rcp26",2.17734272819769,Oct 2041,0.356934239312693
"v_1","rcp26",2.24431654389123,Nov 2041,0.569066902730362
"v_1","rcp26",0.831575815570232,Dec 2041,0.402180279166724
"v_1","rcp26",0.456330428919651,Jan 2042,0.546832028310094
"v_1","rcp26",0.887195449163581,Feb 2042,0.885224783712382
"v_1","rcp26",0.429628128924084,Mar 2042,1.05157072457159
"v_1","rcp26",1.03509841249101,Apr 2042,1.20894781692874
"v_1","rcp26",1.75869716188352,May 2042,1.48066072119214
"v_1","rcp26",-0.571951904195036,Jun 2042,1.45081353320037
"v_1","rcp26",1.91877475554073,Jul 2042,1.57821028228542
"v_1","rcp26",1.7975536767191,Aug 2042,1.62441389363491
"v_1","rcp26",0.708558923889191,Sep 2042,1.63665581263392
"v_1","rcp26",-0.769376736284527,Oct 2042,1.43061842174942
"v_1","rcp26",0.303273294182661,Nov 2042,1.16785472597755
"v_1","rcp26",-0.507547807362366,Dec 2042,0.989542012992762
"v_1","rcp26",-0.505730599770804,Jan 2043,0.803789116672345
"v_1","rcp26",0.853992734186014,Feb 2043,0.816201938700045
"v_1","rcp26",0.757829077613515,Mar 2043,0.853358167845466
"v_1","rcp26",-0.744373235814377,Apr 2043,0.564286387623259
"v_1","rcp26",-0.101390993589113,May 2043,0.269295910711401
"v_1","rcp26",-1.76121374899239,Jun 2043,0.147105218544188
"v_1","rcp26",0.62928979954987,Jul 2043,-0.0170929903561974
"v_1","rcp26",-0.304576990838186,Aug 2043,-0.235593841990228
"v_1","rcp26",-0.109514969221536,Sep 2043,-0.272626370198734
"v_1","rcp26",0.597591139449579,Oct 2043,-0.169885514723672
"v_1","rcp26",1.04540116770839,Nov 2043,-0.0825670931942785
"v_1","rcp26",0.0762326487111845,Dec 2043,0.00673865615455051
"v_1","rcp26",-1.23196345634256,Jan 2044,-0.196969251932595
"v_1","rcp26",-1.36480637898545,Feb 2044,-0.864145919015923
"v_1","rcp26",-1.09242327907189,Mar 2044,-1.29133300797251
"v_1","rcp26",-2.46118068980277,Apr 2044,-1.64153720002231
"v_1","rcp26",-1.9637563933679,May 2044,-1.90783868998038
"v_1","rcp26",-0.180555971811349,Jun 2044,-1.69473508834003
"v_1","rcp26",-0.177305441254723,Jul 2044,-1.71887964996215
"v_1","rcp26",0.323430967932812,Aug 2044,-1.53927430713088
"v_1","rcp26",-0.669363100322942,Sep 2044,-1.58653543687704
"v_1","rcp26",0.281266098813223,Oct 2044,-1.64587215226708
"v_1","rcp26",-0.912075055107706,Nov 2044,-1.83894752735566
"v_1","rcp26",-1.10088354827369,Dec 2044,-2.25875297954765
"v_1","rcp26",1.27498110799572,Jan 2045,-1.46180523673671
"v_1","rcp26",-1.39762216796858,Feb 2045,-1.49205993006502
"v_1","rcp26",0.748370077837377,Mar 2045,-1.01242804715376
"v_1","rcp26",-1.11813117189851,Apr 2045,-0.664253715332531
"v_1","rcp26",0.35835674805273,May 2045,-0.287345015831129
"v_1","rcp26",0.514728287705884,Jun 2045,-0.200121151656932
"v_1","rcp26",-0.643415192564836,Jul 2045,-0.246014300939685
"v_1","rcp26",-0.124189545868124,Aug 2045,-0.264531658464709
"v_1","rcp26",-0.265806397955379,Sep 2045,-0.209220633409138
"v_1","rcp26",-0.765886129967039,Oct 2045,-0.327308114035888
"v_1","rcp26",-0.951289234601126,Nov 2045,-0.353990076320462
"v_1","rcp26",-0.211180834972672,Dec 2045,-0.245603403290204
"v_1","rcp26",-1.1580907148901,Jan 2046,-1.30714286198918
"v_1","rcp26",-1.45527790863872,Feb 2046,-1.32605342759034
"v_1","rcp26",0.79699141021949,Mar 2046,-1.27642107045323
"v_1","rcp26",0.881307885068572,Apr 2046,-0.82922949034068
"v_1","rcp26",-1.14803228268418,May 2046,-1.01010687102112
"v_1","rcp26",0.353356481594606,Jun 2046,-1.01924168286817
"v_1","rcp26",1.42952844748646,Jul 2046,-0.721234015050232
"v_1","rcp26",0.196584862781598,Aug 2046,-0.637945180739018
"v_1","rcp26",0.741663844845082,Sep 2046,-0.532585303137335
"v_1","rcp26",-1.46037956851713,Oct 2046,-0.609945534614006
"v_1","rcp26",-0.91759984395253,Nov 2046,-0.616175754468724
"v_1","rcp26",-0.196876822172898,Dec 2046,-0.710544781645455
"v_1","rcp26",0.295850429235804,Jan 2047,-0.342732819445517
"v_1","rcp26",-1.48046874553836,Feb 2047,-0.288818688531018
"v_1","rcp26",-1.85597849041699,Mar 2047,-0.877076284601631
"v_1","rcp26",-1.43405535912791,Apr 2047,-1.32572974483067
"v_1","rcp26",-1.40716270396807,May 2047,-1.32994313146317
"v_1","rcp26",-0.790719510270627,Jun 2047,-1.46649478445363
"v_1","rcp26",-0.993058540368941,Jul 2047,-1.72049615101429
"v_1","rcp26",-1.24834056320086,Aug 2047,-1.75802386100581
"v_1","rcp26",1.86382702665218,Sep 2047,-1.63980320491036
"v_1","rcp26",-1.11775077999618,Oct 2047,-1.63049802360696
"v_1","rcp26",-2.07866675692127,Nov 2047,-1.67952511769639
"v_1","rcp26",0.629533864784636,Dec 2047,-1.5990477252531
"v_1","rcp26",1.06622563054548,Jan 2048,-1.34888677781645
"v_1","rcp26",0.748843009899873,Feb 2048,-0.599748559348326
"v_1","rcp26",2.12592256288375,Mar 2048,0.519102915140354
"v_1","rcp26",1.8616267429918,Apr 2048,1.01710683688177
"v_1","rcp26",0.654419335012659,May 2048,1.17657164756254
"v_1","rcp26",0.788231355414019,Jun 2048,1.26471651579338
"v_1","rcp26",-1.24323242861385,Jul 2048,1.22741640787777
"v_1","rcp26",1.6091182016715,Aug 2048,1.34173176344204
"v_1","rcp26",0.428775469123576,Sep 2048,1.26267426692275
"v_1","rcp26",0.69503397906721,Oct 2048,1.37912701417118
"v_1","rcp26",-0.489025194893948,Nov 2048,1.46589784128567
"v_1","rcp26",-0.890304587473568,Dec 2048,1.35691571522745
"v_1","rcp26",-1.15513629452786,Jan 2049,0.89474401976941
"v_1","rcp26",0.41704174189613,Feb 2049,0.825770602790672
"v_1","rcp26",1.60193614173199,Mar 2049,0.555791399024135
"v_1","rcp26",-0.133819571345364,Apr 2049,0.13716216621161
"v_1","rcp26",-0.495200693567553,May 2049,0.0101921777532445
"v_1","rcp26",0.134524053387374,Jun 2049,-0.0325381610850777
"v_1","rcp26",0.838592953992139,Jul 2049,0.183865855244141
"v_1","rcp26",1.0402817614354,Aug 2049,0.115768345072255
"v_1","rcp26",0.627974156377641,Sep 2049,0.150636977812601
"v_1","rcp26",-0.915682413843064,Oct 2049,-0.00883735103203141
"v_1","rcp26",-0.49264407370446,Nov 2049,-0.040387970086293
"v_1","rcp26",-1.0755809673187,Dec 2049,-0.115071150496875
"v_1","rcp26",-0.969275173457472,Jan 2050,-0.101763017329737
"v_1","rcp26",-0.66580434789896,Feb 2050,-0.373204844834543
"v_1","rcp26",-0.863083240961143,Mar 2050,-1.11200939968427
"v_1","rcp26",1.43949500782327,Apr 2050,-0.727641317075525
"v_1","rcp26",1.32757229885594,May 2050,-0.357050742091658
"v_1","rcp26",-1.02038322000186,Jun 2050,-0.467901549445131
"v_1","rcp26",-0.022914664605139,Jul 2050,-0.552505733342397
"v_1","rcp26",0.0549071371142579,Aug 2050,-0.616302847243068
"v_1","rcp26",0.702229520170961,Sep 2050,-0.585599351007709
"v_1","rcp26",-0.815868463339603,Oct 2050,-0.608898519161908
"v_1","rcp26",-0.499935495986628,Nov 2050,-0.619649836942214
"v_1","rcp26",-0.0680257820266139,Dec 2050,-0.500573127526114
"v_1","rcp26",-1.6137474112746,Jan 2051,-0.718238326935975
"v_1","rcp26",0.704906463146617,Feb 2051,-0.212185513401621
"v_1","rcp26",-1.40813533236486,Mar 2051,-0.325198139399926
"v_1","rcp26",-0.269628903859443,Apr 2051,-0.694557853825358
"v_1","rcp26",-0.0428693936384528,May 2051,-0.912824421670961
"v_1","rcp26",1.9222493004266,Jun 2051,-0.559798876335645
"v_1","rcp26",-0.0439220478681975,Jul 2051,-0.543458005288545
"v_1","rcp26",-0.0628447531424211,Aug 2051,-0.513777469212909
"v_1","rcp26",-1.84218958140408,Sep 2051,-0.710483024829948
"v_1","rcp26",-0.999895757981126,Oct 2051,-0.754915330781655
"v_1","rcp26",0.931120427323117,Nov 2051,-0.556747585548431
"v_1","rcp26",-0.596566829123255,Dec 2051,-0.773468013307576
"v_1","rcp26",0.0675399973172298,Jan 2052,-0.395507267015623
"v_1","rcp26",0.132003436192185,Feb 2052,-0.544958465348703
"v_1","rcp26",-0.337775446033988,Mar 2052,-0.34221613624463
"v_1","rcp26",1.39285687675887,Apr 2052,-0.00386267740792512
"v_1","rcp26",-0.257645805914952,May 2052,0.00414281726718
"v_1","rcp26",0.888041691725292,Jun 2052,-0.087431642554315
"v_1","rcp26",0.997654698761097,Jul 2052,0.0245175813724126
"v_1","rcp26",0.236296331262542,Aug 2052,0.0574457163078375
"v_1","rcp26",-1.51478399798763,Sep 2052,0.108747373258085
"v_1","rcp26",1.04973918761786,Oct 2052,0.284620384718904
"v_1","rcp26",0.248991808467269,Nov 2052,0.15702269351187
"v_1","rcp26",0.0207467900513611,Dec 2052,0.268223309159594
"v_1","rcp26",0.785215688586424,Jan 2053,0.548966622208372
"v_1","rcp26",1.13797222273067,Feb 2053,0.870531410394955
"v_1","rcp26",1.58772694842793,Mar 2053,1.21554772944486
"v_1","rcp26",0.0774607393686652,Apr 2053,1.01313046666779
"v_1","rcp26",1.98298327199181,May 2053,1.27052986130738
"v_1","rcp26",1.64178893903158,Jun 2053,1.31144113076178
"v_1","rcp26",1.43697947649774,Jul 2053,1.32098726538042
"v_1","rcp26",1.84558870848306,Aug 2053,1.37473763218216
"v_1","rcp26",0.925680709297386,Sep 2053,1.45123949270148
"v_1","rcp26",0.123643642280476,Oct 2053,1.42911530828847
"v_1","rcp26",0.735681778159965,Nov 2053,1.46857452733846
"v_1","rcp26",1.43621432328859,Dec 2053,1.86481881992264
"v_1","rcp26",1.83538058999283,Jan 2054,2.30809839627456
"v_1","rcp26",1.87029829557518,Feb 2054,2.30210169350096
"v_1","rcp26",-0.570163095816225,Mar 2054,2.11126021729452
"v_1","rcp26",-0.112320109279518,Apr 2054,2.09111635043412
"v_1","rcp26",1.14024799500108,May 2054,1.92232452112828
"v_1","rcp26",-0.0734355073843397,Jun 2054,1.84154987548019
"v_1","rcp26",0.315833200377252,Jul 2054,1.77419847562191
"v_1","rcp26",0.0188198315303764,Aug 2054,1.63138486705299
"v_1","rcp26",2.10325235996328,Sep 2054,1.65495702445739
"v_1","rcp26",0.763826910864541,Oct 2054,1.73518884706397
"v_1","rcp26",-1.10019409726407,Nov 2054,1.65421124529677
"v_1","rcp26",-0.848632962160009,Dec 2054,1.3597376641938
"v_1","rcp26",1.08971925248646,Jan 2055,0.990308340356486
"v_1","rcp26",1.44140109324099,Feb 2055,0.814407063991017
"v_1","rcp26",0.245148030705994,Mar 2055,0.908377375574605
"v_1","rcp26",-0.626726882505841,Apr 2055,0.815396947830068
"v_1","rcp26",-1.41060914822204,May 2055,0.524418119388043
"v_1","rcp26",0.91213839634961,Jun 2055,0.612729288668933
"v_1","rcp26",-1.23310723352124,Jul 2055,0.45958922646053
"v_1","rcp26",1.73914284475941,Aug 2055,0.598866595023451
"v_1","rcp26",-1.49120775426404,Sep 2055,0.367049599924443
"v_1","rcp26",0.435169333194622,Oct 2055,0.320229484167197
"v_1","rcp26",-1.81932836512639,Nov 2055,0.221819337506987
"v_1","rcp26",-0.874508414519005,Dec 2055,0.203842121704966
"v_1","rcp26",-1.38451633577511,Jan 2056,-0.700843532912559
"v_1","rcp26",0.0332653782075658,Feb 2056,-1.28250195779195
"v_1","rcp26",-1.05472660220498,Mar 2056,-1.53652332602169
