"county","crop_name","variable","value"
"McDonough","Soybeans","perc_nt",21.5875737634005
"McHenry","Soybeans","perc_nt",17.0420258627755
"McLean","Soybeans","perc_nt",28.1091108645933
"Menard","Soybeans","perc_nt",26.7407918745095
"Mercer","Soybeans","perc_nt",37.7756107333117
"Monroe","Soybeans","perc_nt",24.79180628304
"Montgomery","Soybeans","perc_nt",26.2014116380118
"Morgan","Soybeans","perc_nt",31.793875670068
"Moultrie","Soybeans","perc_nt",6.86313812320142
"Ogle","Soybeans","perc_nt",29.5504307388376
"Peoria","Soybeans","perc_nt",36.7015695921191
"Perry","Soybeans","perc_nt",62.4111074316597
"Piatt","Soybeans","perc_nt",8.59754371206379
"Pike","Soybeans","perc_nt",33.8466527228096
"Pope","Soybeans","perc_nt",77.736627507455
"Pulaski","Soybeans","perc_nt",66.546405611823
"Putnam","Soybeans","perc_nt",26.0817726693699
"Randolph","Soybeans","perc_nt",47.5857144217796
"Richland","Soybeans","perc_nt",19.1134901919558
"Rock Island","Soybeans","perc_nt",23.2863418915079
"Saline","Soybeans","perc_nt",36.7405098615833
"Sangamon","Soybeans","perc_nt",10.336037222641
"Schuyler","Soybeans","perc_nt",33.6761412452527
"Scott","Soybeans","perc_nt",47.9676550308324
"Shelby","Soybeans","perc_nt",19.0642635630618
"St. Clair","Soybeans","perc_nt",21.8964952381013
"Stark","Soybeans","perc_nt",26.2223261897247
"Stephenson","Soybeans","perc_nt",24.3989934230912
"Tazewell","Soybeans","perc_nt",18.7424852330844
"Union","Soybeans","perc_nt",57.6191324846559
"Vermilion","Soybeans","perc_nt",32.8852596839671
"Wabash","Soybeans","perc_nt",26.9164618744528
"Warren","Soybeans","perc_nt",21.0945843469118
"Washington","Soybeans","perc_nt",29.3321367285466
"Wayne","Soybeans","perc_nt",36.0667389603024
"White","Soybeans","perc_nt",59.8295485640517
"Whiteside","Soybeans","perc_nt",23.449825306307
"Will","Soybeans","perc_nt",69.9746335353914
"Williamson","Soybeans","perc_nt",81.5844268969188
"Winnebago","Soybeans","perc_nt",21.4956441100156
"Woodford","Soybeans","perc_nt",15.1204616218737
"Adams","Corn","perc_rt",31.9160888331168
"Alexander","Corn","perc_rt",25.283339095267
"Bond","Corn","perc_rt",31.0943887326909
"Boone","Corn","perc_rt",45.9270762198116
"Brown","Corn","perc_rt",29.3433586625916
"Bureau","Corn","perc_rt",44.29907658744
"Calhoun","Corn","perc_rt",24.3722825066422
"Carroll","Corn","perc_rt",69.7257289357451
"Cass","Corn","perc_rt",28.9829037800997
"Champaign","Corn","perc_rt",26.9785731681265
"Christian","Corn","perc_rt",23.6679204214331
"Clark","Corn","perc_rt",19.1070795342901
"Clay","Corn","perc_rt",29.3079260037583
"Clinton","Corn","perc_rt",40.654330359064
"Coles","Corn","perc_rt",24.2738120480449
"Cook","Corn","perc_rt",16.558195804365
"Crawford","Corn","perc_rt",24.2879756127441
"Cumberland","Corn","perc_rt",26.5297681833349
"DeKalb","Corn","perc_rt",57.613466254519
"DeWitt","Corn","perc_rt",29.733989575581
"Douglas","Corn","perc_rt",27.4255199116615
"DuPage","Corn","perc_rt",29.0011031907055
"Edgar","Corn","perc_rt",31.1793466685019
"Edwards","Corn","perc_rt",18.1329861185242
"Effingham","Corn","perc_rt",32.6519822835133
"Fayette","Corn","perc_rt",30.460831050957
"Ford","Corn","perc_rt",30.5799017066007
"Franklin","Corn","perc_rt",30.8227081777088
"Fulton","Corn","perc_rt",24.6412315110654
"Gallatin","Corn","perc_rt",15.2388599735204
"Greene","Corn","perc_rt",33.2013423339038
"Grundy","Corn","perc_rt",34.6135978401401
"Hamilton","Corn","perc_rt",26.035151488186
"Hancock","Corn","perc_rt",24.511605687498
"Hardin","Corn","perc_rt",3.85015252004988
"Henderson","Corn","perc_rt",32.7411111282725
"Henry","Corn","perc_rt",34.4097371002197
"Iroquois","Corn","perc_rt",33.1741198097992
"Jackson","Corn","perc_rt",25.9897919749601
"Jasper","Corn","perc_rt",31.2584242151685
"Jefferson","Corn","perc_rt",31.1772340227328
"Jersey","Corn","perc_rt",25.8921466275671
"Jo Daviess","Corn","perc_rt",37.5676447945721
"Johnson","Corn","perc_rt",10.3696061331518
"Kane","Corn","perc_rt",44.6019272527856
"Kankakee","Corn","perc_rt",34.5887982321837
"Kendall","Corn","perc_rt",33.6265018364033
"Knox","Corn","perc_rt",34.7568581838351
"LaSalle","Corn","perc_rt",35.2270901811213
"Lawrence","Corn","perc_rt",18.5251058846996
"Lee","Corn","perc_rt",54.0512543940982
"Livingston","Corn","perc_rt",33.7133269614188
"Logan","Corn","perc_rt",41.0996473382297
"Macon","Corn","perc_rt",33.9104318114935
"Macoupin","Corn","perc_rt",34.4566721966737
"Madison","Corn","perc_rt",35.610141670879
"Marion","Corn","perc_rt",50.6974663743275
"Marshall","Corn","perc_rt",45.1383113165333
"Mason","Corn","perc_rt",37.574395143953
"Massac","Corn","perc_rt",7.68577868003543
"McDonough","Corn","perc_rt",27.3410886509762
"McHenry","Corn","perc_rt",41.4283935427438
"McLean","Corn","perc_rt",22.6145767003926
"Menard","Corn","perc_rt",38.4895398565291
"Mercer","Corn","perc_rt",35.3773582824961
"Monroe","Corn","perc_rt",34.306753028762
"Montgomery","Corn","perc_rt",33.9335744353599
"Morgan","Corn","perc_rt",25.3952641179975
"Moultrie","Corn","perc_rt",25.5406133792181
"Ogle","Corn","perc_rt",57.4564795587221
"Peoria","Corn","perc_rt",39.5735693106321
"Perry","Corn","perc_rt",27.7727212173272
"Piatt","Corn","perc_rt",17.709275457626
"Pike","Corn","perc_rt",28.5609009962434
"Pope","Corn","perc_rt",15.2922303034154
"Pulaski","Corn","perc_rt",21.5922376035711
"Putnam","Corn","perc_rt",52.123018392008
"Randolph","Corn","perc_rt",18.0245972976579
"Richland","Corn","perc_rt",22.8769132536872
"Rock Island","Corn","perc_rt",37.4006988285526
"Saline","Corn","perc_rt",22.2823129655389
"Sangamon","Corn","perc_rt",27.1184125765051
"Schuyler","Corn","perc_rt",27.8397236043642
"Scott","Corn","perc_rt",20.6902307132307
"Shelby","Corn","perc_rt",26.2645624304597
"St. Clair","Corn","perc_rt",25.7015394379305
"Stark","Corn","perc_rt",42.1980432171542
"Stephenson","Corn","perc_rt",51.2374642309881
"Tazewell","Corn","perc_rt",27.0577331406556
"Union","Corn","perc_rt",16.7463383737318
"Vermilion","Corn","perc_rt",26.9853968899736
"Wabash","Corn","perc_rt",17.3022017558497
"Warren","Corn","perc_rt",36.3773673510163
"Washington","Corn","perc_rt",34.1741587237442
"Wayne","Corn","perc_rt",25.7610949124031
"White","Corn","perc_rt",20.4434966720505
"Whiteside","Corn","perc_rt",49.9825619946912
"Will","Corn","perc_rt",28.7881491084964
"Williamson","Corn","perc_rt",9.30100270202767
"Winnebago","Corn","perc_rt",49.7015324961271
"Woodford","Corn","perc_rt",38.0268233413615
"Adams","Soybeans","perc_rt",52.5707472742513
"Alexander","Soybeans","perc_rt",36.1408369482921
"Bond","Soybeans","perc_rt",48.3303468941186
"Boone","Soybeans","perc_rt",69.9070539775108
"Brown","Soybeans","perc_rt",35.0935651579966
"Bureau","Soybeans","perc_rt",52.309243251903
"Calhoun","Soybeans","perc_rt",32.8482637038843
"Carroll","Soybeans","perc_rt",52.0129648852023
"Cass","Soybeans","perc_rt",49.7646874873995
"Champaign","Soybeans","perc_rt",54.0000980764152
"Christian","Soybeans","perc_rt",45.0458816182903
"Clark","Soybeans","perc_rt",67.8852062262665
"Clay","Soybeans","perc_rt",61.5362146094929
"Clinton","Soybeans","perc_rt",57.6286229188459
"Coles","Soybeans","perc_rt",54.9981298120077
"Cook","Soybeans","perc_rt",34.6953780013388
"Crawford","Soybeans","perc_rt",55.8672321458347
"Cumberland","Soybeans","perc_rt",61.5564372444396
"DeKalb","Soybeans","perc_rt",67.2127869299802
"DeWitt","Soybeans","perc_rt",60.9617692167625
"Douglas","Soybeans","perc_rt",45.3336529499636
"DuPage","Soybeans","perc_rt",72.449523772281
"Edgar","Soybeans","perc_rt",50.6729347953527
"Edwards","Soybeans","perc_rt",40.0575495037981
"Effingham","Soybeans","perc_rt",66.1897612980573
"Fayette","Soybeans","perc_rt",46.0407104278213
"Ford","Soybeans","perc_rt",58.591119033603
"Franklin","Soybeans","perc_rt",24.7498620720758
"Fulton","Soybeans","perc_rt",35.8783867766828
"Gallatin","Soybeans","perc_rt",40.6877280754477
"Greene","Soybeans","perc_rt",51.4914461667671
"Grundy","Soybeans","perc_rt",46.4652852275335
"Hamilton","Soybeans","perc_rt",43.5714385735695
"Hancock","Soybeans","perc_rt",56.3532188337471
"Hardin","Soybeans","perc_rt",23.3909900487945
"Henderson","Soybeans","perc_rt",53.1120658423849
"Henry","Soybeans","perc_rt",48.137659768668
"Iroquois","Soybeans","perc_rt",51.1263472075213
"Jackson","Soybeans","perc_rt",26.1764948848211
"Jasper","Soybeans","perc_rt",53.8701552684341
"Jefferson","Soybeans","perc_rt",30.8338391480029
"Jersey","Soybeans","perc_rt",40.3972972870681
"Jo Daviess","Soybeans","perc_rt",50.8818052301384
"Johnson","Soybeans","perc_rt",5.65795760275972
"Kane","Soybeans","perc_rt",60.1749916011287
"Kankakee","Soybeans","perc_rt",41.7415419151383
"Kendall","Soybeans","perc_rt",48.1636276354264
"Knox","Soybeans","perc_rt",24.9182805656768
"LaSalle","Soybeans","perc_rt",54.8753982842721
"Lawrence","Soybeans","perc_rt",52.281627196978
"Lee","Soybeans","perc_rt",58.5032289930958
"Livingston","Soybeans","perc_rt",55.3808057305081
"Logan","Soybeans","perc_rt",58.6945524981708
"Macon","Soybeans","perc_rt",57.7092663024605
"Macoupin","Soybeans","perc_rt",62.9706493186822
"Madison","Soybeans","perc_rt",58.2946416012799
"Marion","Soybeans","perc_rt",67.3130804971887
"Marshall","Soybeans","perc_rt",63.2665585127001
"Mason","Soybeans","perc_rt",57.8005102846927
"Massac","Soybeans","perc_rt",21.3834611151551
"McDonough","Soybeans","perc_rt",49.7473859202538
"McHenry","Soybeans","perc_rt",63.3924703901139
"McLean","Soybeans","perc_rt",54.0447370083768
"Menard","Soybeans","perc_rt",61.7964466682741
"Mercer","Soybeans","perc_rt",53.7872625803544
"Monroe","Soybeans","perc_rt",53.2065638077508
"Montgomery","Soybeans","perc_rt",59.2367685960808
"Morgan","Soybeans","perc_rt",47.9114379626876
"Moultrie","Soybeans","perc_rt",50.4855485758635
"Ogle","Soybeans","perc_rt",61.4011769808689
"Peoria","Soybeans","perc_rt",48.6669142290799
"Perry","Soybeans","perc_rt",34.1330242885129
"Piatt","Soybeans","perc_rt",51.3667656118486
"Pike","Soybeans","perc_rt",44.6103279951603
"Pope","Soybeans","perc_rt",16.5325062776054
"Pulaski","Soybeans","perc_rt",28.4831613057264
"Putnam","Soybeans","perc_rt",65.1630832473031
"Randolph","Soybeans","perc_rt",42.6527539791152
"Richland","Soybeans","perc_rt",68.7555217285204
"Rock Island","Soybeans","perc_rt",63.7914623760657
"Saline","Soybeans","perc_rt",44.5823195969928
"Sangamon","Soybeans","perc_rt",54.5293951672972
"Schuyler","Soybeans","perc_rt",58.3352690040152
"Scott","Soybeans","perc_rt",36.6550285952143
"Shelby","Soybeans","perc_rt",54.7757910766221
"St. Clair","Soybeans","perc_rt",61.9596298026713
"Stark","Soybeans","perc_rt",57.6390577274639
"Stephenson","Soybeans","perc_rt",63.6461914733882
"Tazewell","Soybeans","perc_rt",48.5584032208512
"Union","Soybeans","perc_rt",30.9417324998875
"Vermilion","Soybeans","perc_rt",47.9396106028916
"Wabash","Soybeans","perc_rt",55.9062351493203
"Warren","Soybeans","perc_rt",60.4048731216019
"Washington","Soybeans","perc_rt",57.8019756858337
"Wayne","Soybeans","perc_rt",51.3544035975736
"White","Soybeans","perc_rt",26.8041888634339
"Whiteside","Soybeans","perc_rt",46.7122930330211
"Will","Soybeans","perc_rt",25.6359498091108
"Williamson","Soybeans","perc_rt",15.8588123641688
"Winnebago","Soybeans","perc_rt",65.5774950124017
"Woodford","Soybeans","perc_rt",59.5841697014263
