"site_name","year","till","cc","decade","nfert","trans.yrtot.in","evap.yrtot.in","leach.yrtot.in","run.yrtot.in","sed.yrtot.lbac","et.yrtot.in","grtot.in"
"v_8",2031,"NT","BarC","2030s","Reduced N",16.5116545826772,4.74190633858268,18.6253719645669,14.8956467086614,379.566655701731,21.2535609212598,54.7745795944882
"v_8",2032,"NT","BarC","2030s","Conventional N",9.50792047244094,4.31522769291339,27.9653818877953,10.7507510531496,739.491132721581,13.8231481653543,52.5392811062992
"v_8",2032,"NT","BarC","2030s","Reduced N",9.50792047244094,4.31522911614173,27.9653848818898,10.7507575019685,739.492121037902,13.8231495885827,52.5392919724409
"v_8",2033,"NT","BarC","2030s","Conventional N",5.53221643700787,5.39126139173228,2.2016057007874,1.22540810629921,181.372872008419,10.9234778287402,14.3504916358268
"v_8",2033,"NT","BarC","2030s","Reduced N",5.53221643700787,5.39126228937008,2.20160458464567,1.22540886811024,181.372998876919,10.923478726378,14.3504921791339
"v_8",2034,"NT","BarC","2030s","Conventional N",12.5354872874016,4.96392920472441,4.04289420472441,0.967443917322835,119.351128290997,17.499416492126,22.5097546141732
"v_8",2034,"NT","BarC","2030s","Reduced N",12.5354872874016,4.96393062795276,4.04289331299213,0.967444921259843,119.351306683097,17.4994179153543,22.5097561496063
"v_8",2035,"NT","BarC","2030s","Conventional N",13.4143491437008,4.37322208661417,14.2883916574803,5.87916768307087,302.972730186923,17.787571230315,37.9551305708661
"v_8",2035,"NT","BarC","2030s","Reduced N",13.4143491437008,4.37322327362205,14.2883913622047,5.8791712972441,302.973156561439,17.7875724173228,37.9551350767717
"v_8",2036,"NT","BarC","2030s","Conventional N",13.8075895255906,5.42360816929134,22.7758686555118,8.19003909251968,354.686424383519,19.2311976948819,50.1971054429134
"v_8",2036,"NT","BarC","2030s","Reduced N",13.8075895255906,5.42360940354331,22.7758690629921,8.19004340944882,354.687005328834,19.2311989291339,50.1971114015748
"v_8",2037,"NT","BarC","2030s","Conventional N",10.7892999370079,4.74290737007874,8.04255999015748,2.04693288188976,165.172256375008,15.5322073070866,25.6217001791339
