"site_name","crop_system_name","management_name","climate_scenario","Year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"v_15","grape-c","rn","rcp60",2068,75.485891,131.348663,549.681702,606.924316,2688.0615384093
"v_15","grape-c","rn","rcp60",2069,72.606536,181.066707,206.787458,312.356505,1426.74388279926
"v_15","grape-c","rn","rcp60",2070,75.919203,204.406136,581.74922,788.797548,3666.2188079473
"v_15","grape-c","rn","rcp60",2071,76.600502,151.187897,769.490813,1046.760021,4909.09203334213
"v_15","grape-c","rn","rcp60",2072,76.140003,187.619683,508.162727,603.397309,2597.75983426998
"v_16","grape-c","cn","rcp26",2014,63.983952,159.111995,95.25331,236.968026,2427.19148845317
"v_16","grape-c","cn","rcp26",2015,61.983795,176.363065,168.698362,34.843144,577.304025684396
"v_16","grape-c","cn","rcp26",2016,64.917953,199.105917,250.959857,61.934253,1161.52241809778
"v_16","grape-c","cn","rcp26",2017,65.383212,183.964801,573.040281,341.080788,5276.17086584337
"v_16","grape-c","cn","rcp26",2018,64.733632,221.455586,916.99477,524.953487,6937.5083285151
"v_16","grape-c","cn","rcp26",2019,63.897855,211.811393,156.049153,68.535616,2204.94301344799
"v_16","grape-c","cn","rcp26",2020,65.150348,186.343635,300.642907,189.88527,4933.39044892267
"v_16","grape-c","cn","rcp26",2021,61.025608,200.480659,419.448983,259.945019,2721.427715623
"v_16","grape-c","cn","rcp26",2022,64.987358,222.388224,538.82246,288.477026,4695.09591643212
"v_16","grape-c","cn","rcp26",2023,66.993382,169.801685,832.420621,546.573806,10059.9459496763
"v_16","grape-c","cn","rcp26",2024,65.701606,180.038764,903.291173,671.676293,10004.3923120205
"v_16","grape-c","cn","rcp26",2025,65.908654,190.825675,606.973149,354.274217,5716.56180755207
"v_16","grape-c","cn","rcp26",2026,65.522853,155.441791,373.382266,195.748726,6546.98905756237
"v_16","grape-c","cn","rcp26",2027,65.229512,252.087204,472.045166,195.247082,2751.80713196163
"v_16","grape-c","cn","rcp26",2028,66.220335,214.364334,544.145461,330.132763,4655.39844952481
"v_16","grape-c","cn","rcp26",2029,64.962892,167.251837,327.865693,160.472828,2576.05569754454
"v_16","grape-c","cn","rcp26",2030,67.755984,172.909168,513.46768,237.19975,3159.5843504099
"v_16","grape-c","cn","rcp26",2031,67.229028,189.968331,282.733954,83.226913,1709.05951323955
"v_16","grape-c","cn","rcp26",2032,65.818625,183.409919,1013.490415,747.847559,11488.4590203673
"v_16","grape-c","cn","rcp26",2033,68.893102,212.54934,974.771723,482.648921,7765.9457469547
"v_16","grape-c","cn","rcp26",2034,65.09452,177.449782,382.46877,147.764651,3267.20251478304
"v_16","grape-c","cn","rcp26",2035,67.898874,186.202987,323.943869,170.036247,3191.54157097596
"v_16","grape-c","cn","rcp26",2036,67.614038,204.826461,705.169824,391.196405,6098.52800523453
"v_16","grape-c","cn","rcp26",2037,66.85844,201.636689,768.955561,303.103981,8189.31126586486
"v_16","grape-c","cn","rcp26",2038,66.750117,276.598012,581.830694,335.923066,5829.9341042649
"v_16","grape-c","cn","rcp26",2039,66.684024,221.891131,1513.571061,1263.262226,21423.2213734992
"v_16","grape-c","cn","rcp26",2040,66.4155,201.855697,965.798031,717.004101,14038.2060725472
"v_16","grape-c","cn","rcp26",2041,68.058816,224.071364,824.068253,472.385859,7593.02003773641
"v_16","grape-c","cn","rcp26",2042,67.631486,237.030387,649.732039,354.769377,6315.27203449028
"v_16","grape-c","cn","rcp26",2043,67.523054,186.567622,700.40907,276.779919,4950.45196910609
"v_16","grape-c","cn","rcp26",2044,60.423207,198.29118,47.647427,13.976163,487.154791098624
"v_16","grape-c","cn","rcp26",2045,66.968474,165.421104,547.503983,314.895831,4653.97898769027
"v_16","grape-c","cn","rcp26",2046,66.554592,220.663565,290.662603,82.912593,1607.92147815966
"v_16","grape-c","cn","rcp26",2047,67.707091,152.323889,277.537834,234.624405,3833.23281001686
"v_16","grape-c","cn","rcp26",2048,66.348118,225.158299,868.227751,685.82572,10059.4745947778
"v_16","grape-c","cn","rcp26",2049,64.222772,174.177987,359.860284,183.17784,2550.06239167064
"v_16","grape-c","cn","rcp26",2050,67.497596,189.535046,373.575081,117.815739,1831.4498554099
"v_16","grape-c","cn","rcp26",2051,67.400677,191.962164,401.624073,155.760115,2589.8121314214
"v_16","grape-c","cn","rcp26",2052,67.625386,222.40178,540.659979,247.645628,4877.03386162439
"v_16","grape-c","cn","rcp26",2053,68.585214,201.153713,1150.155666,659.302776,10870.2304263127
"v_16","grape-c","cn","rcp26",2054,69.043008,154.968574,956.722382,681.164836,13037.3380635041
"v_16","grape-c","cn","rcp26",2055,65.792088,137.553255,710.917189,389.177855,5980.05922015588
"v_16","grape-c","cn","rcp26",2056,68.648468,190.210971,251.06577,114.916241,2571.12513422218
"v_16","grape-c","cn","rcp26",2057,68.584934,183.677431,781.198417,377.462389,5423.92668681087
"v_16","grape-c","cn","rcp26",2058,67.422041,212.479803,400.958133,148.830857,3010.56239415075
"v_16","grape-c","cn","rcp26",2059,67.540259,166.480845,278.68954,165.704831,2811.59864400814
"v_16","grape-c","cn","rcp26",2060,66.176176,201.618272,411.889966,128.107152,3453.49903610191
"v_16","grape-c","cn","rcp26",2061,66.982509,241.541412,471.942133,170.734318,3976.687192157
"v_16","grape-c","cn","rcp26",2062,66.097027,143.799771,736.819905,558.539586,11372.9138875296
"v_16","grape-c","cn","rcp26",2063,68.854981,225.319533,347.064403,127.936702,1986.28547644213
"v_16","grape-c","cn","rcp26",2064,67.115177,197.796129,724.140876,310.495047,4218.00234941397
"v_16","grape-c","cn","rcp26",2065,68.510652,246.02238,735.337616,379.685859,7590.34288073004
"v_16","grape-c","cn","rcp26",2066,67.702203,190.846486,857.997223,482.184682,9552.38506623282
"v_16","grape-c","cn","rcp26",2067,67.120582,220.19314,470.408664,155.074434,3014.45319449348
"v_16","grape-c","cn","rcp26",2068,67.597412,176.450571,527.452371,365.946611,4897.88047361804
"v_16","grape-c","cn","rcp26",2069,67.440194,178.107862,442.036949,137.655733,2505.47480785119
"v_16","grape-c","cn","rcp26",2070,67.937905,176.87378,351.073105,198.393855,3206.33084079216
"v_16","grape-c","cn","rcp26",2071,67.345198,203.666653,374.35313,183.629698,2696.50360574875
"v_16","grape-c","cn","rcp26",2072,65.276672,178.960915,644.190484,298.289275,4783.03993982188
"v_16","grape-c","cn","rcp60",2014,63.162575,171.759036,178.776285,499.328784,5258.77466868497
"v_16","grape-c","cn","rcp60",2015,64.604804,200.29435,559.185546,267.897536,3488.66072275427
"v_16","grape-c","cn","rcp60",2016,64.469757,154.422745,1228.87945,537.841071,7621.44635134543
"v_16","grape-c","cn","rcp60",2017,61.523947,202.056547,996.598296,454.172329,6048.19805900536
"v_16","grape-c","cn","rcp60",2018,65.37873,195.836485,893.769516,416.320133,6275.75299149152
"v_16","grape-c","cn","rcp60",2019,64.160456,152.362855,647.977955,400.550662,7007.67258649689
"v_16","grape-c","cn","rcp60",2020,63.74684,220.48115,193.118245,60.579438,810.60455377417
"v_16","grape-c","cn","rcp60",2021,64.781098,196.532838,363.513965,145.005808,5402.66764030546
"v_16","grape-c","cn","rcp60",2022,63.775671,193.416502,822.605552,366.722967,7172.84936340025
"v_16","grape-c","cn","rcp60",2023,64.907633,212.396126,555.652457,247.228726,3263.44293829003
"v_16","grape-c","cn","rcp60",2024,66.477636,181.431729,538.748833,165.399755,2532.56810788067
"v_16","grape-c","cn","rcp60",2025,63.718603,191.433317,1118.918171,786.132359,12577.4916842089
"v_16","grape-c","cn","rcp60",2026,66.485118,190.94875,439.426006,144.942851,2135.46820214622
"v_16","grape-c","cn","rcp60",2027,65.964297,203.343202,132.440481,47.563008,1008.46195939918
"v_16","grape-c","cn","rcp60",2028,65.164763,235.697971,525.614777,176.543693,2769.52837250569
"v_16","grape-c","cn","rcp60",2029,65.6029,191.528185,490.406803,194.105728,2470.30682992801
"v_16","grape-c","cn","rcp60",2030,65.151833,176.655099,249.281141,146.423246,3110.79313144706
"v_16","grape-c","cn","rcp60",2031,66.974393,204.858352,694.535904,544.557099,6967.74755122009
"v_16","grape-c","cn","rcp60",2032,65.278814,179.721403,669.289921,431.605596,10255.8202191507
"v_16","grape-c","cn","rcp60",2033,67.526957,189.511006,190.382977,71.564097,1732.94408010868
"v_16","grape-c","cn","rcp60",2034,67.111287,192.697456,260.685777,66.208064,1317.52324235519
"v_16","grape-c","cn","rcp60",2035,65.107264,187.050784,513.502079,282.913556,4551.03186934549
"v_16","grape-c","cn","rcp60",2036,66.97972,225.506926,790.06716,425.909228,6007.60408039766
"v_16","grape-c","cn","rcp60",2037,66.532713,208.233965,337.15885,129.795867,2520.18241493619
"v_16","grape-c","cn","rcp60",2038,67.618495,251.332745,755.32627,412.877618,7709.32193204038
"v_16","grape-c","cn","rcp60",2039,65.466489,218.391954,129.354675,72.518997,847.3941798628
"v_16","grape-c","cn","rcp60",2040,66.967175,214.474649,208.230215,43.119087,811.285463718116
"v_16","grape-c","cn","rcp60",2041,69.210197,133.055929,863.749791,537.730996,9472.49919331898
"v_16","grape-c","cn","rcp60",2042,69.322214,234.684695,243.071029,66.335267,2074.88285085233
"v_16","grape-c","cn","rcp60",2043,68.485441,177.708483,482.391557,288.248977,4330.27284343574
"v_16","grape-c","cn","rcp60",2044,68.022344,174.997593,737.892395,406.189703,6435.57968867569
"v_16","grape-c","cn","rcp60",2045,71.342111,178.303863,452.289314,329.286236,5984.65659586003
"v_16","grape-c","cn","rcp60",2046,68.824191,183.645765,774.999841,439.151292,8347.32372547958
"v_16","grape-c","cn","rcp60",2047,69.424333,179.188756,444.796263,242.841168,3757.63329732509
"v_16","grape-c","cn","rcp60",2048,69.043925,172.819954,206.021744,68.964778,824.791134423616
"v_16","grape-c","cn","rcp60",2049,70.443194,180.323488,1017.113822,683.011928,8691.20746075882
"v_16","grape-c","cn","rcp60",2050,70.416274,263.382384,696.182933,434.390924,9406.7192575386
"v_16","grape-c","cn","rcp60",2051,70.513947,222.448204,656.904609,281.093611,5952.56056232385
"v_16","grape-c","cn","rcp60",2052,71.10551,219.399602,500.371058,296.672978,4356.7081790187
"v_16","grape-c","cn","rcp60",2053,72.332312,194.763202,891.205079,429.700128,8808.53054658704
"v_16","grape-c","cn","rcp60",2054,71.708494,205.178088,393.598613,184.551126,3147.73061965308
"v_16","grape-c","cn","rcp60",2055,72.438576,185.321171,514.944901,195.031234,3522.31963158152
"v_16","grape-c","cn","rcp60",2056,71.187645,191.432029,584.491181,328.958249,5311.11504386227
"v_16","grape-c","cn","rcp60",2057,72.119989,196.65033,252.224279,119.839289,2905.49555834813
"v_16","grape-c","cn","rcp60",2058,74.005845,214.28997,257.080187,91.794788,1753.86598851259
"v_16","grape-c","cn","rcp60",2059,73.926493,227.794585,723.191881,476.625868,9403.28848858322
"v_16","grape-c","cn","rcp60",2060,71.513234,190.389587,241.132297,122.698268,3995.70077342605
"v_16","grape-c","cn","rcp60",2061,73.883624,186.735819,189.055415,107.6875,2480.84630014745
"v_16","grape-c","cn","rcp60",2062,74.068113,167.794674,767.98256,436.295874,8771.91072183771
"v_16","grape-c","cn","rcp60",2063,75.468655,208.667149,184.904551,70.255645,1068.68881220453
"v_16","grape-c","cn","rcp60",2064,72.444373,213.252839,553.398072,280.601625,4331.22364786309
"v_16","grape-c","cn","rcp60",2065,76.000019,202.32874,304.317663,138.294132,2263.10779419271
"v_16","grape-c","cn","rcp60",2066,74.232333,200.212845,160.943149,67.053237,998.414566539161
"v_16","grape-c","cn","rcp60",2067,71.787097,285.357526,513.304105,257.888488,4137.27195771486
"v_16","grape-c","cn","rcp60",2068,75.485891,142.23115,697.520367,358.204378,5543.99363842359
"v_16","grape-c","cn","rcp60",2069,72.606536,193.568493,285.032184,185.655817,4745.50705956414
"v_16","grape-c","cn","rcp60",2070,75.919203,218.419495,777.479416,497.926063,9003.11502790334
"v_16","grape-c","cn","rcp60",2071,76.600502,159.467491,980.805417,710.030316,11646.628335606
"v_16","grape-c","cn","rcp60",2072,76.140003,200.157372,650.758014,356.733345,5919.50098007268
"v_16","grape-c","rn","rcp26",2014,63.983952,159.111981,95.253301,236.968026,2427.19123612947
"v_16","grape-c","rn","rcp26",2015,61.983795,176.3634,168.697671,34.843553,577.311128704279
"v_16","grape-c","rn","rcp26",2016,64.917953,199.106234,250.959728,61.934976,1161.53704726497
"v_16","grape-c","rn","rcp26",2017,65.383212,183.964995,573.041242,341.08401,5276.23496210077
"v_16","grape-c","rn","rcp26",2018,64.733632,221.455894,916.99561,524.956996,6937.56172667909
"v_16","grape-c","rn","rcp26",2019,63.897855,211.811641,156.049096,68.53595,2204.95402942612
"v_16","grape-c","rn","rcp26",2020,65.150348,186.343909,300.64237,189.886205,4933.42137776934
"v_16","grape-c","rn","rcp26",2021,61.025608,200.480956,419.449507,259.946065,2721.45474703903
"v_16","grape-c","rn","rcp26",2022,64.987358,222.38849,538.822706,288.478224,4695.11956886722
"v_16","grape-c","rn","rcp26",2023,66.993382,169.801825,832.4207,546.575846,10059.9915469405
"v_16","grape-c","rn","rcp26",2024,65.701606,180.038903,903.292045,671.679468,10004.4445865892
"v_16","grape-c","rn","rcp26",2025,65.908654,190.825735,606.973979,354.275665,5716.59095158599
"v_16","grape-c","rn","rcp26",2026,65.522853,155.441818,373.382114,195.749586,6547.02220901417
"v_16","grape-c","rn","rcp26",2027,65.229512,252.08743,472.045248,195.247881,2751.8229653814
"v_16","grape-c","rn","rcp26",2028,66.220335,214.364573,544.145481,330.134228,4655.42423355599
"v_16","grape-c","rn","rcp26",2029,64.962892,167.251833,327.866347,160.47365,2576.07248116792
"v_16","grape-c","rn","rcp26",2030,67.755984,172.909272,513.46797,237.200701,3159.60038525731
"v_16","grape-c","rn","rcp26",2031,67.229028,189.968412,282.733974,83.227213,1709.0665045469
"v_16","grape-c","rn","rcp26",2032,65.818625,183.410011,1013.491259,747.851456,11488.5304193469
"v_16","grape-c","rn","rcp26",2033,68.893102,212.549386,974.772332,482.650127,7765.96899739719
"v_16","grape-c","rn","rcp26",2034,65.09452,177.449856,382.468727,147.765052,3267.21268105573
"v_16","grape-c","rn","rcp26",2035,67.898874,186.203046,323.943722,170.036765,3191.55423935081
"v_16","grape-c","rn","rcp26",2036,67.614038,204.826671,705.170432,391.198474,6098.56327749935
"v_16","grape-c","rn","rcp26",2037,66.85844,201.636808,768.955719,303.104937,8189.33571969727
"v_16","grape-c","rn","rcp26",2038,66.750117,276.598204,581.830717,335.924367,5829.96033816551
"v_16","grape-c","rn","rcp26",2039,66.684024,221.891306,1513.571565,1263.264572,21423.2693887577
"v_16","grape-c","rn","rcp26",2040,66.4155,201.8558,965.798484,717.006195,14038.2550242069
"v_16","grape-c","rn","rcp26",2041,68.058816,224.071592,824.068996,472.388067,7593.06318422585
"v_16","grape-c","rn","rcp26",2042,67.631486,237.030549,649.732204,354.769913,6315.28360816848
"v_16","grape-c","rn","rcp26",2043,67.523054,186.567698,700.409127,276.780632,4950.46727458706
"v_16","grape-c","rn","rcp26",2044,60.423207,198.291216,47.647486,13.976211,487.156402088378
"v_16","grape-c","rn","rcp26",2045,66.968474,165.421353,547.503883,314.896971,4653.99849252766
"v_16","grape-c","rn","rcp26",2046,66.554592,220.663847,290.66253,82.912981,1607.92904269468
"v_16","grape-c","rn","rcp26",2047,67.707091,152.324298,277.536867,234.625023,3833.24446780296
"v_16","grape-c","rn","rcp26",2048,66.348118,225.158405,868.229751,685.830408,10059.5490695186
"v_16","grape-c","rn","rcp26",2049,64.222772,174.178134,359.860324,183.178392,2550.0719014704
"v_16","grape-c","rn","rcp26",2050,67.497596,189.535276,373.574968,117.816149,1831.45721334141
"v_16","grape-c","rn","rcp26",2051,67.400677,191.962439,401.623995,155.760702,2589.82286057002
"v_16","grape-c","rn","rcp26",2052,67.625386,222.402043,540.659888,247.646484,4877.05223855329
"v_16","grape-c","rn","rcp26",2053,68.585214,201.184208,1150.124968,659.302761,10870.2658525597
"v_16","grape-c","rn","rcp26",2054,69.043008,154.968873,956.722865,681.166289,13037.3642473713
"v_16","grape-c","rn","rcp26",2055,65.792088,137.553365,710.917567,389.179414,5980.08613942804
"v_16","grape-c","rn","rcp26",2056,68.648468,190.211167,251.065579,114.916617,2571.13417819358
"v_16","grape-c","rn","rcp26",2057,68.584934,183.677734,781.198347,377.464051,5423.95521577881
"v_16","grape-c","rn","rcp26",2058,67.422041,212.48016,400.958292,148.831593,3010.57850404829
"v_16","grape-c","rn","rcp26",2059,67.540259,166.481053,278.689349,165.705303,2811.60815251393
"v_16","grape-c","rn","rcp26",2060,66.176176,201.618441,411.890238,128.108067,3453.52755644341
"v_16","grape-c","rn","rcp26",2061,66.982509,241.541781,471.941962,170.735097,3976.70837440782
"v_16","grape-c","rn","rcp26",2062,66.097027,143.80001,736.820262,558.541171,11372.9459792219
"v_16","grape-c","rn","rcp26",2063,68.854981,225.319741,347.064305,127.93713,1986.2931125767
"v_16","grape-c","rn","rcp26",2064,67.115177,197.79638,724.140883,310.496246,4218.01996764649
"v_16","grape-c","rn","rcp26",2065,68.510652,246.022675,735.337816,379.687339,7590.38538282357
"v_16","grape-c","rn","rcp26",2066,67.702203,190.846675,857.997423,482.186082,9552.41655536748
"v_16","grape-c","rn","rcp26",2067,67.120582,220.217496,470.384713,155.075383,3014.46633732314
"v_16","grape-c","rn","rcp26",2068,67.597412,176.450691,527.45174,365.947465,4897.89385453776
"v_16","grape-c","rn","rcp26",2069,67.440194,178.108098,442.037899,137.65695,2505.49903998382
"v_16","grape-c","rn","rcp26",2070,67.937905,176.873914,351.072667,198.394426,3206.34047136223
"v_16","grape-c","rn","rcp26",2071,67.345198,203.666815,374.353731,183.630685,2696.52035572897
"v_16","grape-c","rn","rcp26",2072,65.276672,178.961141,644.190434,298.290245,4783.05745324302
"v_16","grape-c","rn","rcp60",2014,63.162575,171.759298,178.775456,499.328784,5258.76799871293
"v_16","grape-c","rn","rcp60",2015,64.604804,200.294884,559.185353,267.899956,3488.69567282114
"v_16","grape-c","rn","rcp60",2016,64.469757,154.422783,1228.881042,537.844741,7621.51027421116
"v_16","grape-c","rn","rcp60",2017,61.523947,202.056857,996.598678,454.174931,6048.23813706611
"v_16","grape-c","rn","rcp60",2018,65.37873,195.836855,893.770095,416.322423,6275.7950872792
"v_16","grape-c","rn","rcp60",2019,64.160456,152.363021,647.978244,400.552578,7007.71203396406
"v_16","grape-c","rn","rcp60",2020,63.74684,220.481554,193.11815,60.579826,810.611172418821
"v_16","grape-c","rn","rcp60",2021,64.781098,196.53315,363.513636,145.006453,5402.6880047687
"v_16","grape-c","rn","rcp60",2022,63.775671,193.416747,822.606074,366.724794,7172.88824885413
"v_16","grape-c","rn","rcp60",2023,64.907633,212.396396,555.652503,247.229857,3263.46073422745
"v_16","grape-c","rn","rcp60",2024,66.477636,181.431845,538.749065,165.400444,2532.58094878454
"v_16","grape-c","rn","rcp60",2025,63.718603,191.433455,1118.918597,786.135636,12577.5621739606
"v_16","grape-c","rn","rcp60",2026,66.485118,190.948924,439.426511,144.943646,2135.48244657369
"v_16","grape-c","rn","rcp60",2027,65.964297,203.343315,132.440382,47.563146,1008.46530516826
"v_16","grape-c","rn","rcp60",2028,65.164763,235.698076,525.614892,176.54446,2769.54365167598
"v_16","grape-c","rn","rcp60",2029,65.6029,191.528335,490.406978,194.106394,2470.31805509758
"v_16","grape-c","rn","rcp60",2030,65.151833,176.655212,249.280516,146.423555,3110.8006791605
"v_16","grape-c","rn","rcp60",2031,66.974393,204.8586,694.536447,544.559641,6967.78874209305
"v_16","grape-c","rn","rcp60",2032,65.278814,179.721578,669.290799,431.607046,10255.8579145856
"v_16","grape-c","rn","rcp60",2033,67.526957,189.511065,190.38279,71.564271,1732.94866463614
"v_16","grape-c","rn","rcp60",2034,67.111287,192.697647,260.685746,66.20829,1317.52877665492
"v_16","grape-c","rn","rcp60",2035,65.107264,187.050999,513.502086,282.914654,4551.05252495147
"v_16","grape-c","rn","rcp60",2036,66.97972,225.507094,790.067542,425.910495,6007.62993861633
"v_16","grape-c","rn","rcp60",2037,66.532713,208.234068,337.158896,129.796342,2520.19178326214
"v_16","grape-c","rn","rcp60",2038,67.618495,251.332895,755.32651,412.878996,7709.35257923341
"v_16","grape-c","rn","rcp60",2039,65.466489,218.392136,129.35462,72.519161,847.396552568191
"v_16","grape-c","rn","rcp60",2040,66.967175,214.474836,208.23017,43.119249,811.28891774916
"v_16","grape-c","rn","rcp60",2041,69.210197,133.056004,863.750287,537.732777,9472.5349685059
"v_16","grape-c","rn","rcp60",2042,69.322214,234.684819,243.070928,66.335451,2074.88872460292
"v_16","grape-c","rn","rcp60",2043,68.485441,177.708615,482.391107,288.249831,4330.28883040634
"v_16","grape-c","rn","rcp60",2044,68.022344,174.997704,737.893415,406.191704,6435.61472457575
"v_16","grape-c","rn","rcp60",2045,71.342111,178.303995,452.288622,329.287276,5984.68034749933
"v_16","grape-c","rn","rcp60",2046,68.824191,183.645901,775.001441,439.154044,8347.37997209775
"v_16","grape-c","rn","rcp60",2047,69.424333,179.188984,444.7961,242.84201,3757.64783936513
"v_16","grape-c","rn","rcp60",2048,69.043925,172.820211,206.02162,68.965038,824.79492747419
"v_16","grape-c","rn","rcp60",2049,70.443194,180.323661,1017.113886,683.014522,8691.24459892502
"v_16","grape-c","rn","rcp60",2050,70.416274,263.382601,696.183892,434.393074,9406.7679655011
"v_16","grape-c","rn","rcp60",2051,70.513947,222.448424,656.904759,281.094626,5952.58488374024
"v_16","grape-c","rn","rcp60",2052,71.10551,219.388059,500.383519,296.676013,4356.78617895875
"v_16","grape-c","rn","rcp60",2053,72.332312,194.793698,891.174928,429.701191,8808.55439829317
"v_16","grape-c","rn","rcp60",2054,71.708494,205.178416,393.598403,184.552076,3147.75132658644
"v_16","grape-c","rn","rcp60",2055,72.438576,185.321412,514.945006,195.032201,3522.33902600034
"v_16","grape-c","rn","rcp60",2056,71.187645,191.401386,584.522144,328.959347,5311.13394010353
"v_16","grape-c","rn","rcp60",2057,72.119989,196.650609,252.224234,119.839745,2905.50575740133
"v_16","grape-c","rn","rcp60",2058,74.005845,214.290535,257.079669,91.795165,1753.87689579743
"v_16","grape-c","rn","rcp60",2059,73.926493,227.753574,723.233002,476.628078,9403.33125852805
"v_16","grape-c","rn","rcp60",2060,71.513234,190.389929,241.132858,122.699231,3995.73491044988
"v_16","grape-c","rn","rcp60",2061,73.883624,186.736299,189.055091,107.68791,2480.85644226607
"v_16","grape-c","rn","rcp60",2062,74.068113,167.795029,767.982766,436.298737,8771.98383273657
"v_16","grape-c","rn","rcp60",2063,75.468655,208.654282,184.917881,70.256789,1068.70922195665
"v_16","grape-c","rn","rcp60",2064,72.444373,213.253868,553.397641,280.603633,4331.25792679205
"v_16","grape-c","rn","rcp60",2065,76.000019,202.329302,304.317366,138.295081,2263.12658346598
"v_16","grape-c","rn","rcp60",2066,74.232333,200.213572,160.942593,67.053871,998.426433948018
"v_16","grape-c","rn","rcp60",2067,71.787097,285.358141,513.304197,257.890863,4137.32330752802
"v_16","grape-c","rn","rcp60",2068,75.485891,142.230544,697.52161,358.206509,5544.03041816075
"v_16","grape-c","rn","rcp60",2069,72.606536,193.569401,285.031585,185.657075,4745.53018621705
"v_16","grape-c","rn","rcp60",2070,75.919203,218.392279,777.51058,497.939195,9003.46913854749
"v_16","grape-c","rn","rcp60",2071,76.600502,159.474797,980.798491,710.033082,11646.6832649651
"v_16","grape-c","rn","rcp60",2072,76.140003,200.156483,650.760418,356.736173,5919.56602955293
"v_2","grape-c","cn","rcp26",2014,52.888208,160.945142,93.968817,236.968026,443.086460498081
"v_2","grape-c","cn","rcp26",2015,61.983795,163.964417,170.885856,55.070029,134.406243474075
"v_2","grape-c","cn","rcp26",2016,64.917953,183.737403,242.03173,96.541539,315.060942250112
"v_2","grape-c","cn","rcp26",2017,65.383212,169.869713,523.140891,414.355883,1182.4686933956
"v_2","grape-c","cn","rcp26",2018,64.733632,206.174829,848.622515,625.766286,1433.86485554415
"v_2","grape-c","cn","rcp26",2019,63.897855,195.563439,163.608342,91.980722,445.011125956329
"v_2","grape-c","cn","rcp26",2020,65.150348,169.583198,279.309673,229.519078,937.183559450967
"v_2","grape-c","cn","rcp26",2021,61.025608,183.623351,392.379792,304.840267,417.901721934988
"v_2","grape-c","cn","rcp26",2022,64.987358,206.360146,497.997258,346.434267,943.920478352288
"v_2","grape-c","cn","rcp26",2023,66.993382,156.299845,789.248156,626.118993,1713.84989255172
"v_2","grape-c","cn","rcp26",2024,65.701606,167.94697,848.119861,749.815324,1608.81127463142
"v_2","grape-c","cn","rcp26",2025,65.908654,178.50468,576.2809,404.223648,946.36343362
"v_2","grape-c","cn","rcp26",2026,65.522853,147.097284,356.280119,226.159842,1175.28606624839
"v_2","grape-c","cn","rcp26",2027,65.229512,234.792107,466.813141,234.086573,537.625829759725
"v_2","grape-c","cn","rcp26",2028,66.220335,200.189629,524.703236,376.394262,796.64566041839
"v_2","grape-c","cn","rcp26",2029,64.962892,159.887001,297.928994,183.243745,461.424269926504
"v_2","grape-c","cn","rcp26",2030,67.755984,162.989244,500.54737,277.19868,563.993225938879
"v_2","grape-c","cn","rcp26",2031,67.229028,177.120612,285.356742,105.302134,336.955586240162
"v_2","grape-c","cn","rcp26",2032,65.818625,169.837058,970.300498,822.722626,1954.71662632853
"v_2","grape-c","cn","rcp26",2033,68.893102,202.051261,932.402133,541.318034,1330.79785246138
"v_2","grape-c","cn","rcp26",2034,65.09452,166.470936,377.565467,173.298302,525.432621930499
"v_2","grape-c","cn","rcp26",2035,67.898874,175.622231,317.644078,192.372531,584.525364857716
"v_2","grape-c","cn","rcp26",2036,67.614038,187.006261,676.763064,437.944091,1043.69347955447
"v_2","grape-c","cn","rcp26",2037,66.85844,186.99704,743.027323,347.760798,1192.45587958326
"v_2","grape-c","cn","rcp26",2038,66.750117,256.536483,571.319758,374.172579,845.586961383367
"v_2","grape-c","cn","rcp26",2039,66.684024,208.97927,1417.587166,1339.400081,3280.18996869058
"v_2","grape-c","cn","rcp26",2040,66.4155,190.113287,931.016547,762.409097,2246.8465482741
"v_2","grape-c","cn","rcp26",2041,68.058816,208.064897,814.652757,514.13774,1237.14218646043
"v_2","grape-c","cn","rcp26",2042,67.631486,220.767802,622.112447,386.997944,1050.6516722756
"v_2","grape-c","cn","rcp26",2043,67.523054,174.73797,672.628289,305.935795,782.537700770513
"v_2","grape-c","cn","rcp26",2044,60.423207,187.48772,57.238078,17.912579,90.2492043098611
"v_2","grape-c","cn","rcp26",2045,66.968474,154.235528,538.106466,341.642436,659.66006880273
"v_2","grape-c","cn","rcp26",2046,66.554592,205.351715,300.828794,98.005997,271.191107088175
"v_2","grape-c","cn","rcp26",2047,67.707091,144.794681,261.510541,248.651459,610.371537528203
"v_2","grape-c","cn","rcp26",2048,66.348118,211.562373,852.17362,725.933742,1606.61902780459
"v_2","grape-c","cn","rcp26",2049,64.222772,161.014277,360.364027,200.497961,414.185820153457
"v_2","grape-c","cn","rcp26",2050,67.497596,177.389166,388.567848,134.089442,310.822246848821
"v_2","grape-c","cn","rcp26",2051,67.400677,177.528516,393.227584,175.707772,438.780477226872
"v_2","grape-c","cn","rcp26",2052,67.625386,207.297023,527.536259,271.582547,792.007455157826
"v_2","grape-c","cn","rcp26",2053,68.585214,185.97907,1131.582433,706.03526,1722.59086085914
"v_2","grape-c","cn","rcp26",2054,69.043008,145.107941,921.627514,719.839156,2019.23050663092
"v_2","grape-c","cn","rcp26",2055,65.792088,130.057408,689.406456,412.406486,947.284024835757
"v_2","grape-c","cn","rcp26",2056,68.648468,178.093852,254.967082,126.438627,367.185134926293
"v_2","grape-c","cn","rcp26",2057,68.584934,172.309749,755.196449,410.309345,855.677355420099
