"site_name","year","till","cc","decade","nfert","trans.yrtot.in","evap.yrtot.in","leach.yrtot.in","run.yrtot.in","sed.yrtot.lbac","et.yrtot.in","grtot.in"
"a_15",2037,"RT","TC","2030s","Conventional N",2.5149569488189,10.0974424350394,23.6149009665354,0.951406956692914,1744.7670592185,12.6123993838583,37.1787073070866
"a_15",2037,"RT","TC","2030s","Reduced N",2.49679698622047,10.1113143228346,23.6258603090551,0.96898606496063,1774.136603873,12.6081113090551,37.2029576830709
"a_15",2038,"RT","TC","2030s","Conventional N",2.63409980314961,10.636256011811,44.4813586377953,2.84711474015748,4789.77226823213,13.2703558149606,60.5988291929134
"a_15",2038,"RT","TC","2030s","Reduced N",2.61866143700787,10.6462079744095,44.5008071948819,2.89182858267717,4845.55122235391,13.2648694114173,60.6575051889764
"a_15",2039,"RT","TC","2030s","Conventional N",2.53063400787402,10.1645320531496,9.25971000787402,0.130544566929134,240.821784508054,12.6951660610236,22.0854206358268
"a_15",2039,"RT","TC","2030s","Reduced N",2.50235689370079,10.1810323838583,9.27207834645669,0.132040799212598,242.665791657656,12.6833892775591,22.0875084232283
"a_15",2040,"RT","TC","2030s","Conventional N",2.60225495275591,9.63762448031496,13.0003458543307,0.0578998641732284,73.1406208401942,12.2398794330709,25.2981251515748
"a_15",2040,"RT","TC","2030s","Reduced N",2.45424550590551,9.75057414370079,13.0355278641732,0.0578998641732284,73.1406208401942,12.2048196496063,25.2982473779528
"a_15",2041,"RT","TC","2040s","Conventional N",2.64285406299213,8.74904043700787,47.4915821889764,3.34318847440945,3584.82143967911,11.3918945,62.2266651633858
"a_15",2041,"RT","TC","2040s","Reduced N",2.62708145669291,8.7942369488189,47.4837181023622,3.39417163188976,3613.59437959162,11.4213184055118,62.2992081397638
"a_15",2042,"RT","TC","2040s","Conventional N",2.89249100590551,11.3768528425197,13.1140246377953,0.0514815374015748,83.8877430129538,14.2693438484252,27.434850023622
"a_15",2042,"RT","TC","2040s","Reduced N",2.70532771456693,11.492450242126,13.18070725,0.0514815374015748,83.8877430129538,14.1977779566929,27.4299667440945
"a_15",2043,"RT","TC","2040s","Conventional N",2.47845098622047,8.63545927755906,28.7391450452756,2.05200627559055,8194.69536914808,11.1139102637795,41.9050615846457
"a_15",2043,"RT","TC","2040s","Reduced N",2.46650926181102,8.69594563779528,28.6994696259843,2.08125287401575,8275.43477964316,11.1624548996063,41.9431773996063
"a_15",2044,"RT","TC","2040s","Conventional N",2.62354453740158,7.65282028346457,37.888864226378,6.64406381299213,3269.34760697638,10.2763648208661,54.8092928602362
"a_15",2044,"RT","TC","2040s","Reduced N",2.60658091929134,7.66315924606299,37.9031784429134,6.66881055314961,3313.60501714063,10.2697401653543,54.8417291614173
"a_15",2045,"RT","TC","2040s","Conventional N",2.56882261614173,8.79183340748032,26.9156532972441,3.53557807086614,6893.67427645699,11.360656023622,41.8118873917323
"a_15",2045,"RT","TC","2040s","Reduced N",2.53654757086614,8.81215753346457,26.855301476378,3.58090136220472,6973.96885226654,11.3487051043307,41.7849079429134
"a_15",2046,"RT","TC","2040s","Conventional N",2.40337043307087,10.1989536200787,46.8531695019685,3.24640220275591,6852.31313728671,12.6023240531496,62.701895757874
"a_15",2046,"RT","TC","2040s","Reduced N",2.29470101377953,10.2990502913386,46.8721808681102,3.29185537401575,6945.83917463743,12.5937513051181,62.7577875472441
"a_15",2047,"RT","TC","2040s","Conventional N",2.51594413582677,9.87662029527559,22.8227535374016,1.52940762598425,2075.36140231982,12.3925644311024,36.7447255944882
"a_15",2047,"RT","TC","2040s","Reduced N",2.47182850984252,9.90796816338583,22.8441821830709,1.54461023818898,2094.21546821436,12.3797966732283,36.7685890944882
"a_15",2048,"RT","TC","2040s","Conventional N",2.76496383267717,9.27900793897638,11.829786,0.0791092972440945,178.530720109888,12.0439717716535,23.9528670688976
"a_15",2048,"RT","TC","2040s","Reduced N",2.64101039370079,9.36294780314961,11.8698670216535,0.0793186358267717,178.682724632188,12.0039581968504,23.9531438543307
"a_15",2049,"RT","TC","2040s","Conventional N",2.60662413976378,10.4487111555118,57.1872578228346,4.87111666732284,4613.53617206509,13.0553352952756,75.1137097854331
"a_15",2049,"RT","TC","2040s","Reduced N",2.59301608661417,10.4908095767717,57.1780113858268,4.93217399606299,4669.95143675454,13.0838256633858,75.1940110452756
"a_15",2050,"RT","TC","2040s","Conventional N",2.55985927952756,11.2140103405512,41.8839196751969,3.12330906299213,4636.96499531247,13.7738696200787,58.7810983582677
"a_15",2050,"RT","TC","2040s","Reduced N",2.54722909055118,11.2212352145669,41.815502242126,3.16149572637795,4686.19463934194,13.7684643051181,58.7454622736221
"a_15",2051,"RT","TC","2050s","Conventional N",2.35129234055118,12.1974180767717,37.5182542814961,1.16232158661417,2196.41379615533,14.5487104173228,53.2292862854331
"a_15",2051,"RT","TC","2050s","Reduced N",2.26444120669291,12.2727772027559,37.5330776003937,1.17302508464567,2212.36888069151,14.5372184094488,53.2433210944882
"a_15",2052,"RT","TC","2050s","Conventional N",2.52593860826772,10.0580667775591,30.9851039015748,2.09689673425197,1967.92307307983,12.5840053858268,45.6660060216536
"a_15",2052,"RT","TC","2050s","Reduced N",2.37843957480315,10.1871605984252,31.0108562677165,2.12019342913386,1999.59406652442,12.5656001732283,45.6966498700787
"a_15",2053,"RT","TC","2050s","Conventional N",2.56839807086614,9.19498255511811,49.9859706633858,1.97224303937008,3739.53308488698,11.7633806259843,63.7215943287402
"a_15",2053,"RT","TC","2050s","Reduced N",2.37684804133858,9.36655355905512,50.0125438897638,1.9931800511811,3626.86056982336,11.7434016003937,63.7491255413386
"a_15",2054,"RT","TC","2050s","Conventional N",2.65052433464567,9.06655187204725,24.3984042893701,1.09631201181102,1790.16271286607,11.7170762066929,37.211792507874
"a_15",2054,"RT","TC","2050s","Reduced N",2.63488215748032,9.08073218700788,24.4016795098425,1.10223996456693,1801.6019998651,11.7156143444882,37.2195338188976
"a_15",2055,"RT","TC","2050s","Conventional N",2.53966691338583,8.97539598228347,28.8836308385827,0.607203769685039,762.653955772321,11.5150628956693,41.005897503937
"a_15",2055,"RT","TC","2050s","Reduced N",2.49470232874016,9.00780662992126,28.8974799074803,0.611110832677165,768.083355459485,11.5025089586614,41.0110996988189
