"site_name","crop","management","climate_scenario","year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"a_2","almond-c","rn","rcp26",2026,79.146847,278.206412,0,0.011427,0.0103651136713256
"a_2","almond-c","rn","rcp26",2027,77.555458,284.099303,0,0.215424,0.55497099685668
"a_2","almond-c","rn","rcp26",2028,75.712193,233.767861,0,0.557286,0.773311938897288
"a_2","almond-c","rn","rcp26",2029,76.860438,294.05119,0,1.064179,6.578763974015
"a_2","almond-c","rn","rcp26",2030,83.621813,264.363487,2.237415,1.98821,5.4459517671588
"a_2","almond-c","rn","rcp26",2031,76.117086,321.124358,0,0.288873,0.534657283878915
"a_2","almond-c","rn","rcp26",2032,74.771846,182.186518,110.460307,28.338975,63.666900987159
"a_2","almond-c","rn","rcp26",2033,82.965293,213.731217,167.284168,24.427228,42.8558142068275
"a_2","almond-c","rn","rcp26",2034,78.525069,292.2768,0,0,0
"a_2","almond-c","rn","rcp26",2035,67.7921,286.073408,0.427865,4.375867,14.567635922732
"a_2","almond-c","rn","rcp26",2036,83.961185,185.538796,12.492265,3.300386,20.8893733666645
"a_2","almond-c","rn","rcp26",2037,91.715494,218.559516,11.128415,17.609856,31.6135095386354
"a_2","almond-c","rn","rcp26",2038,81.391808,244.305477,14.23954,9.168369,28.050930513196
"a_2","almond-c","rn","rcp26",2039,73.48194,201.332407,348.458053,61.725877,158.116555199333
"a_2","almond-c","rn","rcp26",2040,81.802465,184.330895,154.096033,22.813651,49.7734728885561
"a_2","almond-c","rn","rcp26",2041,84.447628,288.12941,0,0.001172,0.0010852634820476
"a_2","almond-c","rn","rcp26",2042,87.769611,189.919067,10.999332,1.439829,2.861948032765
"a_2","almond-c","rn","rcp26",2043,90.538453,166.447973,21.207748,19.903231,28.1430887596832
"a_2","almond-c","rn","rcp26",2044,80.03342,277.923685,0,0,0
"a_2","almond-c","rn","rcp26",2045,72.472454,235.410303,0,0.1493,0.823740348533656
"a_2","almond-c","rn","rcp26",2046,75.093205,260.068743,0,0.033201,0.038051617177521
"a_2","almond-c","rn","rcp26",2047,58.058595,266.789202,0,0.128644,0.409341741260781
"a_2","almond-c","rn","rcp26",2048,100.749194,155.071599,9.367142,6.199685,9.45616765567951
"a_2","almond-c","rn","rcp26",2049,96.94936,206.015501,0,0.086011,0.282626764975355
"a_2","almond-c","rn","rcp26",2050,85.330249,189.974758,0.559652,7.036923,52.1989616123703
"a_2","almond-c","rn","rcp26",2051,96.681678,309.646724,0,0.414606,0
"a_2","almond-c","rn","rcp26",2052,89.089253,231.940644,0,0,0
"a_2","almond-c","rn","rcp26",2053,94.100193,214.594552,44.578757,12.079326,32.1361393481724
"a_2","almond-c","rn","rcp26",2054,79.420294,194.200041,234.677361,32.82638,129.645600134852
"a_2","almond-c","rn","rcp26",2055,91.699417,164.636347,64.984058,6.375373,13.4392733132143
"a_2","almond-c","rn","rcp26",2056,92.114754,223.58663,0,0,0
"a_2","almond-c","rn","rcp26",2057,89.276782,252.182527,0,0.003287,0.0052467387788285
"a_2","almond-c","rn","rcp26",2058,76.972226,264.596472,8.474782,2.124303,6.06104779413756
"a_2","almond-c","rn","rcp26",2059,83.71254,288.284631,0,0,0
"a_2","almond-c","rn","rcp26",2060,79.452951,297.808092,0,0.001701,0.0015080339512752
"a_2","almond-c","rn","rcp26",2061,84.240996,282.240415,0,0.75335,1.62151126670788
"a_2","almond-c","rn","rcp26",2062,104.362365,160.133202,61.521626,17.165285,20.431594875021
"a_2","almond-c","rn","rcp26",2063,100.221569,285.324913,0,0,0
"a_2","almond-c","rn","rcp26",2064,94.63585,240.450722,4.349014,3.571343,10.7367212642675
"a_2","almond-c","rn","rcp26",2065,96.935332,194.837363,19.647891,2.350089,3.13487530513403
"a_2","almond-c","rn","rcp26",2066,88.306582,196.788384,11.016688,7.63407,20.4058698592834
"a_2","almond-c","rn","rcp26",2067,86.917735,203.649969,36.146346,2.690203,6.42105173536956
"a_2","almond-c","rn","rcp26",2068,99.673698,206.473682,1.264736,0.460055,0.43381988696647
"a_2","almond-c","rn","rcp26",2069,103.913892,162.600512,28.665233,4.653361,10.9502217161957
"a_2","almond-c","rn","rcp26",2070,98.662311,187.123708,0,0,0
"a_2","almond-c","rn","rcp26",2071,98.331756,232.648927,1.469275,0.184151,1.09764985772098
"a_2","almond-c","rn","rcp26",2072,88.223146,168.069143,15.175779,15.017739,24.7737625888424
"a_2","almond-c","rn","rcp60",2014,14.311351,158.144925,4.399981,75.340661,141.354924499214
"a_2","almond-c","rn","rcp60",2015,20.383295,224.017596,0,2.54918,9.95003803981588
"a_2","almond-c","rn","rcp60",2016,21.539126,220.987317,136.193082,50.454403,130.871813704565
"a_2","almond-c","rn","rcp60",2017,43.615396,242.993673,63.34582,17.56949,31.5688295504722
"a_2","almond-c","rn","rcp60",2018,57.411199,193.381986,108.232761,21.051585,57.5444651691803
"a_2","almond-c","rn","rcp60",2019,71.703392,159.148235,35.021531,14.44161,70.7121679315622
"a_2","almond-c","rn","rcp60",2020,69.509402,289.254979,0,0,0
"a_2","almond-c","rn","rcp60",2021,70.182125,243.652705,0,0.101837,0.61123549873759
"a_2","almond-c","rn","rcp60",2022,68.318709,185.563313,64.508393,20.210964,139.562346002615
"a_2","almond-c","rn","rcp60",2023,78.059509,180.518585,11.297985,5.608092,12.3070509148132
"a_2","almond-c","rn","rcp60",2024,77.043542,152.874105,3.15024,0.423508,1.07895567953593
"a_2","almond-c","rn","rcp60",2025,74.0836,181.286865,56.72264,6.071843,16.6136509692487
"a_2","almond-c","rn","rcp60",2026,78.045572,176.665275,8.639113,4.173751,11.7645321533464
"a_2","almond-c","rn","rcp60",2027,82.712317,291.755572,0,0,0
"a_2","almond-c","rn","rcp60",2028,69.52363,267.158962,0,1.622869,5.10033299849998
"a_2","almond-c","rn","rcp60",2029,79.959187,249.874751,0,0.000933,0.0006603318131386
"a_2","almond-c","rn","rcp60",2030,50.593192,231.572178,0.891562,4.24237,4.474615698814
"a_2","almond-c","rn","rcp60",2031,77.674561,204.491564,16.873365,10.984579,34.0984454721031
"a_2","almond-c","rn","rcp60",2032,76.716104,169.927146,18.517109,2.57117,5.5383795095589
"a_2","almond-c","rn","rcp60",2033,87.58935,197.721157,0,0.205057,0.348083190342722
"a_2","almond-c","rn","rcp60",2034,79.430891,289.423896,0,0,0
"a_2","almond-c","rn","rcp60",2035,84.37083,245.433515,0,0.430543,1.51253897201098
"a_2","almond-c","rn","rcp60",2036,75.451319,277.343422,0,0.24989,0.999008495616231
"a_2","almond-c","rn","rcp60",2037,72.902676,267.471743,0,0,0
"a_2","almond-c","rn","rcp60",2038,90.080963,213.855623,2.259434,0.821649,1.73140264000607
"a_2","almond-c","rn","rcp60",2039,64.27483,282.458938,0,0,0
"a_2","almond-c","rn","rcp60",2040,71.791624,234.42835,0,0.005915,0.002070287110458
"a_2","almond-c","rn","rcp60",2041,91.417562,150.668401,64.423464,15.728639,20.2022486207771
"a_2","almond-c","rn","rcp60",2042,89.313039,274.880315,0,0.126993,0.135234681360496
"a_2","almond-c","rn","rcp60",2043,70.307056,209.747481,0,0,0
"a_2","almond-c","rn","rcp60",2044,83.47056,170.534407,59.848035,17.087984,36.432155069353
"a_2","almond-c","rn","rcp60",2045,94.360937,220.714019,13.727355,15.578215,16.6647079183134
"a_2","almond-c","rn","rcp60",2046,81.112507,191.064814,58.992652,5.636948,15.2073584788366
"a_2","almond-c","rn","rcp60",2047,86.538154,161.357629,71.177889,6.357954,8.94510706084155
"a_2","almond-c","rn","rcp60",2048,91.47713,238.090022,0,0,0
"a_2","almond-c","rn","rcp60",2049,92.483835,170.728788,21.848034,12.063269,51.5208863214115
"a_2","almond-c","rn","rcp60",2050,82.555431,159.84509,80.87344,11.119722,45.49538019539
"a_2","almond-c","rn","rcp60",2051,99.821719,193.974588,20.585362,6.208931,14.7581924532335
"a_2","almond-c","rn","rcp60",2052,91.59164,171.989497,0,0.22652,0.264256368626776
"a_2","almond-c","rn","rcp60",2053,92.471989,219.41477,84.426844,7.084724,7.67485227965575
"a_2","almond-c","rn","rcp60",2054,98.713229,184.595139,0,0.536049,0.781011099014429
"a_2","almond-c","rn","rcp60",2055,89.774003,274.846485,0,0.902528,1.25191279323829
"a_2","almond-c","rn","rcp60",2056,79.577536,215.680774,0,0.279633,0.498185133989503
"a_2","almond-c","rn","rcp60",2057,84.035816,219.866328,1.433757,1.54707,1.40952735134552
"a_2","almond-c","rn","rcp60",2058,85.395259,222.967789,0,6.112545,13.1280947686288
"a_2","almond-c","rn","rcp60",2059,86.562158,284.541979,6.711928,4.109085,8.95990451069076
"a_2","almond-c","rn","rcp60",2060,86.703024,258.773228,0,3.959639,7.1976336546951
"a_2","almond-c","rn","rcp60",2061,68.079356,147.557879,0,0,0
"a_2","almond-c","rn","rcp60",2062,91.208058,192.052064,9.882016,7.996953,18.607586733941
"a_2","almond-c","rn","rcp60",2063,94.089334,320.152225,0,0.030664,0.030897079380059
"a_2","almond-c","rn","rcp60",2064,91.447397,187.653489,15.415601,5.457395,8.52746500471017
"a_2","almond-c","rn","rcp60",2065,102.072341,227.638564,0,0.165828,0.354767297530617
"a_2","almond-c","rn","rcp60",2066,79.32824,286.232117,0,0,0
"a_2","almond-c","rn","rcp60",2067,76.559866,251.088785,0,0,0
"a_2","almond-c","rn","rcp60",2068,93.461777,156.351541,138.25429,34.864751,77.7167651644323
"a_2","almond-c","rn","rcp60",2069,83.013544,195.48639,0,2.283288,12.0536368015611
"a_2","almond-c","rn","rcp60",2070,98.448602,292.606219,0,0.000148,0.000136155579919417
"a_2","almond-c","rn","rcp60",2071,94.661211,174.133251,316.60079,83.654344,126.727622005061
"a_2","almond-c","rn","rcp60",2072,88.338809,192.670209,78.230482,2.121582,13.3886791452497
"a_3","almond-c","cn","rcp26",2014,14.94188,158.628352,9.947745,40.178984,40.8700163343348
"a_3","almond-c","cn","rcp26",2015,24.187124,234.100498,0,1.116149,0.819115369183016
"a_3","almond-c","cn","rcp26",2016,24.787816,219.646505,4.662837,72.56253,252.403413504515
"a_3","almond-c","cn","rcp26",2017,54.210256,189.812469,69.44678,82.452371,115.435354250274
"a_3","almond-c","cn","rcp26",2018,74.786621,188.056843,73.311732,81.224034,169.39393840434
"a_3","almond-c","cn","rcp26",2019,89.14846,201.652518,0,0.096164,0.12560535807835
"a_3","almond-c","cn","rcp26",2020,84.81755,281.259765,3.069868,40.800484,71.5149416484547
"a_3","almond-c","cn","rcp26",2021,89.215647,196.69645,55.440468,90.400384,63.73102683069
"a_3","almond-c","cn","rcp26",2022,103.766215,178.245827,80.597231,38.546073,68.8848880750762
"a_3","almond-c","cn","rcp26",2023,98.119835,167.083049,231.539126,207.429968,304.179563499289
"a_3","almond-c","cn","rcp26",2024,97.356137,153.400567,82.931564,80.265369,52.6302940590633
"a_3","almond-c","cn","rcp26",2025,98.940354,161.392467,197.079183,107.945886,139.974404459725
"a_3","almond-c","cn","rcp26",2026,94.647221,151.033625,1.130205,31.620731,42.8503540729176
"a_3","almond-c","cn","rcp26",2027,111.701074,187.117046,3.662234,13.634209,34.4532670033996
"a_3","almond-c","cn","rcp26",2028,96.933487,190.738303,5.64368,34.456581,22.8491492811737
"a_3","almond-c","cn","rcp26",2029,102.292128,157.050536,40.187042,20.591595,20.2818974200219
"a_3","almond-c","cn","rcp26",2030,114.526417,167.42079,42.738301,36.484927,30.9664718625196
"a_3","almond-c","cn","rcp26",2031,107.743052,175.632064,4.708271,12.30298,9.90740814146883
"a_3","almond-c","cn","rcp26",2032,99.552043,167.330548,287.896152,198.240722,181.382521264094
"a_3","almond-c","cn","rcp26",2033,107.491956,206.910754,302.948451,121.15279,102.276012166685
"a_3","almond-c","cn","rcp26",2034,97.806126,168.699552,0,1.899306,3.09851510402285
"a_3","almond-c","cn","rcp26",2035,96.853013,320.558265,3.386027,46.454275,81.7345077284887
"a_3","almond-c","cn","rcp26",2036,103.941979,188.029542,103.089977,46.914046,47.3542362230152
"a_3","almond-c","cn","rcp26",2037,108.495791,215.693711,158.194694,95.485752,94.5786711928393
"a_3","almond-c","cn","rcp26",2038,117.270249,208.721377,101.124577,81.076286,55.881541635846
"a_3","almond-c","cn","rcp26",2039,91.590449,202.575602,665.325281,391.65397,407.397023267047
"a_3","almond-c","cn","rcp26",2040,102.420338,166.796623,257.818241,118.388969,126.647562879183
"a_3","almond-c","cn","rcp26",2041,107.94944,201.171622,98.711562,24.764173,21.6224546482707
"a_3","almond-c","cn","rcp26",2042,106.673483,196.53271,190.319679,47.396289,35.5799823984245
"a_3","almond-c","cn","rcp26",2043,104.209338,168.965587,110.417602,78.23504,69.3183676756989
"a_3","almond-c","cn","rcp26",2044,106.759776,144.118532,0,0,0
"a_3","almond-c","cn","rcp26",2045,108.382968,158.866355,6.594287,15.066434,11.7540470829577
"a_3","almond-c","cn","rcp26",2046,102.651318,180.071449,0,6.600107,11.6090853486489
"a_3","almond-c","cn","rcp26",2047,92.254129,300.023436,0,27.879583,45.1849956899136
"a_3","almond-c","cn","rcp26",2048,109.440228,156.223985,154.198123,47.391993,36.7472644628023
"a_3","almond-c","cn","rcp26",2049,101.976403,133.787973,42.74964,18.645908,18.8981990794784
"a_3","almond-c","cn","rcp26",2050,106.599434,170.433221,0.382293,20.168089,54.955983349367
"a_3","almond-c","cn","rcp26",2051,115.743661,189.897432,16.811985,17.534475,9.33614091418406
"a_3","almond-c","cn","rcp26",2052,112.268754,169.438171,23.828753,10.481819,12.0892945835126
"a_3","almond-c","cn","rcp26",2053,113.815678,205.764911,311.715797,84.206052,88.2590218602132
"a_3","almond-c","cn","rcp26",2054,94.90655,180.126408,423.650732,152.569017,227.061440389941
"a_3","almond-c","cn","rcp26",2055,105.096993,146.494577,192.026085,48.324735,59.2816492786135
"a_3","almond-c","cn","rcp26",2056,105.860435,152.927403,0,2.20439,3.41406712777614
"a_3","almond-c","cn","rcp26",2057,111.740018,205.977308,15.556347,20.710136,21.0849053330393
"a_3","almond-c","cn","rcp26",2058,102.734702,219.703732,53.798031,5.404095,7.57886338802463
"a_3","almond-c","cn","rcp26",2059,104.640356,129.172519,0,1.940002,2.27536189568491
"a_3","almond-c","cn","rcp26",2060,96.519856,241.055682,0,4.957389,7.35529069330211
"a_3","almond-c","cn","rcp26",2061,104.728745,316.473846,0,2.083578,4.02968104687271
"a_3","almond-c","cn","rcp26",2062,110.225717,157.866,187.929875,55.178956,38.9068880750618
"a_3","almond-c","cn","rcp26",2063,110.41427,188.321849,0,6.107352,26.1118260869404
"a_3","almond-c","cn","rcp26",2064,112.743166,199.786676,43.933973,34.14013,57.0206816471488
"a_3","almond-c","cn","rcp26",2065,118.393603,215.101323,168.216511,44.44562,46.4953993935478
"a_3","almond-c","cn","rcp26",2066,106.050049,204.089713,178.064622,57.577349,69.9599862758444
"a_3","almond-c","cn","rcp26",2067,108.457384,205.721241,113.661699,23.529866,41.9823034476588
"a_3","almond-c","cn","rcp26",2068,102.199708,154.244142,73.236668,56.438646,26.5361391581659
"a_3","almond-c","cn","rcp26",2069,109.384044,169.590098,148.391901,14.468147,17.2680009067413
"a_3","almond-c","cn","rcp26",2070,103.748394,144.302782,3.342064,3.246577,1.7192905993136
"a_3","almond-c","cn","rcp26",2071,111.230875,167.012536,51.29349,8.404315,29.0810952462891
"a_3","almond-c","cn","rcp26",2072,108.204669,180.231787,92.634588,26.73921,22.2614083547835
"a_3","almond-c","cn","rcp60",2014,16.225649,163.862354,20.457529,110.130455,115.992868962065
"a_3","almond-c","cn","rcp60",2015,22.822315,154.006194,2.754913,42.486653,112.010461542662
"a_3","almond-c","cn","rcp60",2016,29.800994,230.526538,295.631018,199.372673,307.02424481712
"a_3","almond-c","cn","rcp60",2017,48.566265,241.505663,244.495662,136.709055,153.622344130847
"a_3","almond-c","cn","rcp60",2018,68.878636,206.941358,261.364546,133.991394,178.27601541804
"a_3","almond-c","cn","rcp60",2019,84.905645,160.960362,110.035607,67.573655,114.170036026517
"a_3","almond-c","cn","rcp60",2020,92.759439,190.168023,0,8.722667,5.50397595956706
"a_3","almond-c","cn","rcp60",2021,88.50753,254.371,1.526489,11.565036,15.5131169221419
"a_3","almond-c","cn","rcp60",2022,99.495465,178.870753,167.806923,88.169308,130.627657396359
"a_3","almond-c","cn","rcp60",2023,98.160299,176.158365,89.362926,68.615798,66.9231387770484
"a_3","almond-c","cn","rcp60",2024,98.736398,139.075036,82.712913,31.944179,72.7704157145979
"a_3","almond-c","cn","rcp60",2025,95.819959,175.57499,258.598424,164.750541,168.763987656854
"a_3","almond-c","cn","rcp60",2026,110.34649,145.434276,88.844981,29.622561,29.5075857227445
"a_3","almond-c","cn","rcp60",2027,104.835312,253.969377,0,0,0
"a_3","almond-c","cn","rcp60",2028,86.963706,236.226064,4.881406,41.003231,37.1128746059585
"a_3","almond-c","cn","rcp60",2029,109.969373,183.471287,23.18773,29.826608,18.1039664590218
"a_3","almond-c","cn","rcp60",2030,91.901951,159.247616,6.219193,35.45909,26.2529274459201
"a_3","almond-c","cn","rcp60",2031,103.454321,195.901389,84.416731,59.587017,33.9818811152644
"a_3","almond-c","cn","rcp60",2032,105.934149,149.988902,177.31799,43.912841,31.4247993349991
"a_3","almond-c","cn","rcp60",2033,108.141134,149.519917,0,10.743014,10.2055098421488
"a_3","almond-c","cn","rcp60",2034,102.726352,218.44677,0,1.727168,1.2172752282965
"a_3","almond-c","cn","rcp60",2035,99.406969,185.669755,14.130042,41.373325,34.2637168741264
"a_3","almond-c","cn","rcp60",2036,108.060986,183.598762,68.506166,28.373698,52.2936481893952
"a_3","almond-c","cn","rcp60",2037,106.745725,144.02103,0,0.418713,0.27307228289974
"a_3","almond-c","cn","rcp60",2038,105.595634,208.008439,48.611924,29.835054,48.4114844848311
"a_3","almond-c","cn","rcp60",2039,99.41887,145.665946,0,7.217121,5.35992524920007
"a_3","almond-c","cn","rcp60",2040,102.230279,221.317603,0,0.153491,0.0446117416985224
"a_3","almond-c","cn","rcp60",2041,110.858928,138.540366,202.406836,90.782276,78.1382884499173
"a_3","almond-c","cn","rcp60",2042,110.186449,180.008374,0,8.473453,5.96576096878805
"a_3","almond-c","cn","rcp60",2043,94.28051,251.012551,0,4.614126,5.59372954273752
"a_3","almond-c","cn","rcp60",2044,107.041372,169.504391,184.577628,98.789155,163.075599854766
"a_3","almond-c","cn","rcp60",2045,109.13136,183.919203,34.508591,85.638267,61.4824689194274
"a_3","almond-c","cn","rcp60",2046,120.494996,162.545372,197.712327,41.672417,59.1490323806383
"a_3","almond-c","cn","rcp60",2047,105.827806,155.736298,178.220217,70.766468,59.086032650866
"a_3","almond-c","cn","rcp60",2048,104.788999,159.2389,0,0.480486,0.366332459599712
"a_3","almond-c","cn","rcp60",2049,116.340139,171.593388,187.890369,105.283454,105.824602603672
"a_3","almond-c","cn","rcp60",2050,108.449461,168.434543,177.634444,48.595252,41.1655133702271
"a_3","almond-c","cn","rcp60",2051,116.356725,212.888119,116.909918,40.582437,49.036443471387
"a_3","almond-c","cn","rcp60",2052,118.905596,173.614735,68.005641,15.610547,17.150868765995
"a_3","almond-c","cn","rcp60",2053,120.234102,187.583434,273.723967,62.124257,51.0910495346011
"a_3","almond-c","cn","rcp60",2054,110.747792,192.816062,43.828173,27.557007,19.5957810904502
"a_3","almond-c","cn","rcp60",2055,113.631876,189.219717,38.366405,39.479474,32.4745623903549
"a_3","almond-c","cn","rcp60",2056,106.104612,172.60748,111.831078,40.486575,34.5171810514382
"a_3","almond-c","cn","rcp60",2057,108.797084,142.318483,68.128659,25.2704,17.1648841112877
"a_3","almond-c","cn","rcp60",2058,125.259463,156.222167,3.638874,19.808817,31.3208821619356
"a_3","almond-c","cn","rcp60",2059,127.136204,199.61534,51.853197,29.645219,40.4058857661056
"a_3","almond-c","cn","rcp60",2060,109.981293,161.034308,20.71392,9.95531,8.05912382814881
"a_3","almond-c","cn","rcp60",2061,109.395319,140.949996,1.953098,2.864142,3.34434396826489
"a_3","almond-c","cn","rcp60",2062,115.685827,190.155712,121.960036,77.087301,116.959710576696
"a_3","almond-c","cn","rcp60",2063,128.369905,172.339286,21.204773,1.426713,1.12464104485773
"a_3","almond-c","cn","rcp60",2064,128.469755,167.824824,132.774484,42.145615,27.0205735073679
"a_3","almond-c","cn","rcp60",2065,120.344592,144.829622,34.308993,10.212683,10.7545156719644
"a_3","almond-c","cn","rcp60",2066,114.797592,232.067486,0,1.435281,4.81598322575824
"a_3","almond-c","cn","rcp60",2067,113.017437,281.296017,0.465729,2.765631,23.6507224442776
"a_3","almond-c","cn","rcp60",2068,123.395601,140.378134,284.483473,91.003246,111.588514082854
"a_3","almond-c","cn","rcp60",2069,102.028133,186.08989,3.412932,30.924676,27.7375454823565
"a_3","almond-c","cn","rcp60",2070,129.185002,189.274559,50.186874,13.828556,27.1361076142931
"a_3","almond-c","cn","rcp60",2071,110.557428,169.661391,651.689266,227.342356,184.820956223362
"a_3","almond-c","cn","rcp60",2072,111.304955,179.800198,190.635818,25.1737,31.9270335637448
"a_3","almond-c","rn","rcp26",2014,14.94188,158.628352,9.947745,40.178984,40.8700163343348
"a_3","almond-c","rn","rcp26",2015,24.187124,234.100498,0,1.116149,0.819115369183016
"a_3","almond-c","rn","rcp26",2016,24.787816,219.646505,4.662837,72.56253,252.403413504515
"a_3","almond-c","rn","rcp26",2017,54.210256,189.812469,69.44678,82.452371,115.435354250274
"a_3","almond-c","rn","rcp26",2018,74.786621,188.056843,73.311732,81.224034,169.39393840434
"a_3","almond-c","rn","rcp26",2019,85.6025,204.489023,0,0.096164,0.12560535807835
"a_3","almond-c","rn","rcp26",2020,70.259296,283.992892,3.220377,41.202324,75.0621118019095
"a_3","almond-c","rn","rcp26",2021,70.893854,208.534738,63.180318,92.466417,74.0233136190216
"a_3","almond-c","rn","rcp26",2022,81.306686,198.523947,82.393397,39.39563,72.5179684809207
"a_3","almond-c","rn","rcp26",2023,81.31228,183.171854,228.635566,210.705292,327.702485562784
"a_3","almond-c","rn","rcp26",2024,77.988618,164.224851,92.802722,82.968734,65.5532541834644
"a_3","almond-c","rn","rcp26",2025,80.016933,178.885887,199.378343,112.031771,156.450621073617
"a_3","almond-c","rn","rcp26",2026,81.389335,161.160353,1.154892,32.602813,49.9976849493009
"a_3","almond-c","rn","rcp26",2027,88.93511,204.381719,4.709409,14.850326,38.4763046153249
"a_3","almond-c","rn","rcp26",2028,73.961397,204.754794,7.655818,38.218264,31.8022083876351
"a_3","almond-c","rn","rcp26",2029,85.091711,170.18018,55.648082,22.601998,23.5055746522531
"a_3","almond-c","rn","rcp26",2030,85.794236,190.219787,49.576819,39.47574,36.2084411033979
"a_3","almond-c","rn","rcp26",2031,86.815117,192.186797,3.966827,13.149426,10.765719669418
"a_3","almond-c","rn","rcp26",2032,81.447707,182.349681,298.188208,212.676594,206.314704408396
"a_3","almond-c","rn","rcp26",2033,87.040068,223.737349,299.489898,131.276476,120.905421943127
"a_3","almond-c","rn","rcp26",2034,77.17488,181.955275,0,2.639793,4.15930791571522
"a_3","almond-c","rn","rcp26",2035,92.101514,327.967658,3.445512,48.867726,88.1112595920435
"a_3","almond-c","rn","rcp26",2036,85.040997,199.326705,113.152128,53.668421,54.0939233815043
"a_3","almond-c","rn","rcp26",2037,89.392991,230.21289,157.123734,104.686592,112.015211313976
"a_3","almond-c","rn","rcp26",2038,87.183623,229.562448,112.611144,88.265311,73.9070252550289
"a_3","almond-c","rn","rcp26",2039,80.454999,215.205845,660.759535,427.90514,451.004519376289
"a_3","almond-c","rn","rcp26",2040,86.171005,180.123696,264.308708,130.426379,132.451272089421
"a_3","almond-c","rn","rcp26",2041,84.919989,217.861998,102.972065,31.005362,29.2805740397594
"a_3","almond-c","rn","rcp26",2042,90.382446,211.402281,190.657152,56.743113,44.3122854575678
"a_3","almond-c","rn","rcp26",2043,85.627496,182.303525,109.292048,86.848789,85.0974869023926
"a_3","almond-c","rn","rcp26",2044,89.129596,157.147793,0,1.6e-05,4.9414866746259e-06
"a_3","almond-c","rn","rcp26",2045,90.424337,169.477341,7.215595,19.204874,15.5389823821748
"a_3","almond-c","rn","rcp26",2046,92.346819,177.714525,0,8.680274,16.0156646130206
"a_3","almond-c","rn","rcp26",2047,83.429508,304.567236,0,30.070032,52.5921273766877
"a_3","almond-c","rn","rcp26",2048,88.237986,169.770324,161.31699,57.805457,39.9442215726531
"a_3","almond-c","rn","rcp26",2049,96.320492,140.958634,42.688858,23.018774,24.0523189999497
"a_3","almond-c","rn","rcp26",2050,85.041942,182.423402,2.310383,23.212878,69.1898628107945
"a_3","almond-c","rn","rcp26",2051,96.560317,207.034943,23.762411,22.293223,13.152032550561
"a_3","almond-c","rn","rcp26",2052,94.101649,181.144894,27.246529,14.294697,15.899169422745
"a_3","almond-c","rn","rcp26",2053,94.442044,220.745987,313.324704,104.648967,100.400435735998
"a_3","almond-c","rn","rcp26",2054,84.442962,189.734701,414.477584,180.155036,267.12725318633
"a_3","almond-c","rn","rcp26",2055,92.60487,156.195024,183.358156,58.83275,71.0190073855246
"a_3","almond-c","rn","rcp26",2056,86.685904,164.025076,0,2.75537,4.34336833975594
"a_3","almond-c","rn","rcp26",2057,105.450399,198.943749,17.610548,28.001954,31.2773196625744
"a_3","almond-c","rn","rcp26",2058,81.645871,231.190276,58.713912,7.573046,10.2034243199249
"a_3","almond-c","rn","rcp26",2059,104.065425,152.424069,0,2.281124,0.935813876569727
"a_3","almond-c","rn","rcp26",2060,95.24353,226.29151,0,5.570499,9.39455680633177
"a_3","almond-c","rn","rcp26",2061,88.095522,317.182838,0,2.667574,3.41687919177273
"a_3","almond-c","rn","rcp26",2062,92.237721,172.141888,188.389646,71.217592,54.8632771204848
"a_3","almond-c","rn","rcp26",2063,95.656051,198.260259,0,6.706193,28.9184431329166
"a_3","almond-c","rn","rcp26",2064,100.807602,209.344225,49.948869,42.28306,69.6179667900728
"a_3","almond-c","rn","rcp26",2065,96.504008,231.583416,175.94706,57.696595,63.5457930542191
"a_3","almond-c","rn","rcp26",2066,91.324995,215.488725,176.639474,71.448082,91.7301784132358
"a_3","almond-c","rn","rcp26",2067,92.117599,216.092635,117.057908,31.289105,58.2291161260899
"a_3","almond-c","rn","rcp26",2068,97.784911,157.798649,68.089332,65.716257,33.6827019556421
"a_3","almond-c","rn","rcp26",2069,96.935858,177.647905,149.629609,20.702008,24.8969973242423
"a_3","almond-c","rn","rcp26",2070,95.843062,147.625983,3.569331,4.415824,2.22573246815493
"a_3","almond-c","rn","rcp26",2071,102.948526,173.647844,54.361506,12.697868,42.1608510345801
"a_3","almond-c","rn","rcp26",2072,95.606687,188.740149,94.29021,33.989762,30.0933047933116
"a_3","almond-c","rn","rcp60",2014,16.225649,163.862354,20.457529,110.130455,115.992868962065
"a_3","almond-c","rn","rcp60",2015,22.822315,154.006194,2.754913,42.486653,112.010461542662
"a_3","almond-c","rn","rcp60",2016,29.800994,230.526538,295.631018,199.372673,307.02424481712
"a_3","almond-c","rn","rcp60",2017,48.566265,241.505663,244.495662,136.709055,153.622344130847
"a_3","almond-c","rn","rcp60",2018,68.878636,206.941358,261.364546,133.991394,178.27601541804
"a_3","almond-c","rn","rcp60",2019,78.339639,166.600179,110.035607,67.698084,114.391046811054
"a_3","almond-c","rn","rcp60",2020,76.491046,207.248824,0,9.642512,6.56186296224752
"a_3","almond-c","rn","rcp60",2021,76.973029,263.673656,1.93786,12.733026,18.0423022913509
"a_3","almond-c","rn","rcp60",2022,79.579996,196.338368,167.226522,90.04477,137.122766101582
"a_3","almond-c","rn","rcp60",2023,78.877711,189.555437,91.906962,70.731984,78.8483912571179
"a_3","almond-c","rn","rcp60",2024,80.200605,153.829684,87.302635,33.647238,81.4750509601556
