"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"v_4","grape",3,"rcp26",2063,-0.012368821395202,0.000420291486691,-0.000161778049922,0.000567729280639,0.000988020767329,0.450752707932764,0.045352345115741,-0.006039713863773,0.175021383386255,0.236418693294541,0.411440076680796
"v_4","grape",3,"rcp26",2064,0.071189168856475,0.000403680928447,-0.000169344050763,0.000992082611401,0.001395763539848,0.313886686582236,-0.261026952473743,-0.006322177895135,0.168104272346111,0.413131544605002,0.581235816951113
"v_4","grape",3,"rcp26",2065,0.159936624630992,0.000564934676605,-0.000156455026558,0.000826818408889,0.001391753085494,-0.012709528798082,-0.586434290313638,-0.005840987658159,0.235254940329115,0.344310808844599,0.579565749173715
"v_4","grape",3,"rcp26",2066,0.219272997459831,0.00035387827116,-0.000195044770483,0.000831954338112,0.001185832609273,-0.317468082684611,-0.804000990686047,-0.007281671431348,0.147365022918796,0.346449556513989,0.493814579432784
"v_4","grape",3,"rcp26",2067,0.317148649985943,0.000389457791467,-0.000214440745595,0.000482142437462,0.000871600228929,-0.807924932927531,-1.16287838328179,-0.008005787835538,0.16218135173236,0.20077788645744,0.362959238189799
"v_4","grape",3,"rcp26",2068,0.145665221338298,0.000485902959225,-0.000239288854226,0.000655678746426,0.001141581705652,-0.067652023278013,-0.534105811573759,-0.008933450557788,0.20234387516307,0.273043363690464,0.475387238853534
"v_4","grape",3,"rcp26",2069,0.138945890602141,0.000354341273227,-0.000220223110987,0.000531118071007,0.000885459344234,-0.148959358573997,-0.509468265541185,-0.008221662810174,0.147557830208168,0.221172739569195,0.368730569777363
"v_4","grape",3,"rcp26",2070,0.00958129546712,0.000386502750028,-0.000227543233565,0.000707004018807,0.001093506768835,0.41174109749433,-0.035131416712774,-0.008494947386424,0.160950788047271,0.294416673546258,0.455367461593528
"v_4","grape",3,"rcp26",2071,0.040437410866905,0.000370742832656,-0.000211475272837,0.000633128451771,0.001003871284426,0.261875101507217,-0.148270506511984,-0.007895076852587,0.154387908170167,0.263652776701621,0.418040684871788
"v_5","grape",3,"rcp26",2022,0.22331843835331,0.000115565186349,0,0.000599495950263,0.000715061136612,-0.52106238635849,-0.818834273962138,0,0.048124645458323,0.249647242145325,0.297771887603648
