"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"h_7","hops",2,"rcp60",2066,-0.051556563234532,0.000130949516334,-0.000238505727991,0.000321369632367,0.000452319148701,0.368495134938299,0.189040731859948,-0.008904213844981,0.054531120016366,0.133827496906965,0.188358616923331
"h_7","hops",2,"rcp60",2067,-0.056048857783394,7.95686411728235e-05,-0.000186079327475,0.000360000683812,0.000439569324985,0.381614743027284,0.20551247853911,-0.00694696155905,0.033134655574112,0.149914570473112,0.183049226047223
"h_7","hops",2,"rcp60",2068,-0.053266914882715,8.81243737954759e-05,-0.00019674898034,0.000250448114376,0.000338572488172,0.328957983544924,0.19531202123662,-0.007345295266012,0.036697507087688,0.104293750486629,0.140991257574316
"h_7","hops",2,"rcp60",2069,-0.054109375696404,0.000110247941467,-0.000212625597408,0.000351023146804,0.000461271088271,0.382549482246953,0.198401044220146,-0.00793802230323,0.045910392767973,0.146176067562065,0.192086460330037
"h_7","hops",2,"rcp60",2070,-0.060769804897991,9.96663814796296e-05,-0.000214614913126,0.00038536811257,0.00048503449405,0.416792549320089,0.2228226179593,-0.008012290090047,0.041503928859017,0.160478292591818,0.201982221450835
"h_7","hops",2,"rcp60",2071,-0.048085959694126,9.74345400308006e-05,-0.000204367914282,0.0002689402907,0.000366374830731,0.321254397447244,0.176315185545128,-0.007629735466539,0.040574526312826,0.111994421055828,0.152568947368654
"h_8","hops",2,"rcp60",2022,-0.257316349344963,0.000279377460773,-0.00062197872085,0.000608886198363,0.000888263659136,1.29017110864564,0.94349328093153,-0.023220538911749,0.116340756879132,0.253557609746724,0.369898366625856
"h_8","hops",2,"rcp60",2023,-0.248393890619048,0.000351509362479,-0.000647876242621,0.000593596089884,0.000945105452363,1.28015913258905,0.91077759893651,-0.024187379724512,0.146378541661002,0.247190371716047,0.393568913377049
"h_8","hops",2,"rcp60",2024,-0.189142874922865,0.000305554786552,-0.000618139534627,0.000564990449308,0.00087054523586,1.03296657435755,0.69352387471717,-0.02307720929273,0.127241743256899,0.235278165676208,0.362519908933107
"h_8","hops",2,"rcp60",2025,-0.195676025932332,0.000345814846165,-0.00060935548247,0.000600137797085,0.00094595264325,1.08865119827413,0.717478761751882,-0.022749271345534,0.14400718236725,0.249914525500532,0.393921707867782
"h_8","hops",2,"rcp60",2026,-0.241004318377236,0.000247512490374,-0.000644370448801,0.000594018630211,0.000841531120585,1.21006360631925,0.883682500716533,-0.024056496755236,0.103071272777093,0.247366329580864,0.350437602357956
